"gene_name","hsa","hsa_n_circs","mfu","mfu_n_circs","mma","mma_n_circs","mmu","mmu_n_circs","mpi","mpi_n_circs","rsi","rsi_n_circs"
"RNF149","",0,"scaffold0069:604262|615572;scaffold0069:610050|615572",2,"",0,"1:39594558|39604413",1,"scaffold0036:254407|258387;scaffold0036:254407|260905;scaffold0036:254407|268268;scaffold0036:265702|268268",4,"",0
"PHF2","",0,"scaffold0072:428639|434078",1,"15:108592773|108599338",1,"",0,"scaffold0013:817176|822392",1,"",0
"ACBD5","",0,"scaffold0079:203937|208075;scaffold0079:213003|214485;scaffold0079:215907|225752;scaffold0079:215907|230221",4,"",0,"",0,"scaffold0006:90154610|90154810",1,"NW_017739201.1:1078308|1092093;NW_017739201.1:1080765|1092093;NW_017739201.1:1093131|1094237",3
"GNB1","",0,"",0,"1:222616482|222628995",1,"4:155611869|155627650",1,"",0,"NW_017739455.1:565725|571733;NW_017739455.1:565725|576733",2
"UCK2","",0,"",0,"1:23382803|23383926",1,"1:167062260|167065217",1,"",0,"NW_017739171.1:1714995|1716998",1
"COBLL1","",0,"",0,"12:51861676|51870052",1,"2:64956236|64966890",1,"",0,"NW_017738970.1:7694726|7711411",1
"NCOA1","",0,"",0,"13:84318076|84348479;13:84409615|84430306",2,"",0,"scaffold0016:10119596|10122912",1,"NW_017739473.1:542061|544881;NW_017739473.1:594301|596682",2
"UBAC2","",0,"",0,"17:80970253|80975127",1,"14:122142534|122145732",1,"scaffold0001:357530|362767",1,"",0
"SMAD4","",0,"",0,"18:31351069|31367492",1,"",0,"scaffold0008:82577231|82581557",1,"NW_017738951.1:2986293|2986672",1
"RPRD1A","",0,"",0,"18:46485951|46492250",1,"",0,"scaffold0008:72359186|72366940",1,"NW_017739083.1:2689746|2693993",1
"NAALADL2","",0,"",0,"2:80203268|80203770;2:80342642|80371842",2,"3:23900639|23923894;3:24389357|24487374;3:24605712|24606214",3,"",0,"NW_017738941.1:3282304|3295273",1
"MORC3","",0,"",0,"3:10239127|10241250;3:10258351|10263813",2,"16:93646017|93650786",1,"",0,"NW_017738989.1:387422|389386",1
"SEC63","",0,"",0,"4:65321834|65328379",1,"10:42659437|42667287",1,"",0,"NW_017739028.1:3789912|3796902",1
"ACSL1","",0,"",0,"5:182103472|182103699",1,"8:46945836|46966788;8:46961369|46966788",2,"",0,"NW_017739036.1:2230795|2234919",1
"CSNK1G3","",0,"",0,"6:121049900|121061910",1,"",0,"scaffold0003:73994768|73995194;scaffold0003:73994768|74011247;scaffold0003:74032863|74034805",3,"NW_017738974.1:2411936|2424227",1
"ANKHD1","",0,"",0,"6:137839921|137847474",1,"18:36708071|36714268",1,"",0,"NW_017739078.1:5413044|5413596;NW_017739078.1:5426191|5428007",2
"NR3C1","",0,"",0,"6:140811264|140812461",1,"",0,"scaffold0005:26430908|26436624",1,"NW_017739065.1:1766028|1834288;NW_017739065.1:1833103|1834288",2
"ELL2","",0,"",0,"6:92755378|92768397",1,"13:75894410|75898207",1,"",0,"NW_017738973.1:638644|643444",1
"TC2N","",0,"",0,"7:153935005|153945176;7:153940368|153945176",2,"12:101631811|101660932;12:101631811|101675795;12:101644772|101659465;12:101644772|101660932;12:101644772|101675795;12:101655218|101660932;12:101659373|101660932",7,"",0,"NW_017738936.1:3778319|3780165",1
"MID2","",0,"",0,"X:104584287|104598330",1,"",0,"scaffold0009:48455000|48455716;scaffold0009:48455000|48471122",2,"NW_017739566.1:63125|77348;NW_017739566.1:76632|77348",2
"UBXN4","",0,"",0,"",0,"1:128186568|128187274",1,"scaffold0054:202038|205008;scaffold0054:202038|213696",2,"NW_017738997.1:3462132|3470144",1
"CDC73","",0,"",0,"",0,"1:143491040|143493178;1:143543362|143553593",2,"scaffold0027:2585543|2590981",1,"NW_017738921.1:7113406|7120022",1
"RASAL2","",0,"",0,"",0,"1:157114300|157126834",1,"scaffold0019:21894324|21906805",1,"NW_017738920.1:4696947|4762780;NW_017738920.1:4696947|4786143",2
"NBEAL1","",0,"",0,"",0,"1:60233662|60234335",1,"scaffold0012:10926828|10928206;scaffold0012:10950115|10950660;scaffold0012:10980922|10987767;scaffold0012:10986145|10987767",4,"NW_017738968.1:1709163|1710078",1
"RAPH1","",0,"",0,"",0,"1:60532696|60537693",1,"scaffold0012:11188331|11189703;scaffold0012:11188331|11193260",2,"NW_017738968.1:1950839|1951971;NW_017738968.1:1950839|1957894;NW_017738968.1:1982898|1987544",3
"TRIP12","",0,"",0,"",0,"1:84741048|84741652;1:84754037|84763917",2,"scaffold0012:29556192|29557919",1,"NW_017739048.1:120114|130926;NW_017739048.1:123171|130926;NW_017739048.1:87975|104715;NW_017739048.1:87975|123308",4
"TSFM","",0,"",0,"",0,"10:126864233|126865551",1,"scaffold0001:117602102|117603101",1,"NW_017739102.1:1631017|1632837",1
"STXBP5","",0,"",0,"",0,"10:9673865|9675812",1,"scaffold0007:65433861|65463920",1,"NW_017739165.1:2081280|2096761",1
"SPRED2","",0,"",0,"",0,"11:19948119|19958477",1,"scaffold0016:37506699|37517653",1,"NW_017738948.1:6151613|6161630",1
"ACACA","",0,"",0,"",0,"11:84083904|84086513;11:84086263|84086513;11:84113967|84122587",3,"scaffold0021:23226377|23229081",1,"NW_017739011.1:2159590|2163770;NW_017739011.1:2197664|2205003;NW_017739011.1:2202749|2205003;NW_017739011.1:2204893|2217411;NW_017739011.1:2215852|2217411",5
"BTBD7","",0,"",0,"",0,"12:102774158|102779102",1,"scaffold0004:97586347|97587961",1,"NW_017738936.1:4891275|4893472",1
"TRAF3","",0,"",0,"",0,"12:111186244|111209972;12:111203995|111209972",2,"scaffold0004:104009780|104016015",1,"NW_017739170.1:1969823|1975411",1
"COG5","",0,"",0,"",0,"12:31883180|31889853",1,"scaffold0011:12056512|12058929",1,"NW_017739142.1:784977|792428;NW_017739142.1:969698|989490",2
"NLN","",0,"",0,"",0,"13:104182696|104189147;13:104187002|104189147",2,"scaffold0003:34211685|34215580",1,"NW_017738935.1:7983618|7998873",1
"SPATS2","",0,"",0,"",0,"15:99047514|99083975",1,"scaffold0001:125218830|125236616;scaffold0001:125236480|125270953",2,"NW_017738956.1:4230022|4247296",1
"ST6GAL1","",0,"",0,"",0,"16:23136313|23147189",1,"scaffold0002:45219129|45229930",1,"NW_017739267.1:203795|208034;NW_017739267.1:203795|217754",2
"ITSN1","",0,"",0,"",0,"16:91579048|91590655",1,"scaffold0002:2062051|2064152",1,"NW_017738988.1:2295964|2308577;NW_017738988.1:2327706|2332705;NW_017738988.1:2340275|2340640",3
"WDR33","",0,"",0,"",0,"18:32026042|32030089",1,"scaffold0026:1033717|1035282;scaffold0026:991757|998828",2,"NW_017739710.1:698291|705098",1
"CIDEA","",0,"",0,"",0,"18:67491779|67493312",1,"scaffold0008:61428059|61429126",1,"NW_017739441.1:646128|647224",1
"CEP192","",0,"",0,"",0,"18:67951840|67953503",1,"scaffold0008:61885706|61886527",1,"NW_017739732.1:100258|101351;NW_017739732.1:38879|39920;NW_017739732.1:88015|101351",3
"DNAJC5","",0,"",0,"",0,"2:181188163|181189346",1,"scaffold0008:504906|506489;scaffold0008:505548|506489",2,"NW_017739293.1:238148|239909",1
"NOTCH1","",0,"",0,"",0,"2:26354817|26355578",1,"scaffold0013:73052821|73053811;scaffold0013:73059066|73059466",2,"NW_017739372.1:483611|485781",1
"ELF2","",0,"",0,"",0,"3:51207203|51233456;3:51215470|51233456;3:51230642|51233456",3,"scaffold0005:48398729|48405752",1,"NW_017738992.1:5783280|5784851;NW_017738992.1:5783280|5799531;NW_017738992.1:5784618|5799531",3
"ARFIP1","",0,"",0,"",0,"3:84434992|84455342",1,"scaffold0005:57452218|57456365;scaffold0005:57468134|57474052",2,"NW_017738952.1:926876|953516",1
"FBXW7","",0,"",0,"",0,"3:84810807|84811386",1,"scaffold0005:57143649|57189986",1,"NW_017738952.1:1176695|1230589;NW_017738952.1:1229324|1230589",2
"ZFYVE9","",0,"",0,"",0,"4:108574985|108577009",1,"scaffold0010:44400429|44417508",1,"NW_017739108.1:958675|973935",1
"EYA3","",0,"",0,"",0,"4:132384003|132400343",1,"scaffold0010:62562977|62586179",1,"NW_017739029.1:1191199|1193742;NW_017739029.1:1193558|1196772;NW_017739029.1:1208736|1211473;NW_017739029.1:1208736|1227259",4
"USP30","",0,"",0,"",0,"5:114240443|114241887",1,"scaffold0023:20889487|20893488",1,"NW_017739395.1:833146|835079",1
"CDK8","",0,"",0,"",0,"5:146196314|146208545",1,"scaffold0001:77664439|77667095;scaffold0001:77706598|77728337",2,"NW_017739040.1:7117311|7130650",1
"YES1","",0,"",0,"",0,"5:32797674|32821744",1,"scaffold0008:54364683|54368706",1,"NW_017739089.1:9451936|9460149",1
"SOX5","",0,"",0,"",0,"6:143853112|143906643;6:144062169|144100949",2,"scaffold0001:141278416|141313879",1,"NW_017738931.1:8504494|8520458",1
"SIPA1L3","",0,"",0,"",0,"7:29076920|29087576;7:29086577|29087576",2,"scaffold0035:4567818|4568093;scaffold0035:4596524|4597775",2,"NW_017739251.1:2048230|2048452",1
"GPATCH1","",0,"",0,"",0,"7:34994679|34994976",1,"scaffold0022:3663912|3665241",1,"NW_017739107.1:2156264|2159518",1
"ARIH1","",0,"",0,"",0,"9:59303633|59313138",1,"scaffold0028:13748738|13760119",1,"NW_017739035.1:1513744|1521221",1
"PIAS1","",0,"",0,"",0,"9:62820031|62827830;9:62820031|62830937;9:62826632|62830937",3,"scaffold0004:62923016|62923461;scaffold0004:62969596|62972083",2,"NW_017738959.1:2313290|2316293;NW_017738959.1:2315412|2323258",2
"LAMP2","",0,"",0,"",0,"X:37513143|37531017",1,"scaffold0009:60770384|60771523",1,"NW_017739684.1:358669|370121",1
"STAG2","",0,"",0,"",0,"X:41290731|41300119",1,"scaffold0009:64055008|64058391",1,"NW_017739723.1:574143|578986;NW_017739723.1:601191|612365",2
