"gene_name","hsa","mfu","mma","mmu","mpi","rsi","n_species"
"Wwc1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Mat2b",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Rnf145",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Mtmr3",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Nf2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Canx",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Rmnd5b",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Hspa4",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Rapgef6",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Larp1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Tom1l2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Gid4",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Epn2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Nudcd3",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ulk2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Akap10",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Specc1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ncor1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ogdh",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Usp43",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Fxr2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Rabep1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Rpl23a-ps2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Gm56369",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ube2g1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ankfy1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Cluh",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Smg6",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Smyd4",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Slc43a2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Crk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Glod4",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Vps53",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Cpd",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Bltp2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Pigs",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ddx52",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Synrg",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Acaca",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Tns3",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Bcas3",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Trim37",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Cuedc1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Dgke",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Spag9",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Spop",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Snx11",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Mir7235",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Tbkbp1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Socs7",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Srcin1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Pip4k2b",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Cdk12",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Stard3",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ttc7b",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Rps6ka5",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Tc2n",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Btbd7",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Papola",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Evl",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ppp2r5c",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Dync1h1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Tecpr2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Rps19-ps6",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Rcor1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Traf3",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Cdc42bpb",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Mark3",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Gm48286",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ppp1r13b",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Gm19195",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Mta1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Nbas",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Lpin1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Nol10",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Asap2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Adam17",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Grhl1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Mboat2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Rnaseh1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Bcap29",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Cog5",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Asxl2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Snx13",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Bzw2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Dtnb",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Itsn2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Atad2b",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Strn3",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ap4s1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Hectd1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Heatr5a",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Eapp",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Baz1a",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Mipol1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Togaram1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Klhdc2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Nemf",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Daam1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Hif1a",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Syne2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Fut8",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Gphn",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Gm48231",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Pals1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Zfyve26",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Dcaf5",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Susd6",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Numb",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ptgr2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Zfp410",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Nek9",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ttll5",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Gpatch2l",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Pum2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Foxn3",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Pik3r1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Mast4",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Gm6211",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Erbin",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Nln",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ipo11",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Map3k1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Paip1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"B3galnt2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Cdk13",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Tdp2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"2610307P16Rik",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Cdkal1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Mboat1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Gmds",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Cdyl",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Gdi2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Fars2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Rreb1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Snrnp48",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Slc35b3",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Nedd9",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ranbp9",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Jarid2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Atxn1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Fam120a",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Iars",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Uimc1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Tmed9",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ddx46",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ubqln1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Slc28a3",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Dapk1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Aopep",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Cdc14b",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ctsl",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ptdss1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Tent4a",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ell2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Slf1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Fam172a",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Tmem161b",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Xrcc4",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Larp4b",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Msh3",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Homer1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Arsb",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Scamp1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ap3b1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Zmynd11",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Arhgef28",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Tbc1d4",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ndfip2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Mbnl2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Stk24",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ubac2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Pcca",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Tmtc4",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Adk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Kat6b",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Dlg5",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Mir3075",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Zmiz1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Arf4",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Tasor",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Tkt",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Pbrm1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Sh3bp5",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Mettl6",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ercc6",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Bmpr1a",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Wapl",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ccser2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Thrb",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ktn1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Arhgef40",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Gm20521",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Pabpn1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Mdp1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Pspc1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Zdhhc20",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Spata13",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ngly1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Wdfy2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Hmbox1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Fndc3a",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Rb1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Lrch1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Zc3h13",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Vwa8",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Atxn7",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Tdrd3",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Dip2b",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Golph3",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Pdzd2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Trio",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Nipal2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Stk3",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Vps13b",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Grhl2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Oxct1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Deptor",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Sntb1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Atad2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Mtss1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Gm54429",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Pvt1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Zfat",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Lifr",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Trappc9",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ptk2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Adck5",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ddx17",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Pdgfb",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Wdr70",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Mrtfa",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Xpnpep3",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ep300",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Rangap1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Tcf20",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Arfgap3",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Atxn10",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Trmu",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Brd1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Alg12",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Selenoo",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Sbf1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Pphln1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ano6",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Arid2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Vdr",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Senp1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Spats2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Lima1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Clec16a",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Txndc11",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Zc3h7a",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Rsl1d1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Snx29",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Cpped1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Bfar",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Marf1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Spidr",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Pkp2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Mapk1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Crkl",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Med15",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Hira",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Gm28539",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Yeats2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"St6gal1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Atp13a4",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Tmem44",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Acap2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Dlg1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Pak2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Tfrc",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Lrch3",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Zfp148",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Lrrc58",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Gsk3b",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Crebbp",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Boc",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Plcxd2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Gm28037",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Zbtb11",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Crybg3",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Arl13b",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Gbe1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Nrip1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Hapstr1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ltn1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Scaf4",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Paxbp1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Itsn1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Runx1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Morc3",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Hlcs",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ttc3",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Chd1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Pdpk1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Pkd1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Msrb1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Telo2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Gnptg",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Luc7l",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Crebrf",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Fkbp5",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Brd4",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Rgl2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Vars",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ddr1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Cd2ap",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Tnfrsf21",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Capn11",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ubr2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Foxp4",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Mocs1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Arid1b",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Gm56914",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Safb",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Khsrp",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Snx9",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Fbxl17",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Man2a1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Vapa",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ppp4r1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Smchd1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Xdh",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Memo1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Spast",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Birc6",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ttc27",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ltbp1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Crim1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Rmdn2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Hnrnpll",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Sos1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Thada",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Srbd1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Epcam",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Msh2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Foxn2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Rock1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Mib1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Npc1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Osbpl1a",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Rnf138",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Garem1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"AW554918",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Sap130",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Wdr33",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Map3k2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Epb41l4a",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Fam13b",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Kdm3b",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ctnna1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Snhg4",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Matr3",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Paip2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Ankhd1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"Hars2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
