"gene_name","hsa","hsa_n_circs","mfu","mfu_n_circs","mma","mma_n_circs","mmu","mmu_n_circs","mpi","mpi_n_circs","rsi","rsi_n_circs"
"BCL11B","",0,"scaffold0026:4285492|4285861",1,"",0,"",0,"scaffold0004:100366548|100366917;scaffold0004:100366548|100392313;scaffold0004:100392097|100392313",3,"",0
"RIN3","",0,"scaffold0026:8768671|8780315",1,"",0,"",0,"scaffold0004:96980420|96989963",1,"",0
"ATXN3","",0,"scaffold0026:9075540|9078110",1,"",0,"",0,"scaffold0004:96631157|96648463;scaffold0004:96640396|96645162;scaffold0004:96645074|96648463",3,"",0
"SRRM1","",0,"scaffold0027:10406601|10407853;scaffold0027:10424323|10424518;scaffold0027:10424323|10427415;scaffold0027:10428341|10431143",4,"",0,"",0,"scaffold0010:65052174|65052370",1,"",0
"INPP5B","",0,"scaffold0027:1089310|1090349;scaffold0027:1097765|1099487",2,"",0,"",0,"scaffold0010:55314728|55317814",1,"",0
"MACF1","",0,"scaffold0027:109691|109925;scaffold0027:109691|111228;scaffold0027:132564|132961;scaffold0027:132564|135819;scaffold0027:17050|22429;scaffold0027:57209|58534;scaffold0027:97243|99214",7,"",0,"",0,"",0,"NW_017738966.1:3114664|3126011",1
"HNRNPR","",0,"scaffold0027:15239597|15241448;scaffold0027:15246262|15249984",2,"",0,"",0,"scaffold0010:65968364|65977198;scaffold0010:65970841|65977198;scaffold0010:65971794|65989277;scaffold0010:65977084|65989277",4,"",0
"ACOT7","",0,"scaffold0027:15882381|15887973",1,"",0,"",0,"scaffold0010:77148414|77161574",1,"",0
"NOL9","",0,"scaffold0027:16062493|16065083",1,"",0,"4:152125503|152126101;4:152130151|152131101",2,"",0,"",0
"RSC1A1","",0,"scaffold0027:21553133|21557702;scaffold0027:21553133|21562617;scaffold0027:21553133|21567024",3,"",0,"",0,"scaffold0010:71235446|71247805",1,"",0
"MIB2","",0,"scaffold0027:24148338|24148510",1,"",0,"",0,"",0,"NW_017739455.1:675261|675536",1
"MAP7D1","",0,"scaffold0027:2428197|2429476",1,"",0,"",0,"scaffold0010:56608863|56611061;scaffold0010:56609739|56611061",2,"",0
"KIAA0319L","",0,"scaffold0027:2922753|2923280;scaffold0027:2974579|2979991;scaffold0027:2995746|2997700",3,"",0,"",0,"scaffold0010:57165747|57166268",1,"",0
"LCK","",0,"scaffold0027:5202877|5203030",1,"",0,"",0,"scaffold0010:59628153|59628687",1,"",0
"RALGPS2","",0,"scaffold0028:10675200|10676663;scaffold0028:10708906|10715535;scaffold0028:10708906|10732217;scaffold0028:10712199|10732217;scaffold0028:10725890|10732217;scaffold0028:10725890|10747139;scaffold0028:10746975|10747139",7,"",0,"",0,"scaffold0019:21556582|21561945",1,"",0
"RC3H1","",0,"scaffold0028:13639810|13640783;scaffold0028:13645032|13649023;scaffold0028:13648002|13649023",3,"",0,"",0,"scaffold0019:24581297|24587478",1,"",0
"KLHL20","",0,"scaffold0028:13742700|13749833",1,"",0,"",0,"scaffold0019:24721904|24727706",1,"",0
"DNM3","",0,"scaffold0028:14527508|14617216;scaffold0028:14617102|14637598;scaffold0028:14700599|14702176;scaffold0028:14802840|14805284",4,"",0,"",0,"scaffold0019:25563805|25655069;scaffold0019:25654955|25676918;scaffold0019:25736411|25737743",3,"",0
"PRRX1","",0,"scaffold0028:15175741|15180710",1,"",0,"",0,"",0,"NW_017738920.1:217929|222573",1
"KIFAP3","",0,"scaffold0028:15606158|15608983;scaffold0028:15606158|15619565",2,"",0,"",0,"scaffold0019:26686585|26687487",1,"",0
"CD46","",0,"scaffold0028:165266|168133;scaffold0028:165266|173858;scaffold0028:167276|168133",3,"",0,"",0,"scaffold0019:11217720|11232803",1,"",0
"SMG5","",0,"scaffold0028:16543652|16544927;scaffold0028:16548306|16549167",2,"",0,"3:88253751|88256751",1,"",0,"",0
"KHDC4","",0,"scaffold0028:16804654|16805861",1,"",0,"3:88607257|88607821",1,"",0,"",0
"ADAM15","",0,"scaffold0028:17237753|17238371",1,"",0,"",0,"",0,"NW_017739451.1:204931|205536",1
"KCNN3","",0,"scaffold0028:17482585|17489542",1,"",0,"",0,"",0,"NW_017739451.1:422356|422775",1
"GATAD2B","",0,"scaffold0028:18021585|18023577",1,"",0,"3:90248962|90249301",1,"",0,"",0
"OTUD7B","",0,"scaffold0028:18381023|18382055",1,"",0,"",0,"scaffold0019:29525226|29529499",1,"",0
"ARNT","",0,"scaffold0028:18916084|18919494",1,"",0,"",0,"scaffold0019:30098231|30108333",1,"",0
"GABPB2","",0,"scaffold0028:19110948|19124539;scaffold0028:19113229|19114108;scaffold0028:19113229|19116612;scaffold0028:19113229|19124539",4,"",0,"",0,"scaffold0019:30256474|30267562;scaffold0019:30259988|30267562;scaffold0019:30265396|30267562;scaffold0019:30269916|30270359",4,"",0
"PIP5K1A","",0,"scaffold0028:19214407|19217413",1,"",0,"",0,"",0,"NW_017739075.1:867914|868386",1
"HIPK1","",0,"scaffold0028:23789194|23789401",1,"",0,"",0,"",0,"NW_017738990.1:4077656|4085848",1
"LPGAT1","",0,"scaffold0028:3285472|3294511;scaffold0028:3285472|3317086",2,"",0,"1:191481651|191495783",1,"",0,"",0
"DTL","",0,"scaffold0028:3450939|3453216;scaffold0028:3450939|3458860;scaffold0028:3460287|3463482;scaffold0028:3469106|3477362",4,"",0,"",0,"",0,"NW_017739054.1:4665415|4665682",1
"PTPN14","",0,"scaffold0028:5097911|5104841;scaffold0028:5101878|5104841;scaffold0028:5108350|5119613",3,"",0,"",0,"",0,"NW_017739054.1:2812967|2824172",1
"TPR","",0,"scaffold0028:6245636|6247398",1,"",0,"1:150303870|150305296",1,"",0,"",0
"TUSC3","",0,"scaffold0029:13609428|13630189",1,"",0,"",0,"scaffold0020:13631767|13658615",1,"",0
"GSR","",0,"scaffold0029:17450631|17455567;scaffold0029:17452311|17452866",2,"",0,"",0,"scaffold0020:17556388|17561640",1,"",0
"FGFR1","",0,"scaffold0029:22959136|22959403",1,"",0,"",0,"scaffold0020:23338117|23338384",1,"",0
"TENM3","",0,"scaffold0029:6997385|7013674;scaffold0029:7243299|7264687;scaffold0029:7264448|7282399",3,"",0,"",0,"",0,"NW_017739036.1:3673473|3676634",1
"DCTD","",0,"scaffold0029:7468116|7469652;scaffold0029:7487668|7488239",2,"",0,"",0,"",0,"NW_017739036.1:3550259|3550917",1
"IRF2","",0,"scaffold0029:8370602|8397000;scaffold0029:8381708|8397000;scaffold0029:8389165|8397000",3,"",0,"",0,"scaffold0020:8034569|8062353;scaffold0020:8045511|8062353",2,"",0
"SORBS2","",0,"scaffold0029:9157855|9160319",1,"",0,"",0,"",0,"NW_017739036.1:1569736|1624490",1
"FAT1","",0,"scaffold0029:9898215|9898530",1,"5:183982746|183986029",1,"",0,"",0,"",0
"CCDC66","",0,"scaffold0030:10676211|10676972;scaffold0030:10681438|10682804;scaffold0030:10688725|10691221",3,"",0,"",0,"scaffold0015:43206457|43212714",1,"",0
"TKT","",0,"scaffold0030:13680243|13682187",1,"",0,"14:30291912|30292290",1,"",0,"",0
"SFMBT1","",0,"scaffold0030:13921552|13922564;scaffold0030:13921552|13935846;scaffold0030:13927166|13935846",3,"",0,"",0,"",0,"NW_017738955.1:5346057|5354689;NW_017738955.1:5346057|5366258;NW_017738955.1:5381047|5384603",3
"NEK4","",0,"scaffold0030:14075611|14079965",1,"",0,"",0,"",0,"NW_017738955.1:5523879|5525555",1
"LRIG1","",0,"scaffold0030:1676451|1683803;scaffold0030:1713533|1717478;scaffold0030:1713533|1720165;scaffold0030:1713533|1725084;scaffold0030:1713533|1735485",5,"",0,"",0,"",0,"NW_017739388.1:1242686|1243007;NW_017739388.1:1242686|1244572",2
"RAD18","",0,"scaffold0030:17355336|17362950;scaffold0030:17355336|17375687",2,"",0,"",0,"scaffold0015:36637590|36644448",1,"",0
"SRGAP3","",0,"scaffold0030:17457808|17516615;scaffold0030:17495787|17516615",2,"",0,"6:112748327|112750660",1,"",0,"",0
"PLXND1","",0,"scaffold0030:20751810|20752561",1,"",0,"",0,"scaffold0015:33364227|33364973",1,"",0
"SLC6A6","",0,"scaffold0030:21589335|21594747;scaffold0030:21589335|21601316",2,"",0,"",0,"",0,"NW_017738937.1:1129788|1133497",1
"ADAMTS9","",0,"scaffold0030:3430119|3431608;scaffold0030:3488080|3522773;scaffold0030:3515833|3522773",3,"",0,"",0,"scaffold0015:50082802|50089876;scaffold0015:50082802|50116223;scaffold0015:50113645|50116223",3,"",0
"SLMAP","",0,"scaffold0030:9575994|9576884;scaffold0030:9575994|9580695",2,"",0,"",0,"scaffold0015:44369077|44369956",1,"",0
"NOL10","",0,"scaffold0031:18931672|18936819;scaffold0031:18934301|18968426;scaffold0031:18968299|18970334",3,"",0,"12:17452073|17456897",1,"",0,"",0
"ADAM17","",0,"scaffold0031:19497228|19498920;scaffold0031:19497228|19502022;scaffold0031:19500071|19502022;scaffold0031:19500071|19504391",4,"",0,"12:21379054|21382211",1,"",0,"",0
"TRAPPC12","",0,"scaffold0031:21182126|21182785",1,"",0,"",0,"",0,"NW_017739264.1:1609790|1611020;NW_017739264.1:1617877|1622827",2
"MAP4K3","",0,"scaffold0031:2165002|2165769;scaffold0031:2165002|2169834",2,"",0,"",0,"scaffold0016:19392540|19394178;scaffold0016:19394018|19398725",2,"",0
"HNRNPLL","",0,"scaffold0031:2686125|2694682;scaffold0031:2706736|2707546",2,"",0,"17:80351922|80361070",1,"",0,"",0
"ATL2","",0,"scaffold0031:2854046|2854683",1,"",0,"",0,"",0,"NW_017738934.1:4356150|4356879",1
"RMDN2","",0,"scaffold0031:3028658|3044224",1,"",0,"17:79957730|79966902",1,"",0,"",0
"EML4","",0,"scaffold0031:376892|387918;scaffold0031:412124|413591",2,"",0,"",0,"scaffold0016:21299757|21301197;scaffold0016:21299757|21304245;scaffold0016:21314844|21315228",3,"",0
"FAM98A","",0,"scaffold0031:5535346|5536590",1,"",0,"",0,"scaffold0016:15863797|15869757",1,"",0
"YIPF4","",0,"scaffold0031:6388629|6392515",1,"",0,"",0,"scaffold0016:14974892|14980469;scaffold0016:14974892|14981957",2,"",0
"SPAST","",0,"scaffold0031:6475163|6477620;scaffold0031:6489602|6492253",2,"",0,"17:74680657|74689035",1,"",0,"",0
"LCLAT1","",0,"scaffold0031:7359271|7362563",1,"",0,"",0,"scaffold0016:13975766|13988416",1,"",0
"WDR43","",0,"scaffold0031:8420724|8425036;scaffold0031:8420724|8427542;scaffold0031:8427402|8432787;scaffold0031:8428516|8432787;scaffold0031:8428516|8435156;scaffold0031:8432665|8435156",6,"",0,"",0,"",0,"NW_017739030.1:2074737|2081823;NW_017739030.1:2086506|2087237",2
"RBKS","",0,"scaffold0031:9143625|9154901",1,"",0,"",0,"scaffold0016:12053537|12068672",1,"",0
"MDFIC","",0,"scaffold0032:16220766|16221042",1,"",0,"",0,"scaffold0011:73207676|73207952",1,"",0
"BMT2","",0,"scaffold0032:18518286|18550840",1,"",0,"",0,"",0,"NW_017739527.1:291847|310629",1
"BLVRA","",0,"scaffold0032:19025270|19027909",1,"",0,"",0,"",0,"NW_017739817.1:164851|205905",1
"KLHDC10","",0,"scaffold0032:349509|353322",1,"",0,"",0,"scaffold0011:60897235|60899251",1,"",0
"NRF1","",0,"scaffold0032:686647|694854",1,"",0,"",0,"",0,"NW_017738940.1:7333502|7381679",1
"STRIP2","",0,"scaffold0032:872086|873254",1,"",0,"",0,"scaffold0011:61390434|61391605",1,"",0
"AHCYL2","",0,"scaffold0032:949565|951190",1,"",0,"6:29878527|29883728",1,"",0,"",0
"UACA","",0,"scaffold0033:12050419|12058677",1,"",0,"",0,"scaffold0028:11701123|11714293",1,"",0
"CLK3","",0,"scaffold0033:16601003|16604318;scaffold0033:16606709|16609879",2,"",0,"",0,"",0,"NW_017739245.1:91245|92212",1
"CSK","",0,"scaffold0033:16760401|16761132",1,"",0,"",0,"scaffold0038:1199187|1200454",1,"",0
"PTPN9","",0,"scaffold0033:17323997|17324326;scaffold0033:17323997|17326868;scaffold0033:17323997|17360162;scaffold0033:17326757|17360162;scaffold0033:17355843|17356738;scaffold0033:17355843|17360162",6,"",0,"",0,"scaffold0038:1877686|1883051;scaffold0038:1934724|1941773",2,"",0
"SNUPN","",0,"scaffold0033:17461483|17469847",1,"",0,"",0,"",0,"NW_017739245.1:806709|809421",1
"SEC23A","",0,"scaffold0033:196743|207939;scaffold0033:203402|207939;scaffold0033:205680|207939;scaffold0033:205680|209193",4,"",0,"",0,"scaffold0028:451653|453928",1,"",0
"GEMIN2","",0,"scaffold0033:242805|247206;scaffold0033:242805|256641",2,"",0,"",0,"scaffold0028:498098|502394",1,"",0
"TRAPPC6B","",0,"scaffold0033:278811|279714",1,"",0,"",0,"scaffold0028:533884|536139;scaffold0028:535127|536139",2,"",0
"PRPF39","",0,"scaffold0033:6057849|6059551;scaffold0033:6057849|6063612;scaffold0033:6058653|6059551",3,"",0,"",0,"",0,"NW_017739257.1:599747|605628;NW_017739257.1:603913|604825",2
"MPP7","",0,"scaffold0034:10461366|10466480",1,"",0,"",0,"",0,"NW_017739001.1:3028725|3065085",1
"ITGA8","",0,"scaffold0034:11788067|11809751",1,"",0,"2:12178963|12187562",1,"",0,"",0
"RALGAPA1","",0,"scaffold0034:17064111|17064658",1,"",0,"",0,"scaffold0004:16706330|16709046;scaffold0004:16790540|16798494;scaffold0004:16814907|16815625",3,"",0
"PPP2R3C","",0,"scaffold0034:17696015|17697258;scaffold0034:17713375|17714983",2,"",0,"",0,"scaffold0004:17374867|17376798",1,"",0
"SNX6","",0,"scaffold0034:18262482|18267446",1,"",0,"",0,"scaffold0004:17899597|17899927",1,"",0
"NRP1","",0,"scaffold0034:5108393|5123382;scaffold0034:5156849|5163197",2,"",0,"",0,"scaffold0004:4436402|4442790",1,"",0
"EPC1","",0,"scaffold0034:6325681|6327369",1,"",0,"18:6448904|6450639",1,"",0,"",0
"AC008878.3","",0,"scaffold0035:11585835|11587389",1,"",0,"",0,"scaffold0034:5810413|5815517",1,"",0
"STXBP2","",0,"scaffold0035:11736099|11736609",1,"",0,"8:3683290|3684123",1,"",0,"",0
"RUFY1","",0,"scaffold0035:11902719|11912610;scaffold0035:11910536|11912610",2,"",0,"",0,"scaffold0034:5415834|5418326",1,"",0
"CDC23","",0,"scaffold0035:1333007|1335445",1,"",0,"",0,"scaffold0005:30566195|30566589",1,"",0
"EXOSC9","",0,"scaffold0035:13552593|13555583;scaffold0035:13554344|13559234",2,"",0,"3:36611011|36616313",1,"",0,"",0
"PDE5A","",0,"scaffold0035:14771992|14779998",1,"",0,"",0,"scaffold0034:2662105|2667163;scaffold0034:2698498|2704210",2,"",0
"ANK2","",0,"scaffold0035:17554608|17562171",1,"",0,"",0,"",0,"NW_017739379.1:100828|101026",1
"PRELID2","",0,"scaffold0035:8219050|8223345",1,"",0,"",0,"scaffold0005:24674106|24678382",1,"",0
"TCERG1","",0,"scaffold0035:8812225|8820908",1,"",0,"18:42652432|42656131",1,"",0,"",0
"EXO1","",0,"scaffold0036:11015723|11019765",1,"",0,"",0,"scaffold0027:11348473|11348699",1,"",0
"NR5A2","",0,"scaffold0036:1174591|1178492;scaffold0036:1209475|1217705",2,"",0,"",0,"",0,"NW_017739244.1:1558561|1563252;NW_017739244.1:1605917|1614015",2
"DISC1","",0,"scaffold0036:13680035|13745328;scaffold0036:13687374|13708119;scaffold0036:13687374|13722712;scaffold0036:13719070|13745328;scaffold0036:13722476|13745328;scaffold0036:13732678|13745328;scaffold0036:13737469|13745328",7,"",0,"",0,"",0,"NW_017739478.1:215667|236586",1
"RNPEP","",0,"scaffold0036:472324|476378",1,"",0,"",0,"scaffold0027:489055|490125",1,"",0
"TIMM17A","",0,"scaffold0036:486720|489304",1,"",0,"1:135232167|135236936",1,"",0,"",0
"NAV1","",0,"scaffold0036:591699|595423;scaffold0036:591699|620026",2,"",0,"",0,"scaffold0027:562977|563420;scaffold0027:574602|576473",2,"",0
"HHIPL2","",0,"scaffold0036:6578408|6583859",1,"",0,"1:183208885|183209604",1,"",0,"",0
"AIDA","",0,"scaffold0036:6657408|6664587",1,"",0,"",0,"",0,"NW_017739362.1:603609|614298;NW_017739362.1:603609|622238",2
"CAPN2","",0,"scaffold0036:7073529|7079030",1,"",0,"",0,"scaffold0027:6051663|6052692",1,"",0
"TTC28","",0,"scaffold0037:11448295|11449635;scaffold0037:11448295|11459195;scaffold0037:11678190|11678469",3,"",0,"",0,"scaffold0023:23201718|23202226;scaffold0023:23442424|23442703",2,"",0
"EWSR1","",0,"scaffold0037:12129838|12130686",1,"",0,"",0,"scaffold0023:23821338|23822121;scaffold0023:23823291|23823912",2,"",0
"SFI1","",0,"scaffold0037:13571022|13574718;scaffold0037:13573016|13586336;scaffold0037:13579623|13586336",3,"",0,"",0,"scaffold0023:24999456|25008640;scaffold0023:25014542|25015089;scaffold0023:25026211|25026696;scaffold0023:25026214|25026696",4,"",0
"PGAM5","",0,"scaffold0037:181132|182500",1,"",0,"5:110413377|110415131",1,"",0,"",0
"RILPL1","",0,"scaffold0037:1944753|1949473;scaffold0037:1949300|1950162",2,"",0,"",0,"",0,"NW_017739019.1:6179550|6180557",1
"KNTC1","",0,"scaffold0037:2347522|2349556",1,"",0,"",0,"scaffold0023:11166438|11166788",1,"",0
"PSMD9","",0,"scaffold0037:2672558|2675006",1,"",0,"",0,"scaffold0023:10766836|10769777",1,"",0
"ATP2A2","",0,"scaffold0037:3090358|3092092",1,"",0,"5:122627300|122629848",1,"",0,"",0
"ALDH2","",0,"scaffold0037:3786309|3787256",1,"",0,"",0,"scaffold0023:9253774|9254792",1,"",0
"TMEM116","",0,"scaffold0037:3872192|3880873",1,"",0,"",0,"",0,"NW_017739019.1:3449021|3456175",1
"HECTD4","",0,"scaffold0037:3991208|3993654;scaffold0037:4046954|4050288;scaffold0037:4056294|4058417;scaffold0037:4079328|4082477;scaffold0037:4082346|4089992",5,"",0,"5:121401947|121404468;5:121491553|121492028",2,"",0,"",0
"PTPN11","",0,"scaffold0037:4147266|4152221;scaffold0037:4147266|4157791",2,"",0,"",0,"",0,"NW_017739019.1:3073326|3079373",1
"SLC8B1","",0,"scaffold0037:4458806|4462164",1,"",0,"",0,"scaffold0023:8303563|8304108;scaffold0023:8306058|8307779",2,"",0
"CIT","",0,"scaffold0037:7640922|7648781",1,"",0,"",0,"scaffold0023:4206282|4208059",1,"",0
"BICDL1","",0,"scaffold0037:7764513|7764729;scaffold0037:7784512|7787569;scaffold0037:7793515|7805313",3,"",0,"",0,"scaffold0023:4042466|4045370;scaffold0023:4094281|4094497",2,"",0
"SPPL3","",0,"scaffold0037:8264979|8267347;scaffold0037:8264979|8271577;scaffold0037:8266418|8271577",3,"",0,"5:115233109|115234014",1,"",0,"",0
"GRK3","",0,"scaffold0037:9764841|9774202;scaffold0037:9778665|9785105;scaffold0037:9783741|9792031;scaffold0037:9789712|9792031;scaffold0037:9789712|9793553;scaffold0037:9789712|9796181;scaffold0037:9807973|9808854",7,"",0,"",0,"scaffold0023:21782822|21784964",1,"",0
"ZNF212","",0,"scaffold0038:12888934|12889523",1,"",0,"",0,"scaffold0011:46505388|46505976",1,"",0
"ZNF282","",0,"scaffold0038:12912064|12913040",1,"",0,"",0,"scaffold0011:46472590|46479777",1,"",0
"GIMAP8","",0,"scaffold0038:13283469|13284130",1,"",0,"",0,"scaffold0011:7521665|7522280",1,"",0
"NUP205","",0,"scaffold0038:4221343|4224684",1,"",0,"",0,"scaffold0011:56289472|56295281",1,"",0
"ZC3HAV1","",0,"scaffold0038:6802500|6803696;scaffold0038:6802500|6806292;scaffold0038:6802500|6808750;scaffold0038:6815680|6820906",4,"",0,"",0,"scaffold0011:53534213|53535826;scaffold0011:53563852|53565307",2,"",0
"BRAF","",0,"scaffold0038:8027841|8036551;scaffold0038:8031332|8041455",2,"",0,"",0,"scaffold0011:52217335|52233716",1,"",0
"AC127537.3","",0,"scaffold0039:10333869|10334759",1,"",0,"",0,"scaffold0037:1960030|1960897",1,"",0
"ATPAF2","",0,"scaffold0039:10634494|10635239",1,"",0,"",0,"scaffold0037:1671144|1671783",1,"",0
"TOM1L2","",0,"scaffold0039:10774988|10776613",1,"",0,"11:60161143|60165828",1,"",0,"",0
"FLCN","",0,"scaffold0039:11318660|11321533;scaffold0039:11318660|11322529;scaffold0039:11318660|11324297;scaffold0039:11318660|11326298;scaffold0039:11320147|11324297;scaffold0039:11321311|11324297",6,"",0,"",0,"scaffold0037:1075679|1078010;scaffold0037:1075679|1079455",2,"",0
"USP22","",0,"scaffold0039:11815647|11821270",1,"",0,"",0,"scaffold0037:640957|645348",1,"",0
"FGF11","",0,"scaffold0039:482830|484008",1,"",0,"",0,"",0,"NW_017739139.1:1156079|1157255",1
"COX10","",0,"scaffold0039:6499830|6501953;scaffold0039:6597239|6597472",2,"",0,"",0,"scaffold0043:1545434|1547795",1,"",0
"SDHC","",0,"scaffold0040:11819435|11822019",1,"",0,"",0,"scaffold0019:606422|621741",1,"",0
"SRGAP2","",0,"scaffold0040:1297741|1298659;scaffold0040:1297741|1307506",2,"",0,"",0,"scaffold0019:9729496|9730430;scaffold0019:9774367|9778552",2,"",0
"MDM4","",0,"scaffold0040:2950889|2958257",1,"",0,"",0,"scaffold0019:8243407|8255092;scaffold0019:8257078|8258310",2,"",0
"COPA","",0,"scaffold0040:4466651|4472866;scaffold0040:4508919|4509329",2,"",0,"",0,"",0,"NW_017739607.1:141483|144532",1
"MPZL1","",0,"scaffold0040:8489704|8492224",1,"",0,"1:165429318|165436173;1:165432178|165436173",2,"",0,"",0
"POU2F1","",0,"scaffold0040:8715454|8719516",1,"",0,"",0,"scaffold0019:3380392|3383699",1,"",0
"ALDH9A1","",0,"scaffold0040:9411839|9414653;scaffold0040:9411839|9416907",2,"",0,"",0,"scaffold0019:2727069|2727700",1,"",0
"PBX1","",0,"scaffold0040:9949371|9965925",1,"",0,"",0,"",0,"NW_017739171.1:1102821|1116487",1
"APLP2","",0,"scaffold0041:4190683|4191746;scaffold0041:4190683|4196676",2,"",0,"",0,"",0,"NW_017739518.1:326898|328060",1
"FLI1","",0,"scaffold0041:5133117|5138548;scaffold0041:5162983|5178510;scaffold0041:5162983|5188231;scaffold0041:5174074|5178510;scaffold0041:5174074|5188231",5,"",0,"",0,"scaffold0023:16559419|16573963;scaffold0023:16559419|16583275;scaffold0023:16569698|16573963;scaffold0023:16569698|16583275",4,"",0
"ETS1","",0,"scaffold0041:5501272|5502885;scaffold0041:5501272|5506873;scaffold0041:5501272|5511350;scaffold0041:5502684|5502885;scaffold0041:5506624|5511350;scaffold0041:5511089|5511350",6,"",0,"",0,"scaffold0023:16312495|16318841",1,"",0
"ST3GAL4","",0,"scaffold0041:7272243|7287329;scaffold0041:7282729|7283714;scaffold0041:7282729|7287329",3,"",0,"",0,"",0,"NW_017739415.1:1695696|1699066",1
"PKNOX2","",0,"scaffold0041:7876050|7877563",1,"",0,"",0,"scaffold0023:14134659|14135992",1,"",0
"SIAE","",0,"scaffold0041:8449773|8455983",1,"",0,"",0,"",0,"NW_017739415.1:249501|250321",1
"HIRA","",0,"scaffold0041:9216610|9221295",1,"",0,"16:18765095|18766268",1,"",0,"",0
"DGCR2","",0,"scaffold0041:9371262|9372689;scaffold0041:9371262|9374867;scaffold0041:9371262|9377609;scaffold0041:9371262|9382673;scaffold0041:9374790|9382673",5,"",0,"",0,"scaffold0023:12615093|12622212;scaffold0023:12627327|12638419",2,"",0
"PI4KA","",0,"scaffold0041:9733603|9737990;scaffold0041:9785723|9786341",2,"",0,"",0,"scaffold0023:12231311|12231948;scaffold0023:12231311|12233036",2,"",0
"SLC9A8","",0,"scaffold0042:10252547|10260069",1,"",0,"",0,"scaffold0008:10567563|10568627;scaffold0008:10571410|10574281",2,"",0
"PRPF6","",0,"scaffold0042:212357|216406;scaffold0042:216283|219012;scaffold0042:217800|223661;scaffold0042:217800|227727;scaffold0042:222146|223661;scaffold0042:222146|227727;scaffold0042:226677|227727",7,"",0,"",0,"scaffold0008:437082|442806;scaffold0008:442209|442806",2,"",0
"UCKL1","",0,"scaffold0042:261544|263777;scaffold0042:263441|263777;scaffold0042:266872|267029",3,"",0,"",0,"",0,"NW_017739293.1:224017|224188",1
"NELFCD","",0,"scaffold0042:3376881|3377847",1,"",0,"2:174268281|174268739",1,"",0,"",0
"PCMTD2","",0,"scaffold0042:48108|49474",1,"",0,"",0,"scaffold0008:260722|268452;scaffold0008:266569|268452",2,"",0
"TCFL5","",0,"scaffold0042:946433|950857;scaffold0042:947069|950857;scaffold0042:948630|950857",3,"",0,"",0,"scaffold0008:1204755|1210839;scaffold0008:1205495|1210839",2,"",0
"BCAS4","",0,"scaffold0042:9526724|9533256;scaffold0042:9526724|9542372",2,"",0,"",0,"",0,"NW_017738961.1:4169204|4172592",1
"KIAA1217","",0,"scaffold0043:1511931|1514987;scaffold0043:1518684|1524476",2,"",0,"",0,"scaffold0006:91848853|91864176;scaffold0006:92149109|92149393",2,"",0
"KIF4A","",0,"scaffold0044:6650800|6655524",1,"",0,"",0,"",0,"NW_017739178.1:792816|803280",1
"DLG3","",0,"scaffold0044:6848689|6866190;scaffold0044:6864787|6866190",2,"",0,"",0,"",0,"NW_017739178.1:883046|884448",1
"SNX12","",0,"scaffold0044:7575916|7577196",1,"",0,"X:100257379|100259184",1,"",0,"",0
"OGT","",0,"scaffold0044:8019484|8020749;scaffold0044:8020648|8021628;scaffold0044:8031811|8035829",3,"",0,"X:100710883|100711765",1,"",0,"",0
"PHKA1","",0,"scaffold0044:9214912|9216829;scaffold0044:9277323|9278564",2,"",0,"",0,"scaffold0009:24175062|24176252;scaffold0009:24246380|24247890",2,"",0
"SCFD1","",0,"scaffold0045:5624383|5629484",1,"",0,"",0,"",0,"NW_017739322.1:3157201|3161866",1
"ARHGAP17","",0,"scaffold0046:2067597|2070069;scaffold0046:2072944|2081517;scaffold0046:2083539|2092807;scaffold0046:2088439|2092807",4,"",0,"",0,"scaffold0003:108135345|108146308",1,"",0
"EARS2","",0,"scaffold0046:3225121|3225512;scaffold0046:3228869|3229571",2,"",0,"",0,"scaffold0003:109193487|109193880",1,"",0
"GGA2","",0,"scaffold0046:3250410|3253568",1,"",0,"",0,"scaffold0003:109249096|109249809;scaffold0003:109262053|109262211",2,"",0
"USP31","",0,"scaffold0046:3561249|3565786;scaffold0046:3561249|3589943",2,"",0,"",0,"scaffold0003:109541545|109546846;scaffold0003:109541545|109565474",2,"",0
"METTL9","",0,"scaffold0046:4131737|4135294;scaffold0046:4131737|4139717;scaffold0046:4135084|4139717",3,"",0,"7:120647060|120656622;7:120651309|120656622",2,"",0,"",0
"UQCRC2","",0,"scaffold0046:4591941|4595793;scaffold0046:4591941|4598164;scaffold0046:4591941|4601831;scaffold0046:4601255|4601831",4,"",0,"",0,"scaffold0003:110617698|110618309",1,"",0
"REXO5","",0,"scaffold0046:5569939|5574374",1,"",0,"7:119398787|119404509",1,"",0,"",0
"VPS35L","",0,"scaffold0046:6577985|6583158;scaffold0046:6592692|6601789;scaffold0046:6644410|6672426",3,"",0,"",0,"scaffold0003:112598627|112605416;scaffold0003:112616320|112647810;scaffold0003:112647687|112648324",3,"",0
"CCDC189","",0,"scaffold0046:7313316|7313710",1,"",0,"",0,"scaffold0003:105792626|105794391",1,"",0
"AC106886.5","",0,"scaffold0046:7339819|7340874;scaffold0046:7342781|7343389;scaffold0046:7355260|7359684;scaffold0046:7357218|7358061;scaffold0046:7360411|7361976;scaffold0046:7360411|7364930;scaffold0046:7364358|7364930",7,"",0,"",0,"scaffold0003:105754649|105754916",1,"",0
