"","circ_id","rsi1","rsi2","rsi3","rsi4"
"1","NW_017738920.1:1196056|1197220",NA,NA,2,NA
"459","NW_017738932.1:6298694|6307981",NA,NA,NA,5
"460","NW_017738932.1:6302283|6308056",NA,9,NA,NA
"461","NW_017738932.1:6346983|6358698",2,NA,NA,NA
"462","NW_017738932.1:6812816|6814373",NA,2,5,NA
"463","NW_017738932.1:6916333|6951147",NA,2,NA,NA
"464","NW_017738932.1:6950830|6951147",NA,10,10,13
"465","NW_017738932.1:7022295|7026841",NA,2,NA,7
"466","NW_017738932.1:7156512|7158183",NA,NA,NA,4
"467","NW_017738932.1:7156512|7177138",20,25,23,26
"468","NW_017738932.1:7156512|7188798",NA,NA,5,NA
"469","NW_017738932.1:7156512|7190407",NA,3,9,NA
"470","NW_017738932.1:7156512|7200172",4,34,9,26
"471","NW_017738932.1:7177022|7188798",NA,2,NA,NA
"472","NW_017738932.1:7177022|7190407",NA,2,NA,NA
"473","NW_017738932.1:7177022|7200172",2,7,2,4
"474","NW_017738932.1:7188715|7200172",NA,2,NA,NA
"475","NW_017738933.1:10164562|10180248",NA,2,NA,NA
"476","NW_017738933.1:10648627|10722242",3,NA,NA,NA
"477","NW_017738933.1:10832443|10847276",NA,NA,NA,2
"478","NW_017738933.1:10847039|10847276",25,33,NA,9
"479","NW_017738933.1:11168283|11169017",3,2,NA,NA
"480","NW_017738933.1:11881917|11909482",NA,3,NA,NA
"481","NW_017738933.1:11909308|11916546",NA,3,NA,NA
"482","NW_017738933.1:1697420|1714213",NA,3,2,NA
"483","NW_017738933.1:1697420|1714957",2,NA,NA,NA
"484","NW_017738933.1:1708207|1714213",NA,6,NA,8
"485","NW_017738933.1:1714009|1714213",NA,6,NA,NA
"486","NW_017738933.1:1738018|1744551",4,NA,NA,NA
"487","NW_017738933.1:1746951|1754738",NA,NA,NA,3
"488","NW_017738933.1:4945086|4952759",NA,NA,2,NA
"489","NW_017738933.1:670006|722764",NA,2,NA,NA
"490","NW_017738933.1:678168|722764",NA,NA,3,NA
"491","NW_017738933.1:8151316|8152751",NA,NA,NA,4
"492","NW_017738933.1:9134493|9190306",NA,2,NA,NA
"493","NW_017738933.1:9178922|9190306",NA,2,NA,NA
"494","NW_017738933.1:9222524|9249210",3,NA,NA,NA
"495","NW_017738933.1:994210|1010840",2,NA,NA,NA
"496","NW_017738934.1:2274792|2286641",2,NA,NA,NA
"497","NW_017738934.1:227836|239093",NA,2,NA,NA
"498","NW_017738934.1:227836|244911",NA,NA,3,NA
"499","NW_017738934.1:2350338|2350588",NA,NA,NA,2
"500","NW_017738934.1:2535016|2541499",2,NA,NA,NA
"501","NW_017738934.1:2535016|2561676",NA,2,NA,NA
"502","NW_017738934.1:2535016|2613570",NA,2,NA,NA
"503","NW_017738934.1:2845755|2851244",NA,NA,NA,8
"504","NW_017738934.1:2960881|2961055",NA,4,NA,NA
"505","NW_017738934.1:2960881|3005110",NA,2,NA,NA
"506","NW_017738934.1:2961917|2962440",NA,2,NA,NA
"507","NW_017738934.1:3003709|3005110",4,NA,NA,NA
"508","NW_017738934.1:304497|310695",NA,3,NA,NA
"509","NW_017738934.1:3132153|3132419",NA,NA,NA,2
"510","NW_017738934.1:3132153|3142700",NA,2,NA,NA
"511","NW_017738934.1:3132153|3142716",NA,2,NA,NA
"512","NW_017738934.1:3438852|3441374",6,2,NA,2
"513","NW_017738934.1:345546|357818",2,5,NA,2
"514","NW_017738934.1:3466396|3482902",NA,2,2,NA
"515","NW_017738934.1:351345|351646",NA,2,6,NA
"516","NW_017738934.1:3645826|3646767",NA,NA,NA,2
"517","NW_017738934.1:379588|393170",NA,4,NA,NA
"518","NW_017738934.1:3880908|3881268",NA,NA,NA,3
"519","NW_017738934.1:4346968|4349194",NA,2,NA,NA
"520","NW_017738934.1:4356150|4356879",21,12,NA,NA
"521","NW_017738934.1:442410|444626",2,NA,NA,NA
"522","NW_017738934.1:4707626|4718966",NA,5,NA,NA
"523","NW_017738934.1:4712365|4718966",10,15,3,14
"524","NW_017738934.1:5703987|5720144",NA,NA,NA,3
"525","NW_017738934.1:5939989|5941821",NA,3,NA,NA
"526","NW_017738934.1:5939989|5941824",2,NA,NA,NA
"527","NW_017738934.1:759522|783893",NA,9,NA,NA
"528","NW_017738934.1:871120|926749",NA,2,NA,NA
"529","NW_017738935.1:1550422|1558448",NA,2,NA,NA
"530","NW_017738935.1:2365932|2366108",NA,NA,NA,3
"531","NW_017738935.1:367437|373545",NA,3,NA,NA
"532","NW_017738935.1:367441|373545",61,181,38,106
"533","NW_017738935.1:394965|397902",NA,NA,NA,2
"534","NW_017738935.1:4945286|4958906",NA,3,NA,NA
"535","NW_017738935.1:4958552|5049643",NA,3,NA,NA
"536","NW_017738935.1:5021503|5032906",NA,NA,NA,4
"537","NW_017738935.1:5021503|5049643",3,NA,NA,NA
"538","NW_017738935.1:5032549|5049643",NA,3,NA,2
"539","NW_017738935.1:5046317|5049643",2,NA,NA,NA
"540","NW_017738935.1:504774|528195",NA,NA,2,NA
"541","NW_017738935.1:5770576|5772390",2,NA,NA,NA
"542","NW_017738935.1:5794504|5797750",NA,NA,NA,5
"543","NW_017738935.1:5794504|5855600",NA,NA,2,NA
"544","NW_017738935.1:5855484|5885508",NA,NA,2,NA
"545","NW_017738935.1:5865069|5885508",NA,NA,4,NA
"546","NW_017738935.1:646423|659017",NA,NA,NA,2
"547","NW_017738935.1:7983618|7998873",NA,9,3,NA
"548","NW_017738935.1:7998737|8001994",NA,7,NA,NA
"549","NW_017738935.1:8140652|8143515",5,13,10,14
"550","NW_017738935.1:8247234|8260480",NA,NA,3,NA
"551","NW_017738936.1:1479202|1479832",NA,6,NA,NA
"552","NW_017738936.1:2721184|2721647",NA,2,NA,NA
"553","NW_017738936.1:2739751|2753366",NA,NA,6,NA
"554","NW_017738936.1:2811599|2811754",NA,3,NA,NA
"555","NW_017738936.1:3119662|3121895",5,3,NA,NA
"556","NW_017738936.1:3259186|3279388",NA,NA,2,NA
"557","NW_017738936.1:3419401|3423852",2,NA,NA,NA
"558","NW_017738936.1:3474083|3477478",NA,3,NA,2
"559","NW_017738936.1:3589943|3592217",NA,5,NA,NA
"560","NW_017738936.1:3682132|3696915",NA,2,NA,5
"561","NW_017738936.1:3750894|3751227",NA,NA,3,NA
"562","NW_017738936.1:3778319|3780165",247,191,180,113
"563","NW_017738936.1:3911371|3924441",NA,2,NA,NA
"564","NW_017738936.1:3922120|3923131",NA,6,2,NA
"565","NW_017738936.1:3922120|3938731",6,4,6,7
"566","NW_017738936.1:4365964|4376327",NA,4,NA,NA
"567","NW_017738936.1:4523703|4534806",NA,59,14,51
"568","NW_017738936.1:4523726|4534806",NA,3,NA,10
"569","NW_017738936.1:4532508|4534806",NA,NA,6,4
"570","NW_017738936.1:4532508|4539073",2,3,NA,NA
"571","NW_017738936.1:4854253|4865009",NA,NA,NA,2
"572","NW_017738936.1:4891275|4893472",8,22,13,4
"573","NW_017738936.1:5350262|5354178",7,NA,NA,NA
"574","NW_017738936.1:6220063|6224749",NA,3,NA,NA
"575","NW_017738936.1:6241014|6249479",NA,2,NA,NA
"576","NW_017738936.1:6507256|6508763",NA,NA,NA,5
"577","NW_017738936.1:6887492|6887721",NA,2,NA,NA
"578","NW_017738936.1:7165147|7168593",4,3,NA,NA
"579","NW_017738936.1:7166869|7168593",NA,10,6,NA
"580","NW_017738936.1:7221164|7245158",NA,NA,NA,8
"581","NW_017738937.1:1094069|1094857",NA,NA,NA,2
"582","NW_017738937.1:1129788|1133497",8,2,NA,4
"583","NW_017738937.1:167017|204604",NA,NA,NA,3
"584","NW_017738937.1:1868972|1892498",NA,3,NA,NA
"585","NW_017738937.1:1944265|1948211",NA,NA,NA,3
"586","NW_017738937.1:2083055|2108894",4,NA,NA,NA
"587","NW_017738937.1:2091413|2108894",NA,2,NA,NA
"588","NW_017738937.1:288516|289261",3,12,NA,NA
"589","NW_017738937.1:3369083|3372853",NA,NA,NA,3
"590","NW_017738937.1:347974|360548",3,NA,6,NA
"591","NW_017738937.1:359613|360548",12,NA,14,NA
"592","NW_017738937.1:4049371|4067225",NA,4,NA,NA
"593","NW_017738937.1:4054511|4067225",4,7,NA,NA
"594","NW_017738937.1:4067036|4085544",NA,4,NA,NA
"595","NW_017738937.1:4516820|4519650",4,NA,NA,NA
"596","NW_017738937.1:470719|501821",NA,3,NA,7
"597","NW_017738937.1:5261354|5269675",NA,3,NA,NA
"598","NW_017738937.1:5299538|5299812",2,NA,NA,NA
"599","NW_017738937.1:5554257|5561253",4,NA,NA,NA
"600","NW_017738937.1:5554257|5571747",NA,15,NA,3
"601","NW_017738937.1:5561150|5571747",2,NA,NA,2
"602","NW_017738937.1:5694702|5708670",3,NA,NA,NA
"603","NW_017738937.1:5694702|5728413",NA,NA,NA,3
"604","NW_017738937.1:5742879|5750477",NA,12,NA,3
"605","NW_017738937.1:5820692|5828754",6,NA,8,4
"606","NW_017738937.1:5828630|5835467",3,2,2,NA
"607","NW_017738937.1:5828630|5839810",NA,NA,3,NA
"608","NW_017738937.1:5833424|5839810",NA,NA,3,NA
"609","NW_017738937.1:5833424|5872440",NA,2,NA,NA
"610","NW_017738937.1:5839701|5855855",NA,NA,NA,5
"611","NW_017738937.1:5916540|5917674",NA,2,NA,NA
"612","NW_017738937.1:5964170|5967399",NA,6,NA,NA
"613","NW_017738937.1:5997374|6010522",NA,2,NA,4
"614","NW_017738937.1:6004224|6010522",NA,NA,NA,4
"615","NW_017738937.1:641402|641605",NA,NA,NA,2
"616","NW_017738937.1:660981|663378",NA,2,NA,4
"617","NW_017738937.1:678329|708213",NA,2,NA,NA
"618","NW_017738937.1:7200813|7202013",8,NA,NA,NA
"619","NW_017738937.1:7200813|7205945",NA,NA,8,NA
"620","NW_017738937.1:7305456|7307477",3,NA,NA,NA
"621","NW_017738937.1:792386|792908",NA,5,NA,NA
"622","NW_017738938.1:2500419|2540772",NA,NA,2,NA
"623","NW_017738938.1:2695863|2735703",NA,NA,NA,2
"624","NW_017738938.1:2828285|2835339",6,NA,3,NA
"625","NW_017738938.1:4539370|4541230",10,10,8,NA
"626","NW_017738938.1:4599272|4599621",NA,9,6,3
"627","NW_017738938.1:512200|512981",NA,2,NA,NA
"628","NW_017738939.1:1294318|1323617",NA,NA,NA,4
"629","NW_017738939.1:1394639|1404537",NA,2,NA,NA
"630","NW_017738939.1:1569755|1572095",NA,NA,NA,4
"631","NW_017738939.1:1615681|1617932",NA,NA,9,6
"632","NW_017738939.1:1700532|1723429",NA,2,NA,NA
"633","NW_017738939.1:1715369|1723429",NA,7,NA,NA
"634","NW_017738939.1:1750659|1750950",NA,NA,NA,4
"635","NW_017738939.1:1800259|1813951",NA,3,NA,NA
"636","NW_017738939.1:1907420|1918293",NA,10,NA,NA
"637","NW_017738939.1:2649094|2651355",4,13,NA,3
"638","NW_017738939.1:2886159|2887539",NA,NA,3,NA
"639","NW_017738939.1:3109894|3115426",NA,8,NA,NA
"640","NW_017738939.1:422395|422590",8,11,10,NA
"641","NW_017738939.1:422395|491681",3,NA,NA,NA
"642","NW_017738939.1:459153|491681",NA,3,NA,NA
"643","NW_017738939.1:650288|676835",2,NA,NA,NA
"644","NW_017738939.1:726712|739831",NA,NA,2,NA
"645","NW_017738939.1:764405|764600",NA,3,NA,NA
"646","NW_017738940.1:1175110|1177455",NA,2,NA,NA
"647","NW_017738940.1:1182789|1183201",9,NA,9,NA
"648","NW_017738940.1:1183027|1183201",37,54,28,38
"649","NW_017738940.1:1453316|1454073",NA,NA,NA,2
"650","NW_017738940.1:1501317|1525867",NA,NA,NA,2
"651","NW_017738940.1:1546063|1567329",NA,4,NA,5
"652","NW_017738940.1:1693714|1746472",NA,2,NA,NA
"653","NW_017738940.1:1837744|1881012",4,NA,NA,NA
"654","NW_017738940.1:191845|193512",NA,2,NA,NA
"655","NW_017738940.1:2456|10364",NA,9,NA,NA
"656","NW_017738940.1:2456|26083",NA,9,NA,NA
"657","NW_017738940.1:2456|7162",NA,NA,NA,3
"658","NW_017738940.1:2760040|2792330",NA,4,NA,NA
"659","NW_017738940.1:3319842|3320560",NA,3,NA,NA
"660","NW_017738940.1:3890559|3901945",NA,3,NA,NA
"661","NW_017738940.1:4064069|4067337",NA,9,NA,2
"662","NW_017738940.1:4064084|4075644",NA,NA,4,NA
"663","NW_017738940.1:4118825|4153173",NA,NA,3,NA
"664","NW_017738940.1:4137775|4153173",3,3,NA,2
"665","NW_017738940.1:4374262|4376175",2,NA,NA,NA
"666","NW_017738940.1:4476508|4481186",5,NA,NA,NA
"667","NW_017738940.1:4559696|4593977",3,NA,NA,NA
"668","NW_017738940.1:4618046|4619181",NA,3,NA,NA
"669","NW_017738940.1:474028|475112",44,48,23,29
"670","NW_017738940.1:6056520|6061502",NA,2,NA,6
"671","NW_017738940.1:6079175|6091430",NA,NA,NA,6
"672","NW_017738940.1:6102915|6124957",NA,7,NA,NA
"673","NW_017738940.1:6102915|6126226",NA,NA,5,NA
"674","NW_017738940.1:6121678|6124957",3,3,NA,2
"675","NW_017738940.1:6121678|6141622",NA,9,4,NA
"676","NW_017738940.1:6133336|6141622",9,8,10,17
"677","NW_017738940.1:6177717|6188342",4,5,NA,NA
"678","NW_017738940.1:6316651|6343591",NA,2,NA,NA
"679","NW_017738940.1:6316651|6367112",NA,4,NA,NA
"680","NW_017738940.1:6327395|6367112",NA,NA,2,NA
"681","NW_017738940.1:6343493|6367112",16,11,9,5
"682","NW_017738940.1:6343493|6385758",2,2,NA,NA
"683","NW_017738940.1:6343493|6391109",8,9,3,NA
"684","NW_017738940.1:6366982|6428579",NA,6,NA,NA
"685","NW_017738940.1:6390938|6428579",NA,2,NA,NA
"686","NW_017738940.1:6462319|6462667",NA,3,NA,NA
"687","NW_017738940.1:7039178|7042744",2,NA,NA,NA
"688","NW_017738940.1:7039178|7047459",2,NA,NA,NA
"689","NW_017738940.1:7234633|7240227",NA,2,7,NA
"690","NW_017738940.1:7333502|7381679",3,NA,2,NA
"691","NW_017738940.1:7333502|7394832",NA,2,NA,NA
"692","NW_017738940.1:7394200|7394832",NA,2,NA,NA
"693","NW_017738940.1:7782542|7786169",2,3,NA,3
"694","NW_017738940.1:7802159|7803712",51,67,26,20
"695","NW_017738940.1:7811148|7819067",3,2,NA,NA
"696","NW_017738940.1:8027094|8027258",2,NA,NA,NA
"697","NW_017738941.1:2324360|2330405",NA,NA,9,NA
"698","NW_017738941.1:2326589|2330405",NA,2,NA,NA
"699","NW_017738941.1:3282304|3295273",5,NA,NA,NA
"700","NW_017738941.1:3531499|3538103",NA,6,NA,NA
"701","NW_017738941.1:3669655|3739120",NA,13,NA,2
"702","NW_017738941.1:3727810|3739120",NA,NA,NA,2
"703","NW_017738941.1:3888998|3889500",NA,8,4,5
"704","NW_017738941.1:515982|516383",2,NA,NA,NA
"705","NW_017738941.1:527361|535028",NA,6,NA,NA
"706","NW_017738941.1:634338|641331",NA,3,NA,NA
"707","NW_017738941.1:645624|651853",NA,2,NA,NA
"708","NW_017738942.1:1086822|1099216",NA,NA,2,NA
"709","NW_017738942.1:1259929|1272113",3,3,5,NA
"710","NW_017738942.1:1464498|1469285",NA,2,NA,NA
"711","NW_017738942.1:2462245|2462475",3,NA,4,2
"712","NW_017738942.1:2462245|2493590",NA,NA,NA,5
"713","NW_017738942.1:2479686|2481615",NA,NA,4,NA
"714","NW_017738942.1:2479686|2493590",2,11,2,NA
"715","NW_017738942.1:2490602|2493590",NA,29,2,3
"716","NW_017738942.1:2545970|2550045",NA,NA,NA,2
"717","NW_017738942.1:2545970|2557282",NA,NA,3,NA
"718","NW_017738942.1:2545970|2564619",NA,NA,NA,2
"719","NW_017738942.1:2545970|2588836",NA,NA,10,NA
"720","NW_017738942.1:3088816|3188042",NA,NA,4,NA
"721","NW_017738942.1:3097277|3149544",4,6,2,2
"722","NW_017738942.1:3097277|3188042",NA,NA,3,NA
"723","NW_017738942.1:3149359|3188042",3,2,4,NA
"724","NW_017738942.1:3187904|3217393",NA,2,NA,NA
"725","NW_017738942.1:3222240|3232864",4,NA,9,NA
"726","NW_017738942.1:3738739|3740873",NA,7,NA,NA
"727","NW_017738942.1:3819481|3873132",NA,3,NA,NA
"728","NW_017738942.1:4560823|4562875",NA,NA,NA,2
"729","NW_017738942.1:4748633|4749018",2,NA,NA,NA
"730","NW_017738942.1:4845497|4845711",NA,NA,NA,6
"731","NW_017738943.1:10761436|10769916",NA,NA,NA,4
"732","NW_017738943.1:10822868|10823100",NA,2,2,NA
"733","NW_017738943.1:1085094|1087203",4,NA,NA,NA
"734","NW_017738943.1:11619942|11630638",32,23,18,12
"735","NW_017738943.1:11619942|11647036",6,NA,NA,NA
"736","NW_017738943.1:11635076|11642889",NA,2,NA,NA
"737","NW_017738943.1:11650003|11658738",2,NA,7,7
"738","NW_017738943.1:11654874|11658738",16,27,12,17
"739","NW_017738943.1:11654874|11660077",NA,2,NA,NA
"740","NW_017738943.1:11717276|11734254",NA,NA,2,NA
"741","NW_017738943.1:1173949|1192249",4,NA,NA,NA
"742","NW_017738943.1:11795998|11796663",NA,NA,4,5
"743","NW_017738943.1:1184593|1185228",2,NA,NA,NA
"744","NW_017738943.1:11858401|11874259",NA,2,NA,NA
"745","NW_017738943.1:11866546|11869882",4,NA,NA,8
"746","NW_017738943.1:11869156|11869882",2,2,NA,NA
"747","NW_017738943.1:11869222|11869882",NA,NA,NA,2
"748","NW_017738943.1:12357834|12376819",NA,NA,NA,4
"749","NW_017738943.1:12476612|12476813",NA,2,NA,NA
"750","NW_017738943.1:12732674|12737442",NA,4,NA,NA
"751","NW_017738943.1:12793739|12798037",NA,NA,NA,2
"752","NW_017738943.1:12794439|12798037",11,23,13,12
"753","NW_017738943.1:12858586|12864381",NA,2,NA,NA
"754","NW_017738943.1:13034632|13035479",NA,NA,4,NA
"755","NW_017738943.1:13136522|13138246",NA,8,NA,NA
"756","NW_017738943.1:13156041|13171162",NA,4,NA,NA
"757","NW_017738943.1:13165252|13171162",2,21,NA,2
"758","NW_017738943.1:13165252|13180357",4,NA,NA,NA
"759","NW_017738943.1:13314354|13318741",3,4,2,NA
"760","NW_017738943.1:1331729|1338506",2,NA,NA,NA
"761","NW_017738943.1:13523556|13532771",NA,3,NA,3
"762","NW_017738943.1:13641341|13642103",10,14,4,3
"763","NW_017738943.1:15705141|15738105",NA,NA,2,NA
"764","NW_017738943.1:15732032|15738105",4,2,7,2
"765","NW_017738943.1:1650582|1651174",2,NA,NA,NA
"766","NW_017738943.1:1665972|1669030",5,6,NA,11
"767","NW_017738943.1:1665972|1677243",NA,NA,2,NA
"768","NW_017738943.1:1668328|1677243",5,3,2,NA
"769","NW_017738943.1:17545880|17546469",NA,4,2,6
"770","NW_017738943.1:17887067|17908187",2,NA,NA,NA
"771","NW_017738943.1:17934950|17945767",2,NA,NA,NA
"772","NW_017738943.1:17968821|17973379",NA,2,NA,NA
"773","NW_017738943.1:17980692|17985278",2,6,3,4
"774","NW_017738943.1:229449|250382",4,NA,NA,NA
"775","NW_017738943.1:271700|281418",3,NA,NA,NA
"776","NW_017738943.1:290290|302161",NA,3,NA,NA
"777","NW_017738943.1:377345|382255",NA,NA,NA,2
"778","NW_017738943.1:472764|476747",NA,NA,2,NA
"779","NW_017738943.1:479759|489442",NA,NA,NA,2
"780","NW_017738943.1:599783|600196",2,NA,NA,NA
"781","NW_017738943.1:726412|736514",2,NA,NA,NA
"782","NW_017738943.1:7337189|7343295",NA,NA,5,NA
"783","NW_017738943.1:7338532|7343295",5,NA,2,NA
"784","NW_017738943.1:7464466|7464716",2,NA,NA,8
"785","NW_017738943.1:7493949|7494147",NA,NA,2,NA
"786","NW_017738943.1:758362|768402",NA,2,NA,NA
"787","NW_017738943.1:7588131|7618314",NA,NA,4,NA
"788","NW_017738943.1:7823034|7829152",NA,NA,NA,5
"789","NW_017738943.1:8413720|8418937",7,18,3,6
"790","NW_017738943.1:8432879|8433407",4,NA,NA,NA
"791","NW_017738943.1:8507816|8509545",NA,NA,NA,4
"792","NW_017738943.1:8526796|8535272",3,NA,NA,NA
"793","NW_017738943.1:8533678|8535272",12,8,NA,8
"794","NW_017738943.1:8541330|8552120",2,NA,NA,NA
"795","NW_017738943.1:883239|883597",NA,7,16,8
"796","NW_017738943.1:8884240|8895196",NA,2,NA,2
"797","NW_017738943.1:8925425|8957711",NA,NA,NA,2
"798","NW_017738943.1:8992724|9012469",NA,3,NA,NA
"799","NW_017738943.1:9091416|9092641",NA,NA,NA,2
"800","NW_017738943.1:9165778|9175029",4,NA,NA,5
"801","NW_017738943.1:9165778|9181165",5,2,2,3
"802","NW_017738943.1:9165778|9192801",NA,2,NA,NA
"803","NW_017738943.1:937605|938162",2,NA,NA,NA
"804","NW_017738943.1:9433746|9456678",2,NA,NA,NA
"805","NW_017738943.1:950032|952620",NA,NA,2,NA
"806","NW_017738943.1:950032|956914",NA,NA,4,NA
"807","NW_017738943.1:9518813|9519232",NA,NA,NA,2
"808","NW_017738943.1:9545636|9552498",17,19,7,2
"809","NW_017738943.1:9545636|9582080",NA,NA,4,NA
"810","NW_017738943.1:9545636|9623237",NA,NA,3,NA
"811","NW_017738943.1:980969|982187",3,NA,NA,NA
"812","NW_017738944.1:1043426|1059146",2,NA,2,4
"813","NW_017738944.1:1047628|1059146",NA,3,NA,NA
"814","NW_017738944.1:1051339|1059146",NA,NA,NA,2
"815","NW_017738944.1:1055932|1059146",NA,3,NA,2
"816","NW_017738944.1:1070994|1080585",NA,2,NA,NA
"817","NW_017738944.1:1402690|1402900",3,NA,NA,NA
"818","NW_017738944.1:1645223|1661334",NA,4,NA,NA
"819","NW_017738944.1:1704852|1711583",NA,NA,2,NA
"820","NW_017738944.1:1806080|1816719",2,3,NA,NA
"821","NW_017738944.1:1866815|1870788",4,NA,2,NA
"822","NW_017738944.1:1866815|1897889",NA,2,11,NA
"823","NW_017738944.1:2015258|2015770",NA,NA,NA,4
"824","NW_017738944.1:2210937|2214202",4,2,NA,21
"825","NW_017738944.1:2304136|2308604",NA,NA,5,NA
"826","NW_017738944.1:2320802|2321736",NA,NA,2,NA
"827","NW_017738944.1:2320802|2324117",2,NA,NA,NA
"828","NW_017738944.1:2413912|2422713",NA,3,NA,NA
"829","NW_017738944.1:2536943|2544589",5,3,NA,NA
"830","NW_017738944.1:2536943|2549246",6,18,NA,NA
"831","NW_017738944.1:257471|260653",3,6,NA,4
"832","NW_017738944.1:2897354|2899466",NA,4,NA,6
"833","NW_017738944.1:295883|300127",3,4,NA,NA
"834","NW_017738944.1:3291090|3306798",2,NA,NA,NA
"835","NW_017738944.1:3581967|3585337",NA,NA,8,NA
"836","NW_017738944.1:3616865|3622529",NA,2,NA,NA
"837","NW_017738944.1:3680634|3683013",3,NA,NA,NA
"838","NW_017738944.1:3796071|3797357",NA,NA,NA,4
"839","NW_017738944.1:4981745|4991133",NA,2,NA,NA
"840","NW_017738944.1:499499|499710",NA,NA,2,NA
"841","NW_017738944.1:499757|499932",NA,NA,2,NA
"842","NW_017738944.1:5273050|5273262",NA,2,NA,NA
"843","NW_017738944.1:5412509|5413001",5,11,4,10
"844","NW_017738944.1:5419076|5419239",NA,NA,2,NA
"845","NW_017738944.1:5453542|5470692",NA,NA,NA,3
"846","NW_017738944.1:5525206|5529596",NA,4,NA,NA
"847","NW_017738944.1:5557096|5559995",9,2,NA,NA
"848","NW_017738944.1:5582905|5583159",NA,3,NA,NA
"849","NW_017738944.1:613413|613610",2,NA,NA,NA
"850","NW_017738944.1:645617|646244",2,NA,NA,NA
"851","NW_017738944.1:664513|699114",NA,3,NA,NA
"852","NW_017738944.1:897890|898940",28,25,8,24
"853","NW_017738944.1:942421|981045",NA,2,2,NA
"854","NW_017738944.1:974445|981045",NA,NA,NA,2
"855","NW_017738944.1:979404|981045",NA,3,NA,NA
"856","NW_017738945.1:122541|123330",2,NA,NA,NA
"857","NW_017738945.1:144121|152484",NA,NA,NA,5
"858","NW_017738945.1:2490976|2492265",2,NA,NA,NA
"859","NW_017738945.1:301261|302479",4,NA,NA,8
"860","NW_017738945.1:301261|312302",NA,2,NA,NA
"861","NW_017738945.1:301261|318317",NA,3,NA,NA
"862","NW_017738945.1:301261|319857",NA,5,NA,NA
"863","NW_017738945.1:301261|344622",2,3,NA,NA
"864","NW_017738945.1:302354|319857",3,6,8,2
"865","NW_017738945.1:312190|318317",NA,2,NA,NA
"866","NW_017738945.1:327334|337923",5,9,NA,3
"867","NW_017738945.1:3294624|3301778",NA,NA,NA,2
"868","NW_017738945.1:754939|803157",NA,NA,NA,2
"869","NW_017738945.1:85782|93252",2,NA,NA,NA
"870","NW_017738946.1:202645|206910",NA,NA,NA,2
"871","NW_017738946.1:2532871|2533914",4,NA,NA,NA
"872","NW_017738946.1:2783435|2821439",NA,NA,NA,4
"873","NW_017738946.1:2795671|2821439",NA,NA,4,9
"874","NW_017738946.1:3115808|3122486",NA,NA,4,NA
"875","NW_017738946.1:3862710|3870956",2,NA,NA,NA
"876","NW_017738946.1:3869543|3919286",NA,3,NA,NA
"877","NW_017738946.1:3914634|3919286",NA,NA,6,12
"878","NW_017738946.1:3917358|3919286",13,18,13,16
"879","NW_017738946.1:4138443|4139944",14,42,5,30
"880","NW_017738946.1:4138443|4159283",NA,NA,2,NA
"881","NW_017738946.1:4138443|4160407",9,9,31,17
"882","NW_017738946.1:4138443|4170503",4,4,4,NA
"883","NW_017738946.1:4139779|4175507",NA,NA,NA,3
"884","NW_017738946.1:4190055|4197419",NA,NA,3,NA
"885","NW_017738946.1:4190055|4206355",3,NA,NA,NA
"886","NW_017738946.1:5194202|5209989",84,195,70,102
"887","NW_017738946.1:5194202|5220965",2,2,NA,6
"888","NW_017738946.1:5194202|5230626",21,88,33,23
"889","NW_017738946.1:5194202|5243683",91,224,130,114
"890","NW_017738946.1:5194202|5257636",NA,3,NA,NA
"891","NW_017738946.1:5194202|5265833",40,54,13,28
"892","NW_017738946.1:5194202|5271782",23,37,20,22
"893","NW_017738946.1:5200713|5209989",22,17,4,3
"894","NW_017738946.1:5200713|5220965",6,NA,6,NA
"895","NW_017738946.1:5200713|5230626",12,8,3,4
"896","NW_017738946.1:5200713|5243683",42,25,27,15
"897","NW_017738946.1:5200713|5257636",2,NA,NA,2
"898","NW_017738946.1:5200713|5265833",3,4,NA,NA
"899","NW_017738946.1:5200713|5299285",2,NA,NA,NA
"900","NW_017738946.1:5209850|5243683",NA,NA,8,NA
"901","NW_017738946.1:5209880|5230626",7,3,9,NA
"902","NW_017738946.1:5209880|5243683",52,70,66,33
"903","NW_017738946.1:5209880|5257636",8,8,5,3
"904","NW_017738946.1:5209880|5265833",25,24,23,9
"905","NW_017738946.1:5209880|5271782",4,15,11,8
"906","NW_017738946.1:5209880|5299285",10,21,9,NA
"907","NW_017738946.1:5220906|5243683",2,NA,NA,NA
"908","NW_017738946.1:5243588|5244872",NA,NA,NA,2
"909","NW_017738946.1:5243588|5271782",NA,5,3,NA
