"","circ_id","rsi1","rsi2","rsi3","rsi4"
"1","NW_017738920.1:1793682|1798795",NA,NA,1,NA
"461","NW_017738934.1:5939989|5941821",NA,3,NA,NA
"462","NW_017738934.1:5939989|5941824",1,NA,NA,NA
"463","NW_017738934.1:759522|783893",NA,9,NA,NA
"464","NW_017738934.1:871120|893490",1,NA,NA,NA
"465","NW_017738934.1:871120|926749",NA,2,NA,NA
"466","NW_017738935.1:1567442|1567721",1,NA,NA,NA
"467","NW_017738935.1:1817510|1826714",NA,4,NA,NA
"468","NW_017738935.1:1837376|1844859",NA,NA,8,NA
"469","NW_017738935.1:367441|373545",88,241,85,124
"470","NW_017738935.1:394965|397902",NA,NA,NA,2
"471","NW_017738935.1:425101|429535",NA,NA,NA,1
"472","NW_017738935.1:425101|442930",NA,1,NA,NA
"473","NW_017738935.1:430919|442930",1,NA,NA,16
"474","NW_017738935.1:447603|452110",NA,NA,NA,1
"475","NW_017738935.1:447603|461235",NA,NA,NA,4
"476","NW_017738935.1:461046|475419",NA,1,NA,NA
"477","NW_017738935.1:5032549|5032906",NA,1,NA,NA
"478","NW_017738935.1:5032549|5049643",NA,3,NA,4
"479","NW_017738935.1:5046317|5049643",2,3,NA,NA
"480","NW_017738935.1:5086246|5092437",NA,NA,1,NA
"481","NW_017738935.1:528040|534605",NA,NA,4,NA
"482","NW_017738935.1:5794504|5797750",2,1,2,3
"483","NW_017738935.1:5794504|5855600",NA,NA,2,NA
"484","NW_017738935.1:5827947|5835691",NA,3,NA,1
"485","NW_017738935.1:5855484|5885508",NA,NA,2,NA
"486","NW_017738935.1:5865069|5885508",NA,NA,4,NA
"487","NW_017738935.1:5881372|5919400",NA,3,NA,NA
"488","NW_017738935.1:646423|659017",NA,NA,NA,1
"489","NW_017738935.1:7261075|7265292",4,NA,NA,NA
"490","NW_017738935.1:7798355|7805210",NA,NA,NA,1
"491","NW_017738935.1:7983618|7998873",NA,5,3,NA
"492","NW_017738935.1:8140652|8143515",6,11,12,13
"493","NW_017738935.1:8247234|8260480",NA,NA,3,NA
"494","NW_017738935.1:852155|858365",NA,1,NA,NA
"495","NW_017738936.1:1479202|1479832",NA,6,NA,NA
"496","NW_017738936.1:2126417|2126974",NA,3,1,2
"497","NW_017738936.1:2739751|2753366",NA,NA,3,NA
"498","NW_017738936.1:2943232|3002632",NA,1,NA,NA
"499","NW_017738936.1:3259186|3279388",NA,NA,2,NA
"500","NW_017738936.1:3419401|3423852",2,NA,NA,NA
"501","NW_017738936.1:3474083|3477478",NA,4,NA,1
"502","NW_017738936.1:3766145|3780165",NA,NA,1,NA
"503","NW_017738936.1:3778319|3780165",286,239,215,126
"504","NW_017738936.1:3922120|3923131",5,11,4,9
"505","NW_017738936.1:3922120|3933510",NA,NA,NA,4
"506","NW_017738936.1:3922120|3938731",9,6,10,11
"507","NW_017738936.1:4365964|4376327",NA,2,NA,NA
"508","NW_017738936.1:4468744|4480036",1,NA,NA,NA
"509","NW_017738936.1:4523703|4534806",1,77,19,76
"510","NW_017738936.1:4532508|4534806",1,2,10,3
"511","NW_017738936.1:4854253|4865009",NA,NA,NA,1
"512","NW_017738936.1:4891275|4893472",8,20,13,14
"513","NW_017738936.1:5350262|5354178",4,NA,NA,NA
"514","NW_017738936.1:6220063|6224749",NA,3,NA,NA
"515","NW_017738936.1:6241014|6249479",NA,2,NA,NA
"516","NW_017738936.1:7165147|7168593",15,10,NA,NA
"517","NW_017738936.1:7166869|7168593",1,7,6,1
"518","NW_017738936.1:7169958|7172459",NA,1,NA,NA
"519","NW_017738936.1:7221164|7240805",NA,NA,1,1
"520","NW_017738936.1:7221164|7245158",NA,2,NA,NA
"521","NW_017738937.1:1129788|1133497",9,4,1,2
"522","NW_017738937.1:1384271|1393938",NA,3,NA,NA
"523","NW_017738937.1:167017|204604",NA,NA,NA,3
"524","NW_017738937.1:1868972|1892498",NA,13,NA,2
"525","NW_017738937.1:2091413|2108894",NA,2,NA,NA
"526","NW_017738937.1:347974|360548",2,NA,6,NA
"527","NW_017738937.1:3570976|3571336",1,NA,NA,NA
"528","NW_017738937.1:359613|360548",9,NA,8,1
"529","NW_017738937.1:4016411|4020043",NA,1,NA,NA
"530","NW_017738937.1:4016411|4030848",NA,1,NA,NA
"531","NW_017738937.1:4049371|4051060",1,NA,NA,NA
"532","NW_017738937.1:4049371|4067225",NA,2,NA,NA
"533","NW_017738937.1:4054511|4067225",8,10,NA,NA
"534","NW_017738937.1:4067036|4085544",NA,2,NA,NA
"535","NW_017738937.1:470719|501821",NA,3,NA,NA
"536","NW_017738937.1:5261354|5269675",NA,3,NA,NA
"537","NW_017738937.1:5321056|5321300",1,NA,NA,NA
"538","NW_017738937.1:5554257|5561253",4,NA,NA,NA
"539","NW_017738937.1:5554257|5571747",2,15,1,3
"540","NW_017738937.1:5554257|5618854",NA,1,NA,NA
"541","NW_017738937.1:5561150|5571747",4,NA,2,1
"542","NW_017738937.1:5742879|5750477",NA,19,NA,10
"543","NW_017738937.1:5821757|5868157",NA,1,NA,NA
"544","NW_017738937.1:5828630|5835467",3,2,NA,NA
"545","NW_017738937.1:5833424|5835467",NA,1,NA,NA
"546","NW_017738937.1:5833424|5872440",NA,2,NA,NA
"547","NW_017738937.1:5839701|5855855",NA,NA,NA,4
"548","NW_017738937.1:6004224|6010522",NA,NA,NA,3
"549","NW_017738937.1:660981|663378",NA,4,NA,4
"550","NW_017738937.1:7305456|7307477",3,NA,NA,NA
"551","NW_017738938.1:2468548|2470645",NA,NA,1,3
"552","NW_017738938.1:2500419|2540772",NA,NA,2,1
"553","NW_017738938.1:2828285|2835339",6,NA,3,NA
"554","NW_017738938.1:2828285|2849561",1,NA,NA,NA
"555","NW_017738938.1:4539370|4541230",8,11,7,NA
"556","NW_017738938.1:4549518|4599621",NA,1,NA,NA
"557","NW_017738938.1:4599272|4599621",1,6,3,3
"558","NW_017738938.1:512200|512981",1,2,NA,NA
"559","NW_017738939.1:1294318|1298349",9,3,NA,NA
"560","NW_017738939.1:1294318|1323617",1,NA,NA,4
"561","NW_017738939.1:1615681|1617932",3,3,11,8
"562","NW_017738939.1:1700532|1723429",NA,1,NA,NA
"563","NW_017738939.1:1715369|1723429",NA,7,NA,NA
"564","NW_017738939.1:1907420|1918293",NA,13,NA,NA
"565","NW_017738939.1:1935921|1957507",NA,NA,NA,1
"566","NW_017738939.1:1949424|1957507",1,NA,NA,NA
"567","NW_017738939.1:2692442|2693701",NA,NA,2,NA
"568","NW_017738939.1:2725577|2728464",NA,1,NA,NA
"569","NW_017738939.1:2886159|2887539",NA,NA,3,NA
"570","NW_017738939.1:2888274|2888802",9,3,NA,NA
"571","NW_017738939.1:3109894|3115426",NA,10,NA,NA
"572","NW_017738939.1:422395|422590",4,6,4,1
"573","NW_017738939.1:422395|491681",2,NA,NA,NA
"574","NW_017738939.1:422395|522759",1,NA,1,3
"575","NW_017738939.1:491531|522759",NA,NA,NA,1
"576","NW_017738939.1:522648|650532",NA,NA,5,NA
"577","NW_017738939.1:650288|650532",NA,1,NA,NA
"578","NW_017738939.1:650288|696377",NA,1,NA,1
"579","NW_017738939.1:676745|709414",NA,1,NA,NA
"580","NW_017738939.1:726712|739831",NA,NA,2,NA
"581","NW_017738939.1:726712|743213",NA,1,NA,NA
"582","NW_017738939.1:726712|749021",NA,1,NA,NA
"583","NW_017738940.1:1175110|1177455",NA,1,NA,NA
"584","NW_017738940.1:1183027|1183201",33,41,28,23
"585","NW_017738940.1:1190217|1191130",NA,NA,1,NA
"586","NW_017738940.1:1693714|1746472",NA,1,NA,NA
"587","NW_017738940.1:1693714|1811488",1,NA,NA,NA
"588","NW_017738940.1:1837744|1882907",1,NA,NA,NA
"589","NW_017738940.1:191845|193512",NA,1,NA,NA
"590","NW_017738940.1:3319842|3320560",NA,3,NA,NA
"591","NW_017738940.1:3957413|3973453",1,NA,NA,NA
"592","NW_017738940.1:4064069|4067337",NA,12,NA,NA
"593","NW_017738940.1:4210575|4374359",5,NA,NA,NA
"594","NW_017738940.1:4476508|4481186",3,NA,NA,NA
"595","NW_017738940.1:4832121|4869159",NA,NA,2,NA
"596","NW_017738940.1:6049748|6061502",NA,1,NA,NA
"597","NW_017738940.1:6049748|6081999",NA,6,NA,NA
"598","NW_017738940.1:6056520|6061502",NA,2,NA,6
"599","NW_017738940.1:6056520|6091430",1,NA,NA,NA
"600","NW_017738940.1:6060333|6061502",1,NA,NA,NA
"601","NW_017738940.1:6079175|6091430",NA,NA,NA,3
"602","NW_017738940.1:6091317|6105266",2,4,2,1
"603","NW_017738940.1:6102915|6124957",NA,10,NA,NA
"604","NW_017738940.1:6121678|6124957",NA,3,NA,2
"605","NW_017738940.1:6121678|6141622",NA,NA,28,NA
"606","NW_017738940.1:6133336|6141622",24,57,19,39
"607","NW_017738940.1:6177717|6188342",9,13,NA,NA
"608","NW_017738940.1:641639|677092",NA,NA,3,NA
"609","NW_017738940.1:7039178|7042744",2,NA,NA,NA
"610","NW_017738940.1:7039178|7047459",1,NA,NA,NA
"611","NW_017738940.1:7333502|7381679",3,1,NA,1
"612","NW_017738940.1:7362848|7381679",NA,NA,1,NA
"613","NW_017738940.1:7368988|7381679",1,NA,NA,NA
"614","NW_017738940.1:7394200|7394832",NA,2,NA,NA
"615","NW_017738940.1:746855|752489",NA,1,NA,NA
"616","NW_017738940.1:7782542|7786169",2,3,NA,3
"617","NW_017738940.1:7782542|7798298",1,NA,NA,NA
"618","NW_017738940.1:7802159|7803712",40,58,NA,NA
"619","NW_017738940.1:7811148|7819067",3,1,NA,NA
"620","NW_017738941.1:2324360|2330405",NA,NA,9,NA
"621","NW_017738941.1:2326589|2330405",NA,2,NA,NA
"622","NW_017738941.1:3282304|3295273",7,NA,1,NA
"623","NW_017738941.1:3384898|3432775",2,NA,NA,NA
"624","NW_017738941.1:3531499|3538103",NA,6,NA,NA
"625","NW_017738941.1:3669655|3739120",NA,13,NA,NA
"626","NW_017738941.1:3727810|3739120",NA,NA,NA,2
"627","NW_017738941.1:515207|516383",NA,2,NA,NA
"628","NW_017738941.1:515982|516383",1,NA,NA,NA
"629","NW_017738941.1:527361|535028",NA,6,NA,NA
"630","NW_017738941.1:634338|641331",NA,3,NA,NA
"631","NW_017738941.1:641846|646672",NA,NA,1,NA
"632","NW_017738941.1:645624|651853",NA,2,NA,NA
"633","NW_017738942.1:1086822|1099216",1,3,2,NA
"634","NW_017738942.1:1259929|1272113",3,3,3,NA
"635","NW_017738942.1:1259929|1291312",NA,1,NA,NA
"636","NW_017738942.1:1300115|1304080",2,NA,NA,NA
"637","NW_017738942.1:1521563|1528558",1,NA,NA,NA
"638","NW_017738942.1:1784664|1786486",1,NA,NA,NA
"639","NW_017738942.1:1784664|1791656",NA,1,NA,NA
"640","NW_017738942.1:1784664|1796220",NA,1,NA,NA
"641","NW_017738942.1:2462245|2462475",7,NA,4,2
"642","NW_017738942.1:2462245|2493590",NA,NA,NA,5
"643","NW_017738942.1:2479686|2481615",NA,3,4,NA
"644","NW_017738942.1:2479686|2493590",2,16,8,1
"645","NW_017738942.1:2490602|2493590",1,28,6,5
"646","NW_017738942.1:2545970|2550045",NA,NA,2,2
"647","NW_017738942.1:2545970|2557282",NA,NA,5,NA
"648","NW_017738942.1:2545970|2564619",NA,NA,NA,3
"649","NW_017738942.1:2545970|2588836",NA,NA,5,NA
"650","NW_017738942.1:2807608|2807953",NA,2,NA,NA
"651","NW_017738942.1:3097277|3188042",NA,NA,3,NA
"652","NW_017738942.1:3149359|3188042",2,2,3,1
"653","NW_017738942.1:3187904|3217393",NA,2,NA,NA
"654","NW_017738942.1:3222240|3232864",2,NA,5,NA
"655","NW_017738942.1:3222240|3247308",NA,NA,NA,1
"656","NW_017738942.1:3496040|3511570",NA,1,NA,NA
"657","NW_017738942.1:4560823|4562875",NA,NA,NA,1
"658","NW_017738943.1:10761436|10769916",NA,NA,NA,4
"659","NW_017738943.1:10822868|10823100",1,1,2,NA
"660","NW_017738943.1:1085094|1087203",4,NA,NA,NA
"661","NW_017738943.1:11619942|11630638",40,27,22,12
"662","NW_017738943.1:11619942|11647036",3,NA,NA,NA
"663","NW_017738943.1:11635076|11642889",NA,2,NA,NA
"664","NW_017738943.1:11635076|11658738",NA,1,NA,NA
"665","NW_017738943.1:11650003|11658738",2,1,NA,7
"666","NW_017738943.1:11654874|11658738",16,34,14,17
"667","NW_017738943.1:11663420|11663822",1,NA,NA,NA
"668","NW_017738943.1:11717276|11734254",NA,NA,2,NA
"669","NW_017738943.1:11858401|11874259",NA,2,NA,NA
"670","NW_017738943.1:11866546|11869882",5,NA,NA,1
"671","NW_017738943.1:12357834|12376819",NA,NA,NA,2
"672","NW_017738943.1:12732674|12737442",NA,2,NA,NA
"673","NW_017738943.1:12802993|12807191",NA,NA,NA,1
"674","NW_017738943.1:12858586|12864381",NA,1,NA,NA
"675","NW_017738943.1:13034632|13035479",NA,NA,4,NA
"676","NW_017738943.1:13136522|13138246",NA,4,NA,NA
"677","NW_017738943.1:13156041|13171162",NA,5,NA,NA
"678","NW_017738943.1:13165252|13171162",6,23,NA,4
"679","NW_017738943.1:13300987|13302733",NA,1,NA,NA
"680","NW_017738943.1:1331729|1338506",2,NA,NA,NA
"681","NW_017738943.1:13523556|13531230",1,NA,NA,NA
"682","NW_017738943.1:13523556|13532771",NA,2,NA,3
"683","NW_017738943.1:13606606|13607765",1,NA,NA,NA
"684","NW_017738943.1:13641341|13642103",16,14,4,3
"685","NW_017738943.1:15705141|15738105",NA,NA,1,NA
"686","NW_017738943.1:15732032|15738105",2,NA,7,5
"687","NW_017738943.1:1636132|1637692",NA,1,NA,NA
"688","NW_017738943.1:1642279|1644151",NA,1,NA,NA
"689","NW_017738943.1:1650582|1651174",1,NA,NA,NA
"690","NW_017738943.1:1665972|1669030",5,9,NA,6
"691","NW_017738943.1:1665972|1677243",NA,NA,2,NA
"692","NW_017738943.1:1668328|1677243",5,3,2,1
"693","NW_017738943.1:17523384|17546469",1,NA,NA,NA
"694","NW_017738943.1:17545880|17546469",3,8,1,6
"695","NW_017738943.1:17945638|17961534",NA,NA,NA,1
"696","NW_017738943.1:241067|253502",NA,NA,NA,1
"697","NW_017738943.1:271700|281418",NA,3,NA,2
"698","NW_017738943.1:472764|476747",NA,NA,1,NA
"699","NW_017738943.1:479759|489442",NA,NA,1,1
"700","NW_017738943.1:726412|736514",1,NA,NA,NA
"701","NW_017738943.1:730797|736514",NA,NA,NA,1
"702","NW_017738943.1:7464466|7464716",1,NA,NA,4
"703","NW_017738943.1:7466525|7468867",NA,1,NA,NA
"704","NW_017738943.1:7493949|7494147",NA,NA,1,NA
"705","NW_017738943.1:758362|768402",NA,2,NA,NA
"706","NW_017738943.1:7588131|7618314",NA,NA,4,NA
"707","NW_017738943.1:7905177|7906812",NA,1,NA,NA
"708","NW_017738943.1:8017323|8018631",NA,NA,NA,1
"709","NW_017738943.1:8111748|8112489",NA,1,NA,NA
"710","NW_017738943.1:8413720|8418937",7,19,3,3
"711","NW_017738943.1:8418764|8422230",1,NA,NA,NA
"712","NW_017738943.1:8504938|8511768",NA,NA,1,NA
"713","NW_017738943.1:8507179|8507806",NA,1,NA,NA
"714","NW_017738943.1:8507816|8509545",NA,NA,NA,4
"715","NW_017738943.1:8533678|8535272",14,NA,NA,NA
"716","NW_017738943.1:8533678|8541443",NA,NA,NA,1
"717","NW_017738943.1:8541330|8552120",2,NA,NA,NA
"718","NW_017738943.1:8548548|8549477",NA,1,NA,NA
"719","NW_017738943.1:8884240|8895196",NA,1,NA,2
"720","NW_017738943.1:8992724|9012469",NA,3,NA,NA
"721","NW_017738943.1:9091416|9092641",NA,NA,NA,1
"722","NW_017738943.1:9165778|9175029",7,1,NA,5
"723","NW_017738943.1:9165778|9181165",5,2,2,3
"724","NW_017738943.1:9165778|9192801",NA,4,NA,NA
"725","NW_017738943.1:9174818|9181165",1,1,NA,NA
"726","NW_017738943.1:9174818|9192801",1,NA,NA,NA
"727","NW_017738943.1:9237732|9238525",NA,1,NA,NA
"728","NW_017738943.1:937605|938162",2,NA,NA,NA
"729","NW_017738943.1:9433746|9456678",NA,1,NA,NA
"730","NW_017738943.1:943449|947057",NA,3,4,NA
"731","NW_017738943.1:9518813|9519232",NA,NA,NA,2
"732","NW_017738943.1:9545636|9552498",15,22,10,1
"733","NW_017738943.1:9545636|9582080",NA,NA,5,NA
"734","NW_017738943.1:9545636|9601936",NA,2,NA,NA
"735","NW_017738943.1:9545636|9623237",NA,NA,3,NA
"736","NW_017738943.1:980969|982187",3,NA,NA,NA
"737","NW_017738944.1:1558720|1560529",1,NA,NA,NA
"738","NW_017738944.1:1571538|1576954",NA,NA,1,NA
"739","NW_017738944.1:1704852|1711583",NA,1,3,4
"740","NW_017738944.1:1806080|1808413",4,NA,NA,NA
"741","NW_017738944.1:1806080|1816719",NA,3,NA,NA
"742","NW_017738944.1:1806080|1832633",1,NA,NA,NA
"743","NW_017738944.1:1831033|1832633",NA,1,NA,NA
"744","NW_017738944.1:1832537|1897889",8,NA,NA,NA
"745","NW_017738944.1:1866815|1897889",NA,6,10,NA
"746","NW_017738944.1:2210937|2214202",4,2,3,16
"747","NW_017738944.1:2304136|2308604",NA,NA,6,NA
"748","NW_017738944.1:2320802|2321736",NA,NA,2,NA
"749","NW_017738944.1:2320802|2324117",2,NA,1,NA
"750","NW_017738944.1:2413912|2422713",NA,3,NA,NA
"751","NW_017738944.1:2536943|2544589",6,7,4,2
"752","NW_017738944.1:257471|260653",3,NA,NA,NA
"753","NW_017738944.1:2897354|2899466",NA,NA,NA,6
"754","NW_017738944.1:290536|297540",1,NA,NA,NA
"755","NW_017738944.1:295883|300127",4,4,NA,NA
"756","NW_017738944.1:3291090|3306798",2,NA,NA,NA
"757","NW_017738944.1:3306664|3313856",1,NA,NA,1
"758","NW_017738944.1:3528130|3543790",NA,NA,1,NA
"759","NW_017738944.1:3581967|3585337",NA,NA,8,NA
"760","NW_017738944.1:3616865|3622529",NA,1,NA,NA
"761","NW_017738944.1:3621731|3622165",1,NA,NA,NA
"762","NW_017738944.1:3680634|3683013",3,NA,NA,NA
"763","NW_017738944.1:3793233|3797357",2,NA,NA,NA
"764","NW_017738944.1:3851803|3852457",NA,1,NA,NA
"765","NW_017738944.1:4981745|4991133",NA,2,NA,NA
"766","NW_017738944.1:5370952|5379234",NA,1,NA,NA
"767","NW_017738944.1:5412509|5413001",20,14,8,25
"768","NW_017738944.1:545244|549143",1,NA,NA,NA
"769","NW_017738944.1:546943|547691",NA,1,NA,NA
"770","NW_017738944.1:5557096|5559995",10,6,NA,NA
"771","NW_017738944.1:574109|574741",NA,NA,NA,2
"772","NW_017738944.1:613413|613610",2,NA,NA,NA
"773","NW_017738944.1:645617|646244",2,1,NA,NA
"774","NW_017738944.1:897890|898940",24,33,9,21
"775","NW_017738944.1:942421|981045",NA,3,2,NA
"776","NW_017738944.1:954908|981045",NA,1,NA,NA
"777","NW_017738944.1:979404|981045",NA,1,NA,NA
"778","NW_017738945.1:301261|302479",4,1,NA,4
"779","NW_017738945.1:301261|312302",5,NA,NA,NA
"780","NW_017738945.1:301261|318317",NA,5,1,NA
"781","NW_017738945.1:301261|319857",NA,4,NA,NA
"782","NW_017738945.1:301261|337923",NA,NA,4,NA
"783","NW_017738945.1:302354|319857",NA,11,NA,NA
"784","NW_017738945.1:312190|318317",NA,2,NA,NA
"785","NW_017738945.1:327334|337923",8,12,NA,3
"786","NW_017738945.1:3445818|3447720",NA,10,NA,NA
"787","NW_017738946.1:175732|176507",NA,NA,NA,1
"788","NW_017738946.1:202645|206910",NA,NA,NA,2
"789","NW_017738946.1:2599733|2821439",NA,1,NA,NA
"790","NW_017738946.1:2707912|2821439",NA,1,NA,NA
"791","NW_017738946.1:2783435|2821439",NA,1,NA,9
"792","NW_017738946.1:2795671|2821439",NA,1,4,5
"793","NW_017738946.1:3862710|3870956",3,NA,NA,NA
"794","NW_017738946.1:3917358|3919286",19,25,NA,NA
"795","NW_017738946.1:4138443|4139944",17,42,6,32
"796","NW_017738946.1:4138443|4159283",NA,NA,2,NA
"797","NW_017738946.1:4138443|4160407",11,10,26,16
"798","NW_017738946.1:4138443|4170503",2,3,4,NA
"799","NW_017738946.1:4139779|4175507",NA,NA,NA,3
"800","NW_017738946.1:4190055|4197419",NA,NA,3,NA
"801","NW_017738946.1:5194202|5203688",1,NA,NA,NA
"802","NW_017738946.1:5194202|5209989",81,176,67,99
"803","NW_017738946.1:5194202|5220965",NA,4,NA,6
"804","NW_017738946.1:5194202|5230626",79,161,105,78
"805","NW_017738946.1:5194202|5243683",108,277,148,150
"806","NW_017738946.1:5194202|5257636",NA,9,NA,NA
"807","NW_017738946.1:5194202|5265833",48,87,30,46
"808","NW_017738946.1:5194202|5271782",24,51,25,47
"809","NW_017738946.1:5194202|5299285",19,67,28,35
"810","NW_017738946.1:5194202|5309653",NA,1,NA,1
"811","NW_017738946.1:5194202|5321035",NA,11,NA,4
"812","NW_017738946.1:5194202|5354948",4,NA,NA,1
"813","NW_017738946.1:5200713|5209989",23,19,NA,NA
"814","NW_017738946.1:5200713|5220965",6,NA,11,NA
"815","NW_017738946.1:5200713|5230626",34,14,19,11
"816","NW_017738946.1:5200713|5243683",54,33,39,15
"817","NW_017738946.1:5200713|5257636",4,NA,NA,2
"818","NW_017738946.1:5200713|5265833",3,2,3,NA
"819","NW_017738946.1:5200713|5271782",1,NA,1,NA
"820","NW_017738946.1:5200713|5299285",1,NA,NA,NA
"821","NW_017738946.1:5209880|5230626",32,27,22,24
"822","NW_017738946.1:5209880|5243683",126,131,124,92
"823","NW_017738946.1:5209880|5257636",27,27,12,14
"824","NW_017738946.1:5209880|5265833",80,94,85,57
"825","NW_017738946.1:5209880|5271782",28,58,25,20
"826","NW_017738946.1:5209880|5299285",14,19,9,8
"827","NW_017738946.1:5209880|5321035",NA,3,4,NA
"828","NW_017738946.1:5209880|5354948",2,NA,NA,NA
"829","NW_017738946.1:5220906|5243683",12,NA,4,NA
"830","NW_017738946.1:5220906|5299285",NA,9,NA,NA
"831","NW_017738946.1:5243588|5271782",12,20,15,NA
"832","NW_017738946.1:5243588|5299285",2,6,4,4
"833","NW_017738946.1:5257555|5299285",NA,NA,1,NA
"834","NW_017738946.1:5299124|5321035",4,NA,NA,2
"835","NW_017738946.1:5309510|5345337",1,NA,NA,NA
"836","NW_017738946.1:5402805|5418210",1,NA,NA,7
"837","NW_017738946.1:5415012|5418210",15,25,26,5
"838","NW_017738946.1:5415012|5432434",NA,1,NA,NA
"839","NW_017738946.1:5563452|5583029",NA,6,3,1
"840","NW_017738946.1:5572193|5572965",1,NA,NA,NA
"841","NW_017738946.1:5698569|5699485",19,13,38,10
"842","NW_017738946.1:5698925|5699485",1,NA,3,1
"843","NW_017738946.1:5757882|5760010",5,11,5,8
"844","NW_017738947.1:124676|134342",NA,NA,NA,1
"845","NW_017738947.1:126458|142339",NA,NA,1,NA
"846","NW_017738947.1:3362524|3369854",NA,3,NA,NA
"847","NW_017738947.1:3518561|3535362",NA,NA,NA,1
"848","NW_017738947.1:3525070|3535362",NA,2,NA,NA
"849","NW_017738947.1:3579374|3579653",40,80,42,31
"850","NW_017738947.1:3579374|3590171",15,16,14,4
"851","NW_017738947.1:3579374|3601454",9,4,5,9
"852","NW_017738947.1:3579374|3614879",3,NA,1,NA
"853","NW_017738947.1:3579374|3629680",NA,2,5,NA
"854","NW_017738947.1:3579374|3636349",NA,NA,1,NA
"855","NW_017738947.1:3579374|3643568",NA,NA,NA,2
"856","NW_017738947.1:3589870|3590171",1,10,5,13
"857","NW_017738947.1:3589870|3601454",NA,5,NA,NA
"858","NW_017738947.1:3627894|3629680",1,14,9,1
"859","NW_017738947.1:3629513|3643568",2,NA,NA,NA
"860","NW_017738947.1:3724571|3754560",NA,1,NA,NA
"861","NW_017738947.1:3738100|3747117",NA,NA,NA,3
"862","NW_017738947.1:3746946|3764106",NA,1,NA,NA
"863","NW_017738947.1:3748635|3759340",NA,5,3,NA
"864","NW_017738947.1:3760361|3766721",NA,NA,NA,1
"865","NW_017738947.1:95326|109140",7,17,NA,NA
"866","NW_017738948.1:10140959|10150344",NA,1,NA,NA
"867","NW_017738948.1:2626020|2626350",7,6,4,NA
"868","NW_017738948.1:2901837|2908717",1,NA,NA,1
"869","NW_017738948.1:2901837|2922698",NA,NA,3,NA
"870","NW_017738948.1:3080684|3084684",1,2,NA,NA
"871","NW_017738948.1:3113145|3121170",2,1,NA,NA
"872","NW_017738948.1:3132554|3140473",15,10,NA,1
"873","NW_017738948.1:3150631|3151266",NA,NA,NA,3
"874","NW_017738948.1:3154435|3155759",3,NA,NA,NA
"875","NW_017738948.1:3180111|3185404",NA,NA,NA,1
"876","NW_017738948.1:3228462|3228831",2,NA,2,NA
"877","NW_017738948.1:3250974|3254869",NA,5,5,2
"878","NW_017738948.1:3254654|3269089",NA,4,6,NA
"879","NW_017738948.1:3280482|3292943",NA,NA,2,NA
"880","NW_017738948.1:3381246|3389349",NA,13,NA,2
"881","NW_017738948.1:3672387|3672669",4,NA,NA,NA
"882","NW_017738948.1:4419259|4425085",NA,NA,NA,3
"883","NW_017738948.1:4649750|4653171",1,NA,NA,NA
"884","NW_017738948.1:5002292|5003375",17,10,3,4
"885","NW_017738948.1:5050270|5055470",9,25,9,8
"886","NW_017738948.1:5075554|5075940",NA,2,NA,1
"887","NW_017738948.1:5075554|5079552",3,12,NA,4
"888","NW_017738948.1:5075554|5091892",NA,5,NA,NA
"889","NW_017738948.1:5079420|5091892",NA,NA,2,NA
"890","NW_017738948.1:5081988|5090318",NA,NA,NA,2
"891","NW_017738948.1:5081988|5090354",NA,NA,2,NA
"892","NW_017738948.1:5090112|5091892",NA,1,4,NA
"893","NW_017738948.1:5171600|5176474",NA,NA,2,NA
"894","NW_017738948.1:5174650|5176474",NA,2,NA,NA
"895","NW_017738948.1:5572940|5583911",4,NA,4,NA
"896","NW_017738948.1:569480|598126",NA,NA,NA,1
"897","NW_017738948.1:6151613|6154039",NA,NA,2,NA
"898","NW_017738948.1:6151613|6161630",29,34,10,24
"899","NW_017738948.1:7957902|7961995",NA,4,NA,NA
"900","NW_017738948.1:8537465|8538472",NA,1,NA,8
"901","NW_017738948.1:8811954|8827869",2,NA,NA,NA
"902","NW_017738948.1:9475059|9482637",NA,3,NA,1
"903","NW_017738948.1:9605086|9623348",NA,NA,7,NA
"904","NW_017738948.1:9807620|9812965",3,12,NA,NA
"905","NW_017738949.1:114547|115098",1,5,NA,NA
"906","NW_017738949.1:1917391|1921050",NA,5,1,2
"907","NW_017738949.1:4170960|4204986",NA,NA,1,2
"908","NW_017738949.1:4196933|4204986",2,12,2,11
"909","NW_017738949.1:4308302|4316541",NA,6,NA,8
