"","circ_id","mpi1","mpi2","mpi3"
"1","scaffold0001:100203689|100204207",13,2,2
"582","scaffold0002:79139487|79152820",6,7,4
"583","scaffold0002:79152646|79152820",7,32,18
"584","scaffold0002:79648674|79652293",22,4,10
"585","scaffold0002:80080789|80086106",8,5,11
"586","scaffold0002:80176806|80187549",8,3,3
"587","scaffold0002:80244297|80244559",18,23,9
"588","scaffold0002:80290520|80292302",12,4,6
"589","scaffold0002:80301230|80302485",6,12,15
"590","scaffold0002:80301230|80314435",18,6,4
"591","scaffold0002:80313128|80314435",1387,2504,1527
"592","scaffold0002:80567912|80568343",34,24,6
"593","scaffold0002:84097162|84113386",4,3,4
"594","scaffold0002:84182635|84192840",22,11,24
"595","scaffold0002:86251952|86255957",78,98,44
"596","scaffold0002:8639848|8640766",14,7,6
"597","scaffold0002:8639848|8649604",5,2,4
"598","scaffold0002:8711083|8711313",2,3,4
"599","scaffold0002:8965398|8967325",38,78,56
"600","scaffold0002:906998|914009",26,32,29
"601","scaffold0002:918667|921523",3,9,2
"602","scaffold0002:941640|946601",3,6,16
"603","scaffold0002:95736788|95737115",7,10,9
"604","scaffold0002:95976970|95981681",13,42,31
"605","scaffold0002:9783813|9784414",7,20,30
"606","scaffold0002:9783813|9788044",4,6,7
"607","scaffold0002:9821589|9822770",6,12,2
"608","scaffold0002:9862488|9864221",13,21,4
"609","scaffold0003:100371917|100372877",63,61,59
"610","scaffold0003:100636472|100636739",20,12,10
"611","scaffold0003:100636472|100641072",2,17,19
"612","scaffold0003:100636472|100647439",518,476,437
"613","scaffold0003:100636472|100657191",11,15,11
"614","scaffold0003:100636472|100662389",126,114,73
"615","scaffold0003:100636472|100678732",6,10,4
"616","scaffold0003:100636493|100647439",70,119,78
"617","scaffold0003:100636493|100657191",2,2,4
"618","scaffold0003:100636493|100662389",13,18,6
"619","scaffold0003:100636493|100678732",6,2,2
"620","scaffold0003:100636498|100641479",48,128,41
"621","scaffold0003:100641341|100646472",8,14,12
"622","scaffold0003:100647341|100657191",18,20,8
"623","scaffold0003:100657115|100662389",13,11,13
"624","scaffold0003:100674780|100678732",12,24,11
"625","scaffold0003:101132418|101136013",4,4,5
"626","scaffold0003:101135890|101139426",33,22,25
"627","scaffold0003:101438015|101439444",5,9,4
"628","scaffold0003:101537874|101544412",7,3,6
"629","scaffold0003:101742431|101775481",3,7,2
"630","scaffold0003:101742534|101775481",10,8,8
"631","scaffold0003:102541685|102555487",8,3,4
"632","scaffold0003:103061322|103062278",7,22,7
"633","scaffold0003:103120808|103126467",15,11,5
"634","scaffold0003:103167466|103168082",2,2,5
"635","scaffold0003:103170145|103170443",68,34,59
"636","scaffold0003:103216769|103223924",19,12,3
"637","scaffold0003:103269806|103285003",2,4,15
"638","scaffold0003:103685665|103688916",31,21,19
"639","scaffold0003:103732791|103735380",8,6,5
"640","scaffold0003:104038223|104039425",12,5,16
"641","scaffold0003:104041917|104047648",2,5,2
"642","scaffold0003:104081565|104091600",6,4,10
"643","scaffold0003:104099481|104101523",33,8,17
"644","scaffold0003:104108497|104113091",43,6,11
"645","scaffold0003:104336636|104338079",12,5,2
"646","scaffold0003:104366409|104367095",10,16,15
"647","scaffold0003:105045447|105045871",18,19,16
"648","scaffold0003:105106119|105106769",66,53,40
"649","scaffold0003:105123942|105124447",8,15,8
"650","scaffold0003:105124217|105124447",21,9,18
"651","scaffold0003:105553308|105553679",3,12,13
"652","scaffold0003:105554577|105558223",19,8,8
"653","scaffold0003:105557771|105558223",4,3,4
"654","scaffold0003:105754649|105754916",4,4,4
"655","scaffold0003:105785473|105787823",2,8,6
"656","scaffold0003:105787510|105787823",20,23,32
"657","scaffold0003:105792626|105794391",8,2,9
"658","scaffold0003:105957742|105958158",2,4,10
"659","scaffold0003:1060727|1062299",2,14,13
"660","scaffold0003:106456869|106457341",90,32,42
"661","scaffold0003:108135345|108146308",2,8,2
"662","scaffold0003:108684559|108692448",24,2,35
"663","scaffold0003:108684559|108697786",70,52,48
"664","scaffold0003:108730605|108736670",13,16,3
"665","scaffold0003:108730605|108743184",94,89,84
"666","scaffold0003:108736573|108743184",9,27,13
"667","scaffold0003:108782440|108783299",70,119,136
"668","scaffold0003:108782440|108812685",13,13,10
"669","scaffold0003:109097941|109106356",30,32,17
"670","scaffold0003:109157447|109158672",13,29,29
"671","scaffold0003:109193487|109193880",92,128,107
"672","scaffold0003:109249096|109249809",21,29,14
"673","scaffold0003:109262053|109262211",6,11,7
"674","scaffold0003:109541545|109543887",4,9,4
"675","scaffold0003:109541545|109546846",247,345,242
"676","scaffold0003:109541545|109565474",8,12,18
"677","scaffold0003:110617698|110618309",30,43,63
"678","scaffold0003:1117088|1118262",18,16,2
"679","scaffold0003:111714170|111716123",12,9,4
"680","scaffold0003:111763458|111764080",45,44,31
"681","scaffold0003:111768605|111769953",2,5,6
"682","scaffold0003:112598627|112602370",4,21,11
"683","scaffold0003:112598627|112605416",6,27,19
"684","scaffold0003:112616320|112647810",29,30,22
"685","scaffold0003:112626763|112648324",7,9,9
"686","scaffold0003:112647687|112648324",24,29,43
"687","scaffold0003:1131305|1134559",18,6,3
"688","scaffold0003:12735717|12736857",34,19,7
"689","scaffold0003:12801892|12807002",47,112,70
"690","scaffold0003:12804831|12807002",3,8,3
"691","scaffold0003:12804831|12809690",14,10,7
"692","scaffold0003:1455944|1491462",5,2,4
"693","scaffold0003:1475308|1491462",70,66,17
"694","scaffold0003:1486898|1491462",9,10,8
"695","scaffold0003:15262977|15276681",3,5,4
"696","scaffold0003:15310653|15311874",11,11,5
"697","scaffold0003:16113775|16124443",8,6,13
"698","scaffold0003:1676257|1678857",14,14,9
"699","scaffold0003:16928922|16971231",7,2,4
"700","scaffold0003:2006331|2009122",9,8,4
"701","scaffold0003:2167526|2172187",5,10,4
"702","scaffold0003:2167526|2180614",26,15,2
"703","scaffold0003:24388394|24403943",2,2,2
"704","scaffold0003:24873785|24884628",65,185,104
"705","scaffold0003:31517974|31519761",42,34,47
"706","scaffold0003:31610601|31610958",17,15,22
"707","scaffold0003:31610601|31635210",3,8,9
"708","scaffold0003:31631734|31635210",10,3,3
"709","scaffold0003:31665522|31671141",15,4,10
"710","scaffold0003:32332386|32337384",2,4,2
"711","scaffold0003:32485162|32501134",27,25,9
"712","scaffold0003:3341842|3344301",3,3,4
"713","scaffold0003:3350798|3362343",8,6,4
"714","scaffold0003:33554812|33559226",22,15,8
"715","scaffold0003:3358361|3362343",44,62,110
"716","scaffold0003:34139258|34147467",3,16,8
"717","scaffold0003:34211685|34215580",3,8,2
"718","scaffold0003:34375484|34378958",6,17,4
"719","scaffold0003:34378760|34382243",16,5,4
"720","scaffold0003:34378760|34391385",6,2,7
"721","scaffold0003:34382125|34391385",13,25,3
"722","scaffold0003:34382125|34395266",8,20,4
"723","scaffold0003:34427981|34430050",50,74,31
"724","scaffold0003:34480512|34494977",2,11,4
"725","scaffold0003:34492226|34494977",7,18,10
"726","scaffold0003:34918482|34944456",68,20,15
"727","scaffold0003:3532426|3535546",2,4,3
"728","scaffold0003:3532426|3540257",21,31,14
"729","scaffold0003:36005902|36006608",29,52,26
"730","scaffold0003:36757963|36759972",2,9,6
"731","scaffold0003:36844065|36855987",7,15,4
"732","scaffold0003:37005973|37013231",38,24,23
"733","scaffold0003:37129056|37131918",13,4,3
"734","scaffold0003:37151580|37152824",4,6,7
"735","scaffold0003:37165850|37166365",22,32,3
"736","scaffold0003:37167259|37168821",30,30,20
"737","scaffold0003:3780055|3787597",39,50,32
"738","scaffold0003:38044973|38047810",18,28,11
"739","scaffold0003:38060021|38060591",196,212,144
"740","scaffold0003:38201955|38211631",3,15,6
"741","scaffold0003:39556507|39560779",8,10,8
"742","scaffold0003:39944898|39945694",10,2,27
"743","scaffold0003:40004870|40006610",6,6,2
"744","scaffold0003:40095165|40099071",20,35,32
"745","scaffold0003:40578832|40595311",4,11,7
"746","scaffold0003:40719921|40723916",10,14,2
"747","scaffold0003:41360039|41420575",17,11,13
"748","scaffold0003:42865011|42865309",13,46,23
"749","scaffold0003:43468037|43476263",15,26,11
"750","scaffold0003:4603221|4658515",5,3,7
"751","scaffold0003:47838009|47851208",11,36,24
"752","scaffold0003:47864448|47865420",8,17,4
"753","scaffold0003:48521262|48522616",4,7,11
"754","scaffold0003:48873824|48877641",19,6,10
"755","scaffold0003:48893394|48902974",11,8,12
"756","scaffold0003:490734|498056",17,10,12
"757","scaffold0003:52853647|52858943",13,43,10
"758","scaffold0003:52897604|52903595",9,20,8
"759","scaffold0003:52897604|52914858",26,39,43
"760","scaffold0003:53153388|53155613",7,4,5
"761","scaffold0003:53634459|53671413",2,3,2
"762","scaffold0003:5406772|5408744",28,15,29
"763","scaffold0003:55062180|55067604",2,6,11
"764","scaffold0003:55231624|55239862",44,28,8
"765","scaffold0003:55257568|55259183",9,4,7
"766","scaffold0003:55266163|55267643",6,7,2
"767","scaffold0003:57587632|57587890",206,498,359
"768","scaffold0003:5994594|5997564",47,62,29
"769","scaffold0003:5996758|5997564",15,6,12
"770","scaffold0003:6052344|6058582",16,34,15
"771","scaffold0003:6064454|6066930",3,8,5
"772","scaffold0003:6151833|6153535",126,127,132
"773","scaffold0003:6215438|6220424",6,3,7
"774","scaffold0003:6217860|6220424",25,24,37
"775","scaffold0003:62582370|62604731",2,5,3
"776","scaffold0003:62593840|62604731",2,5,6
"777","scaffold0003:62864616|62878206",46,54,28
"778","scaffold0003:63203368|63220455",9,21,17
"779","scaffold0003:63212235|63220455",6,3,3
"780","scaffold0003:63502319|63504149",25,19,15
"781","scaffold0003:63796655|63799580",148,116,72
"782","scaffold0003:63796655|63817773",34,64,49
"783","scaffold0003:63796655|63829483",73,92,85
"784","scaffold0003:63882552|63887993",14,4,5
"785","scaffold0003:63904908|63912102",10,5,12
"786","scaffold0003:65551369|65559255",11,21,13
"787","scaffold0003:66043624|66051001",2,29,4
"788","scaffold0003:66043655|66051001",10,18,8
"789","scaffold0003:66143096|66149021",11,10,18
"790","scaffold0003:66172070|66174414",251,321,303
"791","scaffold0003:67582962|67584961",77,97,70
"792","scaffold0003:67613543|67620300",6,13,5
"793","scaffold0003:68561330|68566010",14,2,10
"794","scaffold0003:70661579|70676550",7,3,3
"795","scaffold0003:70668458|70670672",2,4,8
"796","scaffold0003:70675218|70676550",35,38,31
"797","scaffold0003:70688655|70691966",2,8,10
"798","scaffold0003:70893985|70895773",24,8,26
"799","scaffold0003:7331428|7344948",33,17,19
"800","scaffold0003:73346679|73361452",5,2,5
"801","scaffold0003:7346248|7359323",13,14,3
"802","scaffold0003:7351495|7366728",13,22,12
"803","scaffold0003:7357665|7366728",721,1180,723
"804","scaffold0003:73840887|73842066",7,14,10
"805","scaffold0003:73994768|73995194",5,13,10
"806","scaffold0003:73994768|74011247",12,34,19
"807","scaffold0003:74032863|74034805",2,11,7
"808","scaffold0003:7437218|7438048",195,207,228
"809","scaffold0003:74881559|74881815",54,42,113
"810","scaffold0003:76380651|76392717",3,2,3
"811","scaffold0003:76492007|76494756",18,24,10
"812","scaffold0003:78362507|78364650",9,18,15
"813","scaffold0003:78655162|78659512",5,3,4
"814","scaffold0003:78655162|78662994",9,3,4
"815","scaffold0003:79080431|79086368",8,4,8
"816","scaffold0003:79080431|79092537",32,16,24
"817","scaffold0003:79080431|79092585",18,6,6
"818","scaffold0003:79085399|79086368",12,14,26
"819","scaffold0003:79357479|79358123",3,2,2
"820","scaffold0003:79526735|79528732",4,2,5
"821","scaffold0003:80106426|80106801",102,60,102
"822","scaffold0003:80696428|80698162",3,2,2
"823","scaffold0003:80696428|80741730",2,7,9
"824","scaffold0003:80977768|80979618",2,5,2
"825","scaffold0003:81764528|81767627",11,20,2
"826","scaffold0003:81778712|81779040",9,20,19
"827","scaffold0003:81852185|81852555",3,7,7
"828","scaffold0003:81970659|81982772",22,6,23
"829","scaffold0003:81977304|81978499",25,38,23
"830","scaffold0003:81977304|81982772",17,21,10
"831","scaffold0003:81981996|81982772",41,78,29
"832","scaffold0003:82001046|82014539",21,18,15
"833","scaffold0003:82008298|82008500",10,3,6
"834","scaffold0003:82008298|82014539",28,84,37
"835","scaffold0003:82899287|82916570",3,7,23
"836","scaffold0003:83033914|83036701",19,37,25
"837","scaffold0003:83038008|83045894",4,24,26
"838","scaffold0003:84836920|84837133",39,46,43
"839","scaffold0003:8544278|8553716",5,21,4
"840","scaffold0003:86917388|86927696",6,18,2
"841","scaffold0003:86927410|86931754",5,9,7
"842","scaffold0003:86980408|86988143",22,50,21
"843","scaffold0003:86980408|86990656",27,50,12
"844","scaffold0003:86987976|86990656",31,44,21
"845","scaffold0003:87478763|87479615",12,9,3
"846","scaffold0003:87480251|87480795",4,2,4
"847","scaffold0003:87521231|87523769",53,40,92
"848","scaffold0003:87533168|87537044",13,10,20
"849","scaffold0003:87632563|87634312",2,20,8
"850","scaffold0003:87645990|87648481",12,32,9
"851","scaffold0003:87817667|87818878",32,19,21
"852","scaffold0003:88138040|88139514",20,9,13
"853","scaffold0003:88141641|88142128",13,19,16
"854","scaffold0003:88155893|88157227",8,2,8
"855","scaffold0003:88155893|88163213",4,3,4
"856","scaffold0003:88707379|88708656",3,24,26
"857","scaffold0003:89714803|89715889",359,335,528
"858","scaffold0003:89762477|89764453",226,350,441
"859","scaffold0003:89762477|89774996",20,4,22
"860","scaffold0003:89773647|89774996",8,10,10
"861","scaffold0003:90015292|90018044",5,13,9
"862","scaffold0003:90040850|90042606",3,4,4
"863","scaffold0003:90072369|90074698",20,41,25
"864","scaffold0003:90282834|90283527",2,2,4
"865","scaffold0003:90288483|90289773",4,19,11
"866","scaffold0003:90288483|90291813",27,13,16
"867","scaffold0003:90427467|90434159",14,2,13
"868","scaffold0003:90436614|90437686",2,15,8
"869","scaffold0003:90508101|90529166",5,10,4
"870","scaffold0003:92333815|92376444",12,11,2
"871","scaffold0003:92495876|92498691",4,4,5
"872","scaffold0003:92537513|92544061",6,6,7
"873","scaffold0003:92537513|92555422",2,2,5
"874","scaffold0003:92549743|92555422",27,13,5
"875","scaffold0003:92820923|92824964",102,112,72
"876","scaffold0003:92820923|92831109",131,146,154
"877","scaffold0003:92820923|92839951",89,96,80
"878","scaffold0003:92820923|92850520",8,12,6
"879","scaffold0003:92830979|92839951",8,12,18
"880","scaffold0003:92830979|92850520",15,11,8
"881","scaffold0003:92830979|92850534",4,6,3
"882","scaffold0003:92839857|92860163",8,4,8
"883","scaffold0003:92857732|92860163",2,22,13
"884","scaffold0003:93357688|93393321",21,15,27
"885","scaffold0003:93389287|93393321",34,46,44
"886","scaffold0003:93485214|93491232",13,15,11
"887","scaffold0003:9391993|9464282",5,8,3
"888","scaffold0003:95122668|95123684",35,50,20
"889","scaffold0003:95185415|95186318",7,9,10
"890","scaffold0003:98278535|98278846",3,2,2
"891","scaffold0003:98491685|98492615",2,3,4
"892","scaffold0003:98865217|98866756",12,12,19
"893","scaffold0003:9893200|9893866",2,3,8
"894","scaffold0003:98945724|98947011",16,10,17
"895","scaffold0003:9896218|9897772",6,8,15
"896","scaffold0003:99138427|99138701",19,5,13
"897","scaffold0003:99254522|99255730",49,25,7
"898","scaffold0003:9931664|9948010",3,10,4
"899","scaffold0003:99375939|99376649",44,78,92
"900","scaffold0003:99465827|99468940",3,8,8
"901","scaffold0003:99479395|99483851",5,16,3
"902","scaffold0003:99726585|99734717",3,27,8
"903","scaffold0004:100366548|100366917",1730,1763,1750
"904","scaffold0004:100366548|100368793",3,3,30
"905","scaffold0004:100366548|100392313",3,18,4
"906","scaffold0004:100392097|100392313",3,4,2
"907","scaffold0004:101951875|101961800",64,157,182
"908","scaffold0004:102296760|102298113",5,8,26
"909","scaffold0004:103817585|103864157",6,4,8
"910","scaffold0004:103817631|103864157",3,10,3
"911","scaffold0004:103888046|103896778",14,33,16
"912","scaffold0004:103998507|104004255",12,4,12
"913","scaffold0004:104009780|104016015",6,12,3
"914","scaffold0004:104080807|104089060",4,9,7
"915","scaffold0004:104491019|104495222",15,13,4
"916","scaffold0004:104562964|104567700",16,6,3
"917","scaffold0004:104562964|104574544",74,19,46
"918","scaffold0004:105268998|105277018",4,4,2
"919","scaffold0004:105507995|105510495",8,19,3
"920","scaffold0004:10919743|10920192",3,15,11
"921","scaffold0004:11580462|11596709",32,40,30
"922","scaffold0004:11590418|11596709",9,19,18
"923","scaffold0004:11876124|11886535",8,3,5
"924","scaffold0004:12400603|12419289",2,22,14
"925","scaffold0004:12409249|12419289",7,2,2
"926","scaffold0004:15021757|15024679",52,27,27
"927","scaffold0004:1597860|1633419",2,16,4
"928","scaffold0004:1621382|1633419",131,148,86
"929","scaffold0004:1621382|1645317",3,6,4
"930","scaffold0004:16706330|16709046",5,10,3
"931","scaffold0004:16790540|16798494",2,2,4
"932","scaffold0004:16814907|16815625",6,24,11
"933","scaffold0004:17203080|17208111",3,2,2
"934","scaffold0004:17344596|17345241",3,4,4
"935","scaffold0004:17374867|17376798",34,53,16
"936","scaffold0004:17494158|17499311",64,74,73
"937","scaffold0004:17637002|17637281",69,70,51
"938","scaffold0004:17849615|17861276",3,3,7
"939","scaffold0004:17899597|17899927",34,66,31
"940","scaffold0004:1980146|1992200",16,47,26
"941","scaffold0004:19987647|19988005",5,12,2
"942","scaffold0004:20244954|20246802",3,2,2
"943","scaffold0004:20923914|20926886",2,2,2
"944","scaffold0004:20923914|20934068",9,22,8
"945","scaffold0004:20952575|20953824",11,17,8
"946","scaffold0004:21092050|21094618",22,13,22
"947","scaffold0004:21098239|21105121",6,6,2
"948","scaffold0004:2117777|2139336",28,47,25
"949","scaffold0004:21247219|21251654",12,6,5
"950","scaffold0004:21247219|21266608",31,32,32
"951","scaffold0004:21265229|21266608",136,198,157
"952","scaffold0004:25460228|25470308",8,4,5
"953","scaffold0004:28335627|28335779",10,27,41
"954","scaffold0004:28525825|28526466",2,29,22
"955","scaffold0004:28680443|28682101",8,8,2
