"","circ_id","mma1","mma2","mma3"
"1","1:100007729|100007915",NA,NA,"15.000"
"593","10:13074135|13075494","4.000",NA,NA
"594","10:13599873|13604959",NA,NA,"26.000"
"595","10:13649349|13652713","5.000",NA,NA
"596","10:13739064|13739626",NA,NA,"6.000"
"597","10:14085313|14085467",NA,"29.000",NA
"598","10:15084184|15088947","7.000",NA,NA
"599","10:15258110|15259794",NA,NA,"12.000"
"600","10:15827109|15842799","9.000","23.000",NA
"601","10:15827109|15845219",NA,"16.000",NA
"602","10:1653907|1672195","1.000",NA,NA
"603","10:1653907|1682166","3.000",NA,NA
"604","10:1697818|1699870","13.000",NA,NA
"605","10:18635688|18639876",NA,NA,"8.000"
"606","10:18635691|18639876","4.000",NA,NA
"607","10:19028765|19029060","5.000","89.000","48.000"
"608","10:19066960|19070539",NA,"30.000",NA
"609","10:19068744|19071877","2.000",NA,NA
"610","10:19707122|19722499","4.000",NA,NA
"611","10:19736653|19754247","6.000",NA,NA
"612","10:19743055|19748000","5.000",NA,NA
"613","10:19773442|19773967","12.000",NA,NA
"614","10:19773442|19788114","1.000",NA,"10.000"
"615","10:19808264|19812295","3.000",NA,NA
"616","10:19866777|19869485","8.000",NA,NA
"617","10:19935966|19960442","1.000",NA,NA
"618","10:20041972|20043016","6.000",NA,NA
"619","10:20061822|20063932",NA,"38.000",NA
"620","10:20084739|20103356",NA,NA,"12.000"
"621","10:20110961|20111137","1.000",NA,NA
"622","10:21548147|21567995","3.000",NA,NA
"623","10:21559912|21582143","4.000",NA,NA
"624","10:21708257|21718219","1.000",NA,NA
"625","10:21885162|21889030","1.000",NA,NA
"626","10:21885162|21895784","1.000",NA,NA
"627","10:22060002|22060202","10.000",NA,NA
"628","10:22422719|22426774","19.000","30.000",NA
"629","10:22753181|22754128",NA,NA,"32.000"
"630","10:22821572|22836091",NA,NA,"14.000"
"631","10:23665622|23669009","9.000",NA,"19.000"
"632","10:23665622|23689803","8.000",NA,NA
"633","10:23703240|23709955","1.000",NA,NA
"634","10:25071407|25076197","7.000",NA,NA
"635","10:25894575|25908370","3.000",NA,NA
"636","10:27958926|27970367","2.000",NA,NA
"637","10:28893864|28900185","6.000",NA,"16.000"
"638","10:28893864|28916737","33.000",NA,NA
"639","10:28897860|28900185",NA,"32.000",NA
"640","10:28897860|28916737","11.000",NA,NA
"641","10:28925366|28957803","1.000",NA,NA
"642","10:28940499|28957803","2.000",NA,NA
"643","10:31132655|31141544","29.000",NA,NA
"644","10:31132655|31151619","7.000",NA,NA
"645","10:31132655|31173032","20.000",NA,NA
"646","10:31151070|31173032",NA,"36.000",NA
"647","10:31235021|31246984","1.000",NA,NA
"648","10:31251737|31253099","4.000",NA,NA
"649","10:31259819|31262181","9.000",NA,NA
"650","10:31667487|31667744",NA,"35.000",NA
"651","10:31730122|31730588","47.000","114.000","59.000"
"652","10:31782860|31785212","3.000",NA,NA
"653","10:32030436|32048255",NA,NA,"2.000"
"654","10:32032187|32044749","2.000",NA,NA
"655","10:33562909|33580560","2.000",NA,NA
"656","10:33929218|33935537","1.000",NA,NA
"657","10:34307304|34320801","1.000",NA,NA
"658","10:35538353|35543458","5.000",NA,NA
"659","10:35999964|36009059","7.000",NA,NA
"660","10:36000807|36062040",NA,NA,"1.000"
"661","10:41157591|41185919",NA,"46.000",NA
"662","10:41176242|41189482","3.000",NA,NA
"663","10:42056872|42057430","2.000",NA,NA
"664","10:43100950|43107840","4.000",NA,NA
"665","10:43100950|43116802","2.000",NA,NA
"666","10:43100950|43125733",NA,NA,"8.000"
"667","10:4415069|4415266",NA,"1.000",NA
"668","10:45189940|45192261","3.000",NA,NA
"669","10:46518613|46523860",NA,"35.000",NA
"670","10:46700881|46705659","7.000",NA,NA
"671","10:48354374|48355090","3.000",NA,NA
"672","10:48536464|48536802","4.000",NA,NA
"673","10:48551377|48552861",NA,NA,"26.000"
"674","10:50122138|50148365","1.000",NA,NA
"675","10:5022265|5025921","3.000",NA,NA
"676","10:50524217|50573785","3.000",NA,NA
"677","10:52977933|53028697","3.000",NA,NA
"678","10:54606031|54607536",NA,NA,"17.000"
"679","10:55985427|55992428","3.000",NA,NA
"680","10:55985427|56018520","6.000",NA,NA
"681","10:5761999|5773054",NA,NA,"4.000"
"682","10:5772888|5802382","7.000",NA,NA
"683","10:5784291|5802382","7.000",NA,NA
"684","10:58502193|58530736","1.000",NA,NA
"685","10:5922958|5925258",NA,"13.000",NA
"686","10:60535098|60545421","1.000",NA,NA
"687","10:60549507|60554195","2.000",NA,NA
"688","10:60926232|60956372","2.000",NA,NA
"689","10:61371570|61372202","1.000",NA,NA
"690","10:62498451|62529100","1.000",NA,NA
"691","10:62509786|62526334","2.000",NA,NA
"692","10:62566594|62570800","4.000",NA,NA
"693","10:62568413|62568667",NA,NA,"23.000"
"694","10:62568413|62570800","5.000",NA,NA
"695","10:62892144|62896756","1.000",NA,NA
"696","10:62928674|62932112","3.000",NA,NA
"697","10:63285219|63285722","8.000",NA,NA
"698","10:6333509|6334172","2.000",NA,NA
"699","10:63537245|63538178","16.000","56.000","34.000"
"700","10:63537245|63553141","4.000",NA,NA
"701","10:63581774|63582400",NA,NA,"8.000"
"702","10:65182312|65183613",NA,"38.000",NA
"703","10:66058694|66066450",NA,NA,"6.000"
"704","10:66774206|66774778","4.000","21.000",NA
"705","10:6682185|6693605",NA,NA,"13.000"
"706","10:67605256|67607989","3.000",NA,"47.000"
"707","10:67963089|67963341","27.000","28.000","23.000"
"708","10:68104508|68108918","4.000",NA,NA
"709","10:68172596|68173532","4.000",NA,NA
"710","10:68793081|68793323","4.000",NA,NA
"711","10:68806875|68813958","6.000",NA,NA
"712","10:69277563|69279786","1.000","12.000",NA
"713","10:69614634|69620455","2.000",NA,NA
"714","10:69614634|69675766","10.000",NA,NA
"715","10:69620317|69654263","2.000",NA,NA
"716","10:69637564|69637796","10.000",NA,NA
"717","10:69675693|69683522","1.000",NA,NA
"718","10:69675693|69704002","1.000",NA,NA
"719","10:69680132|69682118",NA,"36.000",NA
"720","10:69691767|69694918","1.000",NA,NA
"721","10:69691767|69711961","5.000",NA,NA
"722","10:69926282|69946555",NA,"2.000",NA
"723","10:69983162|69994087","3.000",NA,NA
"724","10:70113136|70120538","6.000",NA,NA
"725","10:70251413|70259763","2.000",NA,NA
"726","10:70350416|70352653",NA,"32.000",NA
"727","10:70574596|70595909",NA,NA,"11.000"
"728","10:70579042|70586751","11.000",NA,NA
"729","10:70726409|70726862","10.000",NA,NA
"730","10:70877568|70885599","5.000",NA,NA
"731","10:70879833|70885599","20.000",NA,"19.000"
"732","10:70936036|70948380","1.000",NA,NA
"733","10:70936036|70962643","4.000",NA,NA
"734","10:70947168|70948380","5.000",NA,NA
"735","10:70951752|70954531","15.000",NA,NA
"736","10:70956871|70962643","1.000",NA,NA
"737","10:71029435|71029576","2.000",NA,NA
"738","10:71042010|71101778","1.000",NA,NA
"739","10:71085482|71101778","2.000",NA,NA
"740","10:71101390|71110114","7.000",NA,NA
"741","10:71932998|71952972","5.000",NA,NA
"742","10:72179577|72180864","4.000",NA,NA
"743","10:72442858|72443052",NA,NA,"9.000"
"744","10:72463372|72482283",NA,"37.000",NA
"745","10:73102714|73105087","5.000",NA,NA
"746","10:73322623|73331377","6.000",NA,NA
"747","10:76337077|76345484",NA,NA,"9.000"
"748","10:76353719|76363234",NA,NA,"47.000"
"749","10:76360097|76378737",NA,"45.000",NA
"750","10:76776685|76796924","3.000",NA,NA
"751","10:76776685|76813557","2.000",NA,NA
"752","10:76796403|76813557","16.000",NA,NA
"753","10:77690924|77716061","10.000",NA,NA
"754","10:7820797|7862512","2.000",NA,NA
"755","10:79729708|79730801","6.000",NA,NA
"756","10:79732737|79739154","4.000",NA,NA
"757","10:80220407|80261579",NA,"24.000",NA
"758","10:80223842|80229946","7.000",NA,NA
"759","10:81255046|81272147","2.000",NA,NA
"760","10:82415705|82431640","3.000",NA,NA
"761","10:82422265|82431640","3.000",NA,NA
"762","10:82441230|82441740",NA,NA,"20.000"
"763","10:82454341|82506214","1.000",NA,NA
"764","10:82471338|82490613","6.000",NA,NA
"765","10:82476890|82490613","1.000",NA,NA
"766","10:82476890|82506214",NA,NA,"25.000"
"767","10:82832637|82836226","6.000",NA,NA
"768","10:82881303|82887947",NA,"16.000",NA
"769","10:83846786|83895719",NA,NA,"28.000"
"770","10:83932589|83952678","7.000",NA,NA
"771","10:8411735|8438872","2.000",NA,NA
"772","10:84141603|84154166","3.000",NA,NA
"773","10:84153088|84168949","3.000",NA,NA
"774","10:84188874|84189274","7.000",NA,NA
"775","10:84267942|84273257",NA,NA,"35.000"
"776","10:84267942|84275395","4.000",NA,NA
"777","10:84272846|84278120","1.000",NA,NA
"778","10:84287142|84289953",NA,"35.000",NA
"779","10:84287142|84290133","1.000",NA,"23.000"
"780","10:84289855|84294385","6.000",NA,NA
"781","10:84312771|84374082",NA,NA,"16.000"
"782","10:84333762|84365095","6.000",NA,NA
"783","10:84352519|84374082","6.000",NA,NA
"784","10:84364806|84365095",NA,NA,"23.000"
"785","10:84863024|84869947","5.000",NA,NA
"786","10:85075466|85085205","1.000",NA,NA
"787","10:85167488|85171105","4.000",NA,NA
"788","10:85308168|85315154","4.000",NA,NA
"789","10:85324339|85326405","2.000",NA,NA
"790","10:85358713|85361673",NA,NA,"25.000"
"791","10:8640218|8656716","7.000",NA,NA
"792","10:8652813|8661876","7.000",NA,NA
"793","10:8671526|8672530",NA,NA,"23.000"
"794","10:8910088|8969034","1.000",NA,NA
"795","10:8912377|8970728","4.000",NA,NA
"796","10:8913734|8974425",NA,NA,"24.000"
"797","10:8938056|8991827",NA,NA,"12.000"
"798","10:9084405|9084735",NA,"3.000",NA
"799","10:9084405|9086709","31.000","50.000",NA
"800","10:9285401|9291092","6.000",NA,NA
"801","10:93608840|93610984","23.000",NA,NA
"802","10:94161734|94162263","2.000",NA,NA
"803","10:9444346|9445618","3.000",NA,NA
"804","10:97266963|97273038",NA,"47.000",NA
"805","10:97437487|97438241",NA,NA,"14.000"
"806","10:97451594|97452058","3.000",NA,NA
"807","10:98403327|98404848","17.000",NA,"15.000"
"808","10:98809957|98815960","9.000",NA,NA
"809","10:98840703|98841020","10.000",NA,NA
"810","10:99208859|99243107","8.000",NA,NA
"811","10:99302216|99302963",NA,NA,"37.000"
"812","10:9992573|9999483",NA,"24.000",NA
"813","11:100038847|100039671","11.000",NA,NA
"814","11:100038847|100041707","11.000","19.000",NA
"815","11:101545514|101562932","3.000",NA,NA
"816","11:101559793|101572528","8.000",NA,NA
"817","11:101559793|101578134","2.000",NA,NA
"818","11:10178190|10181248",NA,NA,"13.000"
"819","11:101830418|101836645","6.000","14.000",NA
"820","11:103685430|103686560","17.000",NA,NA
"821","11:103685430|103691197","4.000",NA,NA
"822","11:103690299|103691197","9.000",NA,NA
"823","11:103826699|103835514",NA,NA,"16.000"
"824","11:1047254|1048075","15.000",NA,"26.000"
"825","11:104784146|104784774","18.000",NA,NA
"826","11:106503606|106524326",NA,NA,"7.000"
"827","11:10807384|10807890","9.000",NA,NA
"828","11:108154267|108155669","1.000",NA,NA
"829","11:108155556|108160907","1.000",NA,NA
"830","11:10829423|10831456","4.000",NA,NA
"831","11:108421662|108422209","3.000",NA,NA
"832","11:108693924|108696482","3.000","5.000",NA
"833","11:108768048|108768710","9.000",NA,NA
"834","11:108796961|108801038","6.000",NA,NA
"835","11:108796961|108805006","11.000",NA,"24.000"
"836","11:108796961|108828084",NA,NA,"21.000"
"837","11:108800899|108825691",NA,NA,"31.000"
"838","11:108807201|108834076","1.000",NA,NA
"839","11:108831968|108865179",NA,NA,"21.000"
"840","11:108847130|108852582","3.000",NA,"27.000"
"841","11:108856090|108856393","4.000",NA,"44.000"
"842","11:108861986|108862391","26.000","34.000","181.000"
"843","11:108861986|108880423","5.000",NA,"17.000"
"844","11:108861986|108886791","2.000","36.000",NA
"845","11:109448084|109452583","5.000",NA,NA
"846","11:109587792|109610758","2.000",NA,NA
"847","11:109601232|109610758","1.000",NA,NA
"848","11:109989086|109990893",NA,"15.000",NA
"849","11:110135169|110141182","3.000",NA,NA
"850","11:110192665|110206533","6.000",NA,NA
"851","11:111123073|111124083","2.000",NA,NA
"852","11:111137248|111177448","4.000",NA,NA
"853","11:111157833|111159379",NA,"8.000","7.000"
"854","11:111157833|111224728","7.000",NA,NA
"855","11:111157839|111159379","1.000",NA,NA
"856","11:111176410|111177448","5.000",NA,"25.000"
"857","11:111176410|111224728",NA,NA,"20.000"
"858","11:111180189|111186894","4.000",NA,NA
"859","11:111221092|111224728",NA,"34.000",NA
"860","11:111338122|111350328",NA,NA,"16.000"
"861","11:111343289|111350324","6.000",NA,NA
"862","11:111343289|111350328","10.000",NA,NA
"863","11:111763151|111775902","7.000",NA,NA
"864","11:111770788|111775902","2.000","34.000",NA
"865","11:111775827|111788198","1.000",NA,NA
"866","11:111829596|111834759","1.000",NA,NA
"867","11:111889161|111891601",NA,"32.000",NA
"868","11:111923647|111924546","6.000",NA,NA
"869","11:112026146|112026380","1.000",NA,NA
"870","11:1127743|1201727","2.000",NA,NA
"871","11:112817342|112817703","8.000",NA,NA
"872","11:115742310|115745797",NA,NA,"26.000"
"873","11:115819521|115834281","8.000",NA,NA
"874","11:116338084|116381769",NA,"24.000",NA
"875","11:117821540|117824500",NA,NA,"25.000"
"876","11:117925247|118001723",NA,"10.000",NA
"877","11:117980690|118013128","2.000",NA,NA
"878","11:118153169|118166536","2.000",NA,NA
"879","11:118193124|118195308","4.000",NA,NA
"880","11:1192242|1201727","8.000","28.000",NA
"881","11:120355572|120355973","4.000","12.000","10.000"
"882","11:120355572|120374732","1.000",NA,NA
"883","11:120592712|120594673","9.000",NA,NA
"884","11:120592712|120620745",NA,"15.000",NA
"885","11:121061221|121062312","2.000",NA,NA
"886","11:121188362|121188631","2.000",NA,NA
"887","11:121664882|121665377","4.000",NA,NA
"888","11:121670089|121670742","6.000",NA,NA
"889","11:121985702|121986135",NA,NA,"19.000"
"890","11:122032474|122037975","1.000",NA,NA
"891","11:122068700|122070899","5.000",NA,NA
"892","11:122188127|122189072","7.000",NA,"23.000"
"893","11:122224248|122224820","3.000",NA,NA
"894","11:122359737|122363762","2.000",NA,NA
"895","11:122359737|122371448","2.000",NA,NA
"896","11:122429746|122432834","10.000",NA,NA
"897","11:122447957|122475520",NA,NA,"16.000"
"898","11:122655709|122676083",NA,NA,"28.000"
"899","11:122832636|122833324",NA,NA,"25.000"
"900","11:123039278|123050015","2.000",NA,NA
"901","11:123179169|123185897","1.000",NA,NA
"902","11:123184002|123185897",NA,NA,"10.000"
"903","11:123190391|123202771","4.000",NA,NA
"904","11:123195199|123238509","3.000",NA,NA
"905","11:123226542|123237344","1.000",NA,NA
"906","11:123476124|123479781","31.000","41.000","65.000"
"907","11:123507409|123513475","20.000",NA,NA
"908","11:123528382|123540377","4.000",NA,NA
"909","11:123533109|123543989","4.000",NA,NA
"910","11:123564185|123590378","2.000",NA,NA
"911","11:123580924|123584815","7.000",NA,NA
"912","11:124234849|124239440","4.000",NA,NA
"913","11:124321803|124332273","3.000",NA,NA
"914","11:124698981|124728842","6.000",NA,NA
"915","11:124722156|124728842",NA,NA,"32.000"
"916","11:124885823|124887674",NA,NA,"23.000"
"917","11:127386498|127391452",NA,"35.000",NA
"918","11:128656188|128673148","21.000",NA,NA
"919","11:128739324|128766145","5.000",NA,NA
"920","11:13056262|13057127","5.000",NA,NA
"921","11:13142910|13245266","2.000",NA,NA
"922","11:13142913|13261460",NA,NA,"11.000"
"923","11:131578283|131616054",NA,NA,"15.000"
"924","11:131751271|131752267",NA,NA,"33.000"
"925","11:131945202|131975069","9.000",NA,NA
"926","11:131949357|131955748","29.000","161.000","54.000"
"927","11:13231045|13231210","6.000",NA,NA
"928","11:132553907|132554213","1.000",NA,NA
"929","11:132678304|132679857",NA,NA,"17.000"
"930","11:13515103|13527444","1.000",NA,NA
"931","11:13623751|13624145","6.000",NA,NA
"932","11:13736900|13743986","2.000",NA,NA
"933","11:13860681|13874963","2.000",NA,NA
"934","11:15825238|15826800","6.000",NA,NA
"935","11:15825238|15848777","19.000",NA,"14.000"
"936","11:15848711|15858994","1.000",NA,NA
"937","11:15858262|15868248","4.000",NA,NA
"938","11:15862195|15868248","4.000",NA,NA
"939","11:17424980|17464118","3.000",NA,NA
"940","11:17477483|17504157","6.000",NA,NA
"941","11:1832443|1832700","4.000",NA,NA
"942","11:18512717|18527033","2.000",NA,NA
"943","11:19675829|19718575","1.000",NA,NA
"944","11:19770371|19821928","5.000",NA,NA
"945","11:19889124|20018004","3.000",NA,NA
"946","11:19970508|19974834","3.000",NA,NA
"947","11:2036905|2083833",NA,"46.000",NA
"948","11:20673618|20680703",NA,NA,"19.000"
"949","11:20877659|20888785","12.000",NA,NA
"950","11:23594678|23633282",NA,NA,"11.000"
"951","11:23831654|23850304","2.000",NA,NA
"952","11:26488434|26489099","4.000",NA,NA
"953","11:27947122|27974066","9.000",NA,NA
"954","11:27972497|28010703","2.000",NA,NA
"955","11:28244256|28250629",NA,NA,"14.000"
"956","11:28302494|28303353","3.000","49.000","1.000"
"957","11:2834379|2842260","4.000",NA,NA
"958","11:28373639|28408296","4.000",NA,NA
"959","11:28373639|28507231",NA,NA,"9.000"
"960","11:28410798|28411127",NA,"33.000",NA
"961","11:28688835|28700301","7.000",NA,NA
"962","11:28890865|28896163","6.000",NA,NA
"963","11:28963144|28969857","4.000",NA,NA
"964","11:29030151|29051266","1.000",NA,NA
"965","11:29523188|29525753","2.000",NA,NA
"966","11:29691458|29719779","4.000",NA,NA
"967","11:30704362|30709619","4.000",NA,NA
"968","11:32828558|32841042","1.000",NA,NA
"969","11:33723568|33729514","3.000",NA,NA
"970","11:33749148|33759475","7.000",NA,NA
"971","11:33750027|33775594","3.000",NA,NA
"972","11:33862144|33871282","3.000",NA,NA
"973","11:33867186|33874923","1.000",NA,NA
"974","11:3928838|3960701","7.000","10.000",NA
"975","11:405123|415703","3.000",NA,NA
"976","11:408036|427442",NA,NA,"19.000"
"977","11:40931873|40953384","2.000",NA,NA
"978","11:41490101|41506212","12.000",NA,NA
"979","11:41604159|41604424","10.000","8.000",NA
"980","11:41604159|41604485","19.000",NA,NA
"981","11:41604159|41607580","10.000",NA,NA
"982","11:41604205|41604424","1.000",NA,NA
"983","11:41728707|41787974","4.000",NA,NA
"984","11:41785400|41798812","1.000","3.000",NA
"985","11:44765919|44801489","9.000",NA,NA
"986","11:45319854|45330177","3.000",NA,NA
"987","11:45345490|45369799","11.000","27.000","41.000"
"988","11:45400014|45401964","1.000",NA,NA
"989","11:45434872|45435219","11.000",NA,NA
"990","11:45436278|45438996","41.000",NA,"38.000"
"991","11:45455176|45474732","12.000",NA,NA
"992","11:45764444|45774823","6.000",NA,NA
"993","11:45774607|45778298","15.000",NA,NA
"994","11:4610672|4612265",NA,"28.000",NA
"995","11:46688497|46733961","1.000",NA,NA
"996","11:46729711|46733961","5.000",NA,"34.000"
"997","11:47650207|47657974",NA,NA,"18.000"
"998","11:48173830|48174003",NA,NA,"35.000"
"999","11:48173999|48176141",NA,NA,"37.000"
"1000","11:48545330|48547569",NA,"48.000",NA
"1001","11:48612965|48613943",NA,NA,"21.000"
"1002","11:48663884|48664047",NA,NA,"12.000"
"1003","11:48938780|48939295",NA,"55.000",NA
"1004","11:49107910|49109170","4.000",NA,"21.000"
"1005","11:49604706|49623676","3.000",NA,NA
"1006","11:50045461|50048664","10.000",NA,"49.000"
"1007","11:50045461|50054011","4.000",NA,NA
"1008","11:50045461|50056869","19.000",NA,NA
"1009","11:50045461|50060195",NA,NA,"16.000"
"1010","11:50045461|50061298","8.000",NA,NA
"1011","11:50045464|50061298",NA,NA,"32.000"
"1012","11:50073466|50074422","1.000",NA,NA
"1013","11:50073562|50081638",NA,"20.000",NA
"1014","11:50074318|50087741","7.000",NA,NA
"1015","11:50321000|50325566","1.000",NA,NA
"1016","11:50342307|50346806","6.000",NA,NA
"1017","11:50411580|50446685","34.000",NA,NA
"1018","11:50555562|50555801","4.000",NA,NA
"1019","11:50625352|50628263","1.000",NA,NA
"1020","11:50675846|50676515","5.000",NA,NA
"1021","11:50688458|50688755","3.000",NA,NA
