"","circ_id","mpi1","mpi2","mpi3"
"1","scaffold0001:100759284|100759686",7,9,1
"582","scaffold0002:9862488|9864221",14,17,2
"583","scaffold0003:100371917|100372877",80,65,85
"584","scaffold0003:100636472|100636739",11,8,8
"585","scaffold0003:100636472|100641072",29,51,59
"586","scaffold0003:100636472|100647439",480,506,447
"587","scaffold0003:100636472|100657191",18,18,11
"588","scaffold0003:100636472|100662389",151,142,99
"589","scaffold0003:100636472|100678732",8,10,3
"590","scaffold0003:100641029|100647439",67,77,77
"591","scaffold0003:100641341|100646472",4,13,9
"592","scaffold0003:100647341|100657191",22,32,23
"593","scaffold0003:100647341|100662389",46,9,9
"594","scaffold0003:100657115|100662389",18,25,18
"595","scaffold0003:100674780|100678732",9,15,8
"596","scaffold0003:101132418|101136013",4,2,4
"597","scaffold0003:101135890|101139426",37,24,25
"598","scaffold0003:101403047|101403513",2,13,2
"599","scaffold0003:101438015|101439444",4,6,6
"600","scaffold0003:101537874|101544412",4,2,8
"601","scaffold0003:102541685|102555487",4,5,5
"602","scaffold0003:102909026|102913049",2,2,4
"603","scaffold0003:103061322|103062278",5,15,4
"604","scaffold0003:103120808|103126467",13,9,3
"605","scaffold0003:103167466|103168082",1,2,9
"606","scaffold0003:103170145|103170443",46,30,55
"607","scaffold0003:103216769|103223924",16,9,3
"608","scaffold0003:103685665|103688916",22,19,15
"609","scaffold0003:103732791|103735380",10,11,7
"610","scaffold0003:104038223|104039425",9,3,14
"611","scaffold0003:104041917|104047648",5,7,2
"612","scaffold0003:104081565|104091600",3,4,12
"613","scaffold0003:104099481|104101523",45,34,35
"614","scaffold0003:104108497|104113091",35,10,10
"615","scaffold0003:104280262|104280537",3,4,8
"616","scaffold0003:104323121|104323344",1,6,13
"617","scaffold0003:104323127|104323344",16,11,31
"618","scaffold0003:104366409|104367095",12,19,18
"619","scaffold0003:104401855|104402235",3,3,7
"620","scaffold0003:104440015|104440361",25,39,25
"621","scaffold0003:105045447|105045871",24,26,28
"622","scaffold0003:105106119|105106769",62,48,45
"623","scaffold0003:105123942|105124447",8,5,3
"624","scaffold0003:105124217|105124447",12,7,11
"625","scaffold0003:105251765|105251990",23,18,41
"626","scaffold0003:105553308|105553679",2,6,7
"627","scaffold0003:105554577|105558223",11,7,4
"628","scaffold0003:105557771|105558223",2,3,2
"629","scaffold0003:105754649|105754916",2,5,2
"630","scaffold0003:105792626|105794391",20,6,8
"631","scaffold0003:105957742|105958158",1,4,6
"632","scaffold0003:1060727|1062299",9,27,27
"633","scaffold0003:106456869|106457341",287,184,224
"634","scaffold0003:108135345|108146308",4,13,1
"635","scaffold0003:108146151|108150063",1,1,1
"636","scaffold0003:108441808|108442372",5,9,7
"637","scaffold0003:108684559|108692448",16,4,24
"638","scaffold0003:108684559|108697786",90,82,62
"639","scaffold0003:108730605|108743184",73,83,55
"640","scaffold0003:108736573|108743184",13,27,15
"641","scaffold0003:108782440|108783299",87,139,120
"642","scaffold0003:108782440|108812685",22,19,13
"643","scaffold0003:109097941|109106356",31,34,17
"644","scaffold0003:109157447|109158672",34,47,58
"645","scaffold0003:109193487|109193880",75,102,86
"646","scaffold0003:109249096|109249809",21,40,24
"647","scaffold0003:109262053|109262211",7,7,4
"648","scaffold0003:109541545|109543887",2,9,2
"649","scaffold0003:109541545|109546846",211,299,206
"650","scaffold0003:109541545|109565474",8,9,15
"651","scaffold0003:109567933|109570906",3,21,2
"652","scaffold0003:110085867|110089540",7,17,21
"653","scaffold0003:110085867|110097187",16,21,21
"654","scaffold0003:110089330|110097187",16,18,11
"655","scaffold0003:110259953|110270959",9,1,2
"656","scaffold0003:110617698|110618309",42,62,88
"657","scaffold0003:110617698|110628488",10,4,5
"658","scaffold0003:1117088|1118262",13,15,11
"659","scaffold0003:111768605|111769953",7,14,6
"660","scaffold0003:112598627|112602370",3,19,16
"661","scaffold0003:112598627|112605416",6,31,12
"662","scaffold0003:112616320|112647810",62,44,39
"663","scaffold0003:112626763|112628303",18,52,35
"664","scaffold0003:112626763|112648324",8,19,13
"665","scaffold0003:112647687|112648324",29,37,46
"666","scaffold0003:1131305|1134559",10,3,1
"667","scaffold0003:12801892|12807002",104,163,112
"668","scaffold0003:12804831|12807002",9,12,4
"669","scaffold0003:12804831|12809690",44,34,27
"670","scaffold0003:1475308|1491462",67,57,16
"671","scaffold0003:15262977|15276681",4,5,2
"672","scaffold0003:15310653|15311874",19,17,13
"673","scaffold0003:1676257|1678857",27,30,12
"674","scaffold0003:16928922|16971231",6,7,2
"675","scaffold0003:2006331|2009122",11,7,4
"676","scaffold0003:2167526|2172187",4,6,4
"677","scaffold0003:2167526|2180614",15,18,1
"678","scaffold0003:24388394|24403943",5,13,3
"679","scaffold0003:24772307|24788845",4,1,4
"680","scaffold0003:24873785|24884628",39,124,95
"681","scaffold0003:31206871|31219568",1,1,2
"682","scaffold0003:31610601|31610958",14,14,12
"683","scaffold0003:31610601|31635210",3,4,12
"684","scaffold0003:31631734|31635210",9,8,6
"685","scaffold0003:31665522|31671141",14,3,9
"686","scaffold0003:32332386|32337384",10,5,6
"687","scaffold0003:32374348|32376011",9,5,3
"688","scaffold0003:32485162|32501134",37,16,7
"689","scaffold0003:3341842|3344301",3,5,2
"690","scaffold0003:3350798|3362343",39,70,41
"691","scaffold0003:33554812|33559226",30,28,17
"692","scaffold0003:34139258|34147467",3,11,6
"693","scaffold0003:34211685|34215580",3,4,4
"694","scaffold0003:34378760|34382243",9,3,2
"695","scaffold0003:34378760|34391385",16,2,6
"696","scaffold0003:34382125|34391385",13,22,4
"697","scaffold0003:34382125|34395266",24,39,18
"698","scaffold0003:34427981|34430050",42,75,29
"699","scaffold0003:34480512|34494977",5,8,2
"700","scaffold0003:34492226|34494977",5,15,6
"701","scaffold0003:34918482|34944456",52,18,11
"702","scaffold0003:3532426|3535546",2,5,2
"703","scaffold0003:3532426|3540257",56,122,63
"704","scaffold0003:36757963|36759972",2,19,3
"705","scaffold0003:36844065|36844381",29,47,20
"706","scaffold0003:36844065|36855987",8,12,4
"707","scaffold0003:37129056|37131918",7,5,3
"708","scaffold0003:37151580|37152824",4,5,4
"709","scaffold0003:37165850|37166365",18,41,11
"710","scaffold0003:37167259|37168821",49,83,44
"711","scaffold0003:37202620|37214540",12,6,5
"712","scaffold0003:3780055|3787597",29,43,19
"713","scaffold0003:38044973|38047810",12,19,11
"714","scaffold0003:38060021|38060591",278,343,205
"715","scaffold0003:38201955|38211631",30,20,8
"716","scaffold0003:39553966|39556633",14,15,7
"717","scaffold0003:39556507|39560779",24,22,10
"718","scaffold0003:39944898|39945694",10,10,15
"719","scaffold0003:40004870|40006610",3,3,3
"720","scaffold0003:40095165|40099071",42,44,40
"721","scaffold0003:40578832|40595311",5,9,6
"722","scaffold0003:40595211|40657651",1,2,3
"723","scaffold0003:40719921|40723916",9,16,5
"724","scaffold0003:40792157|40797184",2,11,1
"725","scaffold0003:42865011|42865309",34,66,39
"726","scaffold0003:42890128|42892243",10,12,11
"727","scaffold0003:43804999|43856355",1,8,4
"728","scaffold0003:47838009|47851208",71,101,71
"729","scaffold0003:47864448|47865420",5,12,4
"730","scaffold0003:48873824|48877641",13,5,5
"731","scaffold0003:48893394|48902974",36,41,27
"732","scaffold0003:490734|491214",36,37,23
"733","scaffold0003:52853647|52858943",23,42,14
"734","scaffold0003:52897604|52903595",18,29,10
"735","scaffold0003:53153388|53155613",4,4,3
"736","scaffold0003:53634459|53671413",3,5,2
"737","scaffold0003:5406772|5408744",25,26,30
"738","scaffold0003:55062180|55067604",2,8,6
"739","scaffold0003:55231624|55239862",33,26,8
"740","scaffold0003:55257568|55259183",9,5,10
"741","scaffold0003:57565289|57565583",2,2,1
"742","scaffold0003:57587632|57587890",174,387,278
"743","scaffold0003:6052344|6058582",15,30,13
"744","scaffold0003:6064454|6066930",5,4,4
"745","scaffold0003:6151833|6153535",175,187,173
"746","scaffold0003:6202591|6207322",4,1,1
"747","scaffold0003:6215438|6220424",9,2,11
"748","scaffold0003:6217860|6220424",22,23,37
"749","scaffold0003:6231012|6233525",2,10,1
"750","scaffold0003:62864616|62878206",37,38,24
"751","scaffold0003:63502319|63504149",14,13,8
"752","scaffold0003:63796655|63799580",126,87,66
"753","scaffold0003:63796655|63817773",33,62,53
"754","scaffold0003:63796655|63829483",59,79,62
"755","scaffold0003:63882552|63887993",13,3,3
"756","scaffold0003:63904908|63912102",5,3,7
"757","scaffold0003:65551369|65559255",19,32,15
"758","scaffold0003:66070274|66090069",12,23,16
"759","scaffold0003:66079074|66090069",1,19,8
"760","scaffold0003:66087282|66090069",10,9,15
"761","scaffold0003:66089933|66101470",11,42,17
"762","scaffold0003:66143096|66149021",7,8,12
"763","scaffold0003:66172070|66174414",202,273,232
"764","scaffold0003:67582962|67584961",63,88,67
"765","scaffold0003:67613543|67620300",5,14,4
"766","scaffold0003:68561330|68566010",14,5,13
"767","scaffold0003:70661579|70676550",8,6,3
"768","scaffold0003:70668458|70670672",3,7,7
"769","scaffold0003:70675218|70676550",24,34,32
"770","scaffold0003:70688655|70691966",4,18,7
"771","scaffold0003:70893985|70895773",20,10,21
"772","scaffold0003:7302468|7304712",15,12,3
"773","scaffold0003:7331428|7344948",34,26,33
"774","scaffold0003:73346679|73361452",7,6,3
"775","scaffold0003:7351495|7366728",39,90,58
"776","scaffold0003:7357665|7366728",544,890,562
"777","scaffold0003:73840887|73842066",30,38,24
"778","scaffold0003:73994768|73995194",4,13,6
"779","scaffold0003:73994768|74011247",33,41,42
"780","scaffold0003:74032863|74034805",1,10,4
"781","scaffold0003:7437218|7438048",206,214,238
"782","scaffold0003:7437218|7440494",1,2,3
"783","scaffold0003:74881559|74881815",37,29,72
"784","scaffold0003:77505331|77508513",12,13,4
"785","scaffold0003:78362507|78364650",10,19,11
"786","scaffold0003:78538913|78543747",9,17,4
"787","scaffold0003:79080431|79086368",12,5,7
"788","scaffold0003:79085399|79086368",13,12,20
"789","scaffold0003:79357479|79358123",10,15,14
"790","scaffold0003:79526735|79528732",6,7,5
"791","scaffold0003:80696428|80913206",17,6,1
"792","scaffold0003:80977768|80979618",1,8,1
"793","scaffold0003:81040134|81041096",6,2,10
"794","scaffold0003:81391196|81395783",6,10,11
"795","scaffold0003:81764528|81767627",11,39,22
"796","scaffold0003:81778712|81779040",7,15,17
"797","scaffold0003:81852185|81852555",3,9,7
"798","scaffold0003:81970659|81982772",16,14,21
"799","scaffold0003:81972844|81982772",19,7,1
"800","scaffold0003:81977304|81978499",24,47,26
"801","scaffold0003:81977304|81982772",19,30,11
"802","scaffold0003:81981996|81982772",30,71,32
"803","scaffold0003:82001046|82014539",13,11,10
"804","scaffold0003:82008298|82008500",9,4,7
"805","scaffold0003:82008298|82014539",32,61,27
"806","scaffold0003:82151973|82152432",6,10,5
"807","scaffold0003:82589626|82594558",1,4,3
"808","scaffold0003:82899287|82916570",15,18,20
"809","scaffold0003:84836920|84837133",28,33,37
"810","scaffold0003:8544278|8553716",20,45,17
"811","scaffold0003:86927410|86931754",6,6,12
"812","scaffold0003:86980408|86988143",20,34,18
"813","scaffold0003:86980408|86990656",20,36,7
"814","scaffold0003:86987976|86990656",24,42,22
"815","scaffold0003:87478763|87479615",16,18,5
"816","scaffold0003:87480251|87480795",4,6,15
"817","scaffold0003:87521231|87523769",103,82,178
"818","scaffold0003:87533168|87537044",14,10,16
"819","scaffold0003:87632563|87634309",2,6,1
"820","scaffold0003:87645990|87648481",16,28,15
"821","scaffold0003:87817667|87818878",16,12,13
"822","scaffold0003:88138040|88139514",14,6,8
"823","scaffold0003:88141641|88142128",15,14,17
"824","scaffold0003:88155893|88157227",4,1,4
"825","scaffold0003:88155893|88163213",4,4,4
"826","scaffold0003:88707379|88708656",7,24,28
"827","scaffold0003:89714803|89715889",281,267,440
"828","scaffold0003:8975271|8992559",3,14,15
"829","scaffold0003:89762477|89764453",311,466,533
"830","scaffold0003:89762477|89774996",11,3,12
"831","scaffold0003:90015292|90018044",4,12,12
"832","scaffold0003:90034958|90041004",7,3,3
"833","scaffold0003:90034958|90042606",11,6,11
"834","scaffold0003:90040850|90042606",3,3,3
"835","scaffold0003:90072369|90074698",42,44,26
"836","scaffold0003:90282834|90283527",5,7,7
"837","scaffold0003:90427467|90434159",14,3,10
"838","scaffold0003:90436614|90437686",2,9,9
"839","scaffold0003:90508101|90529166",10,33,16
"840","scaffold0003:92333815|92376444",8,8,1
"841","scaffold0003:92495876|92498691",8,14,20
"842","scaffold0003:92537513|92544061",10,14,9
"843","scaffold0003:92537513|92555422",3,3,7
"844","scaffold0003:92549743|92555422",20,9,5
"845","scaffold0003:92698648|92701448",1,8,1
"846","scaffold0003:92820923|92824964",184,278,205
"847","scaffold0003:92820923|92831109",90,110,101
"848","scaffold0003:92820923|92839951",172,176,124
"849","scaffold0003:92830979|92839951",15,18,20
"850","scaffold0003:92839857|92860163",4,8,6
"851","scaffold0003:92857732|92860163",1,16,16
"852","scaffold0003:93357688|93368852",9,22,12
"853","scaffold0003:93357688|93393321",23,14,17
"854","scaffold0003:93389287|93393321",26,42,42
"855","scaffold0003:93485214|93491232",39,27,44
"856","scaffold0003:95185415|95186318",9,13,10
"857","scaffold0003:98278535|98278846",4,5,1
"858","scaffold0003:98458152|98460516",1,7,5
"859","scaffold0003:98491685|98492615",1,3,2
"860","scaffold0003:98502482|98511269",3,8,6
"861","scaffold0003:98795909|98796273",4,6,2
"862","scaffold0003:98865217|98866756",15,10,16
"863","scaffold0003:98945724|98947011",9,8,19
"864","scaffold0003:99254522|99255730",52,42,15
"865","scaffold0003:99375939|99376649",47,73,77
"866","scaffold0003:99463081|99463642",1,6,3
"867","scaffold0003:99463081|99465082",10,14,4
"868","scaffold0003:99464964|99468940",11,8,2
"869","scaffold0003:99465827|99468940",6,9,12
"870","scaffold0003:99470951|99473636",2,5,5
"871","scaffold0003:99479395|99483851",3,10,4
"872","scaffold0003:99709510|99734717",1,1,4
"873","scaffold0003:99726585|99734717",8,29,11
"874","scaffold0004:100226440|100233233",5,2,5
"875","scaffold0004:100366548|100366917",1656,1729,1659
"876","scaffold0004:100366548|100392313",4,14,2
"877","scaffold0004:100392097|100392313",3,2,1
"878","scaffold0004:101951875|101961800",251,459,512
"879","scaffold0004:102296760|102298113",5,8,20
"880","scaffold0004:103888046|103896778",19,51,38
"881","scaffold0004:104009780|104016015",6,7,5
"882","scaffold0004:104013891|104016015",2,9,2
"883","scaffold0004:104080807|104089060",15,14,18
"884","scaffold0004:104491019|104495222",21,20,23
"885","scaffold0004:104562964|104567700",37,28,11
"886","scaffold0004:104562964|104574544",96,37,59
"887","scaffold0004:105268998|105277018",4,18,1
"888","scaffold0004:10919743|10920192",2,8,14
"889","scaffold0004:11273107|11302022",12,6,1
"890","scaffold0004:11510679|11528385",2,6,1
"891","scaffold0004:11549818|11596709",22,12,13
"892","scaffold0004:11580462|11596709",82,128,99
"893","scaffold0004:11581576|11596709",3,15,3
"894","scaffold0004:11590418|11596709",8,13,10
"895","scaffold0004:11876124|11886535",17,7,6
"896","scaffold0004:1597860|1633419",2,11,4
"897","scaffold0004:1621382|1633419",151,151,93
"898","scaffold0004:1621382|1645317",26,37,25
"899","scaffold0004:16706330|16709046",3,6,2
"900","scaffold0004:16763849|16767269",5,4,8
"901","scaffold0004:16790540|16798494",7,7,5
"902","scaffold0004:16814907|16815625",5,26,7
"903","scaffold0004:17148696|17153235",3,8,5
"904","scaffold0004:17344596|17345241",14,16,26
"905","scaffold0004:17374867|17376798",24,42,15
"906","scaffold0004:17494158|17499311",121,137,131
"907","scaffold0004:17637002|17637281",60,55,42
"908","scaffold0004:17667502|17670276",3,3,1
"909","scaffold0004:17899597|17899927",30,61,25
"910","scaffold0004:17981005|17987984",10,7,7
"911","scaffold0004:19987647|19988005",5,8,7
"912","scaffold0004:20244954|20246802",3,2,2
"913","scaffold0004:20923914|20926886",1,1,2
"914","scaffold0004:20923914|20934068",9,17,4
"915","scaffold0004:20952575|20953824",15,17,20
"916","scaffold0004:21092050|21094618",15,9,15
"917","scaffold0004:21098239|21105121",10,9,2
"918","scaffold0004:2117777|2123981",26,31,14
"919","scaffold0004:2117777|2128651",2,22,11
"920","scaffold0004:2117777|2139336",69,88,82
"921","scaffold0004:21247219|21251654",26,28,17
"922","scaffold0004:21247219|21266608",40,64,47
"923","scaffold0004:21265229|21266608",129,213,161
"924","scaffold0004:27751198|27751529",10,1,2
"925","scaffold0004:28360619|28360882",4,3,1
"926","scaffold0004:28680443|28682101",6,6,2
"927","scaffold0004:2950168|2975521",1,2,2
"928","scaffold0004:2975331|3019654",4,5,6
"929","scaffold0004:30206929|30207918",11,8,10
"930","scaffold0004:30239888|30240257",6,7,12
"931","scaffold0004:30239888|30240637",38,60,37
"932","scaffold0004:30242018|30242584",3,3,3
"933","scaffold0004:30242018|30243984",2,4,7
"934","scaffold0004:30361415|30366390",172,270,204
"935","scaffold0004:3087555|3087798",7,12,6
"936","scaffold0004:31655555|31660225",1,2,1
"937","scaffold0004:37344597|37374242",47,47,22
"938","scaffold0004:37479830|37496746",1,1,1
"939","scaffold0004:38843006|38844646",2,4,6
"940","scaffold0004:39034353|39036043",2,3,3
"941","scaffold0004:39548050|39550714",2,4,2
"942","scaffold0004:39566228|39567273",27,32,33
"943","scaffold0004:39566228|39574331",3,1,3
"944","scaffold0004:39814287|39816898",12,6,11
"945","scaffold0004:39816077|39816898",10,20,10
"946","scaffold0004:39875979|39879046",1,2,3
"947","scaffold0004:39878530|39879046",3,8,1
"948","scaffold0004:39898090|39899753",43,55,28
"949","scaffold0004:39900872|39903447",14,18,11
"950","scaffold0004:39932905|39933637",11,5,5
"951","scaffold0004:40026082|40059437",10,4,3
"952","scaffold0004:40081494|40097432",3,6,5
"953","scaffold0004:40261241|40261446",12,20,22
"954","scaffold0004:40323824|40329893",8,7,1
"955","scaffold0004:40328496|40329893",5,12,3
"956","scaffold0004:40465626|40468449",15,12,7
