"","circ_id","hsa1","hsa2","hsa3"
"1","1:10002262|10002439",NA,NA,4
"665","1:37297458|37297640",NA,NA,2
"666","1:37309388|37309739",4,NA,NA
"667","1:37346025|37346224",NA,NA,2
"668","1:37392377|37392537",NA,3,NA
"669","1:3740147|3740301",NA,2,NA
"670","1:3770423|3770586",NA,2,NA
"671","1:37997086|37997252",NA,NA,2
"672","1:38111041|38111229",NA,NA,2
"673","1:38414381|38414568",NA,4,NA
"674","1:38742195|38742448",NA,NA,2
"675","1:38810143|38810334",NA,NA,2
"676","1:39047035|39047987",NA,5,NA
"677","1:39370029|39372596",NA,3,NA
"678","1:39434413|39439500",NA,2,NA
"679","1:39568801|39572586",NA,2,NA
"680","1:3991939|3992103",NA,NA,2
"681","1:3992405|3992584",3,NA,NA
"682","1:40065920|40066149",NA,NA,2
"683","1:40082080|40082300",NA,4,NA
"684","1:40291251|40291602",NA,5,NA
"685","1:40406735|40409835",NA,7,NA
"686","1:40836469|40836667",NA,10,NA
"687","1:41007412|41007599",3,NA,NA
"688","1:41011231|41011474",2,NA,NA
"689","1:41070594|41075451",NA,4,3
"690","1:4131282|4131453",2,NA,NA
"691","1:4139252|4139415",NA,2,NA
"692","1:41415984|41416163",NA,NA,2
"693","1:41648162|41648348",2,NA,NA
"694","1:41663358|41663742",NA,NA,4
"695","1:41715823|41716022",NA,NA,2
"696","1:41973287|41973502",NA,2,NA
"697","1:42265114|42278672",NA,4,NA
"698","1:42994883|42995087",2,NA,NA
"699","1:4322404|4322554",NA,4,NA
"700","1:43423328|43423482",2,NA,NA
"701","1:43423566|43423733",NA,NA,2
"702","1:43423859|43424110",2,NA,NA
"703","1:43448245|43448415",NA,NA,2
"704","1:43506817|43506968",NA,2,NA
"705","1:43553491|43569778",NA,3,NA
"706","1:43603777|43603938",NA,NA,2
"707","1:4372885|4373054",2,NA,NA
"708","1:43897425|43897585",NA,2,NA
"709","1:43920403|43920928",NA,NA,3
"710","1:43942860|43943051",NA,NA,2
"711","1:44042903|44043066",NA,4,NA
"712","1:4409287|4409440",NA,5,NA
"713","1:44562388|44562575",4,NA,NA
"714","1:44597563|44597762",3,NA,NA
"715","1:44618860|44619090",3,NA,NA
"716","1:4466716|4466877",2,NA,NA
"717","1:44688057|44688215",NA,NA,2
"718","1:44871990|44872146",NA,2,NA
"719","1:4514954|4515169",2,NA,NA
"720","1:45535884|45536055",NA,NA,2
"721","1:45566568|45567020",NA,7,NA
"722","1:45640209|45642499",NA,3,NA
"723","1:45968259|45968413",NA,NA,3
"724","1:46257641|46257843",NA,NA,5
"725","1:46273465|46273655",NA,NA,2
"726","1:46301121|46301275",NA,3,NA
"727","1:46527853|46528047",2,NA,NA
"728","1:46554245|46554424",NA,2,NA
"729","1:46565040|46572167",NA,NA,2
"730","1:46641970|46642213",2,NA,NA
"731","1:46757991|46758147",NA,3,NA
"732","1:46967389|46967570",NA,8,NA
"733","1:4713628|4713813",NA,5,NA
"734","1:4713821|4713995",NA,NA,2
"735","1:4732462|4732613",4,NA,NA
"736","1:47399328|47399501",NA,NA,3
"737","1:47424605|47424940",NA,NA,2
"738","1:47450828|47451155",NA,NA,4
"739","1:47452438|47452625",NA,NA,2
"740","1:47485106|47485256",NA,NA,2
"741","1:47891911|47892109",3,NA,NA
"742","1:47998986|47999140",3,NA,NA
"743","1:48182898|48183073",NA,NA,2
"744","1:48187069|48187238",NA,NA,2
"745","1:48861714|48861869",2,NA,NA
"746","1:48896526|48896681",NA,NA,2
"747","1:50420263|50420427",3,NA,NA
"748","1:51300254|51300421",NA,NA,4
"749","1:51311432|51311608",NA,NA,2
"750","1:5145998|5146180",NA,6,NA
"751","1:51587543|51587700",NA,NA,2
"752","1:51686056|51686220",2,NA,NA
"753","1:5237209|5237375",NA,NA,2
"754","1:52477707|52481923",NA,NA,3
"755","1:53096168|53096361",2,NA,NA
"756","1:53115102|53115320",NA,NA,2
"757","1:53176247|53176596",NA,11,NA
"758","1:53291004|53291181",NA,2,NA
"759","1:53301002|53301160",2,NA,NA
"760","1:53484371|53484538",NA,NA,4
"761","1:53768508|53768731",NA,NA,2
"762","1:53947143|53947395",NA,NA,6
"763","1:54016514|54016703",NA,NA,3
"764","1:54118268|54118434",2,NA,NA
"765","1:54295816|54295967",NA,2,NA
"766","1:54332069|54332257",2,NA,NA
"767","1:5436946|5437107",NA,NA,2
"768","1:54473560|54473745",NA,2,NA
"769","1:54503223|54503391",NA,NA,6
"770","1:54679824|54679980",NA,2,NA
"771","1:54836670|54836884",2,NA,NA
"772","1:54855916|54856078",NA,4,NA
"773","1:5485713|5485863",NA,NA,2
"774","1:54945716|54945883",NA,3,NA
"775","1:5531532|5531714",NA,3,NA
"776","1:56384417|56384579",NA,2,NA
"777","1:57236414|57236790",NA,NA,4
"778","1:57415995|57416145",NA,NA,2
"779","1:57634846|57635056",2,NA,NA
"780","1:58070286|58070455",NA,NA,2
"781","1:58189936|58190138",NA,NA,3
"782","1:58281406|58281553",NA,NA,2
"783","1:5830121|5830347",NA,NA,2
"784","1:58714036|58714241",NA,NA,3
"785","1:59107371|59107643",NA,NA,4
"786","1:59321535|59346398",NA,4,NA
"787","1:59339957|59378837",NA,9,2
"788","1:5937108|5937464",NA,2,NA
"789","1:59733126|59733314",NA,NA,2
"790","1:5978211|5978401",NA,2,NA
"791","1:59827467|59827639",2,NA,NA
"792","1:6011848|6012023",2,NA,NA
"793","1:60832967|60833131",NA,4,NA
"794","1:6108419|6108590",NA,NA,3
"795","1:6108741|6108897",NA,NA,2
"796","1:61360045|61360218",NA,2,NA
"797","1:61426638|61426796",2,NA,4
"798","1:62013342|62017947",NA,10,NA
"799","1:62072185|62072478",2,NA,NA
"800","1:62260086|62260287",NA,NA,3
"801","1:62278095|62278251",NA,NA,2
"802","1:62577261|62578966",NA,4,NA
"803","1:62652031|62652262",NA,3,NA
"804","1:63285796|63285967",NA,3,NA
"805","1:63752753|63752955",NA,2,NA
"806","1:63969887|63970065",NA,NA,4
"807","1:64369700|64369891",2,NA,NA
"808","1:64468152|64468352",NA,3,NA
"809","1:64759834|64760018",2,NA,NA
"810","1:64859503|64859720",2,4,NA
"811","1:64859856|64861706",3,NA,NA
"812","1:6500505|6500606",NA,2,NA
"813","1:65880219|65880375",NA,9,NA
"814","1:67635602|67635766",NA,2,NA
"815","1:68701367|68701587",NA,3,NA
"816","1:69502734|69504127",NA,2,NA
"817","1:70374166|70374326",NA,3,NA
"818","1:71023145|71023339",2,NA,NA
"819","1:71023861|71024109",3,NA,NA
"820","1:7135844|7136172",NA,2,NA
"821","1:71583251|71583427",2,NA,NA
"822","1:7350182|7350337",NA,2,NA
"823","1:73932340|73932535",NA,4,NA
"824","1:74003044|74003204",NA,NA,4
"825","1:7408647|7408807",2,NA,NA
"826","1:75063375|75063526",NA,NA,2
"827","1:7514981|7515133",NA,5,NA
"828","1:75315472|75315644",NA,NA,5
"829","1:75351347|75351523",NA,NA,2
"830","1:7550608|7550778",NA,2,NA
"831","1:75749418|75750546",NA,NA,8
"832","1:76232374|76232587",NA,NA,5
"833","1:77084444|77084615",NA,3,NA
"834","1:77711746|77715868",NA,2,NA
"835","1:7777159|7778169",NA,4,NA
"836","1:77818698|77818866",NA,NA,3
"837","1:78167088|78167265",2,NA,NA
"838","1:7835620|7835796",NA,NA,2
"839","1:78403117|78403387",2,NA,NA
"840","1:78571489|78571665",NA,NA,2
"841","1:78571573|78571774",NA,2,NA
"842","1:78803574|78803762",NA,9,NA
"843","1:79323426|79323589",NA,8,NA
"844","1:80412123|80412425",NA,3,NA
"845","1:80622814|80623075",2,NA,NA
"846","1:81199186|81199362",NA,NA,2
"847","1:81329277|81329464",NA,NA,4
"848","1:81654488|81654642",NA,NA,3
"849","1:81674587|81674752",NA,NA,2
"850","1:81798394|81798578",NA,3,NA
"851","1:81800585|81800805",NA,NA,2
"852","1:8218643|8218843",NA,2,NA
"853","1:82191270|82191423",NA,2,NA
"854","1:823054|823229",NA,NA,2
"855","1:83518620|83518801",3,NA,NA
"856","1:83563223|83563410",NA,NA,4
"857","1:83656453|83656714",NA,3,NA
"858","1:8390103|8390255",NA,NA,3
"859","1:8437859|8438017",NA,3,NA
"860","1:8495062|8557523",NA,12,NA
"861","1:8541213|8557523",NA,3,NA
"862","1:85500340|85500520",NA,3,NA
"863","1:85986002|85986163",NA,NA,2
"864","1:86172164|86172338",NA,NA,2
"865","1:86614576|86614755",NA,NA,2
"866","1:86715723|86719635",NA,2,NA
"867","1:87278551|87278900",NA,2,NA
"868","1:87532194|87532369",NA,NA,4
"869","1:88001421|88001596",NA,NA,5
"870","1:88423306|88423490",2,NA,NA
"871","1:8861177|8861331",NA,3,NA
"872","1:8911259|8911597",NA,11,NA
"873","1:90180355|90180527",NA,NA,4
"874","1:90508486|90508679",NA,2,NA
"875","1:91171772|91171938",NA,NA,3
"876","1:91520928|91521341",NA,5,NA
"877","1:91695671|91758750",NA,4,NA
"878","1:91734775|91758750",NA,3,NA
"879","1:91861470|91861644",NA,NA,2
"880","1:91952161|91952342",NA,2,NA
"881","1:92017082|92017255",NA,NA,2
"882","1:92029360|92029532",NA,2,NA
"883","1:921528|921707",NA,2,NA
"884","1:92410140|92410365",NA,NA,2
"885","1:92424395|92424582",NA,NA,2
"886","1:93447784|93447937",NA,NA,2
"887","1:93812684|93812936",NA,NA,2
"888","1:94197182|94197423",3,NA,NA
"889","1:94220257|94231643",NA,4,NA
"890","1:94322164|94322333",2,NA,NA
"891","1:94537002|94537180",NA,NA,2
"892","1:94595104|94595282",NA,NA,2
"893","1:94736798|94736959",NA,NA,2
"894","1:95362983|95363309",NA,NA,2
"895","1:95931670|95932059",NA,2,NA
"896","1:96107080|96107251",2,NA,NA
"897","1:97065621|97065803",NA,NA,3
"898","1:974813|974980",NA,2,NA
"899","1:97549559|97573970",NA,3,NA
"900","1:9761938|9762190",NA,3,NA
"901","1:99030722|99030921",NA,5,NA
"902","1:9931890|9934860",NA,NA,4
"903","10:10000133|10000294",4,NA,NA
"904","10:100274740|100274891",NA,4,NA
"905","10:100286084|100286238",NA,2,NA
"906","10:100552322|100552479",NA,NA,2
"907","10:100564723|100564879",NA,NA,2
"908","10:100637261|100637423",NA,NA,3
"909","10:100723282|100723455",2,NA,NA
"910","10:100806157|100806356",NA,2,NA
"911","10:100826430|100826592",2,NA,NA
"912","10:101118991|101119412",NA,7,NA
"913","10:101220923|101221089",NA,NA,2
"914","10:101323661|101323828",2,2,NA
"915","10:101348918|101349076",NA,NA,4
"916","10:101359260|101359449",NA,NA,2
"917","10:101489064|101489229",2,NA,NA
"918","10:101610417|101610574",NA,5,NA
"919","10:101646752|101646952",NA,4,NA
"920","10:101789736|101789908",NA,NA,2
"921","10:101792838|101810314",NA,4,NA
"922","10:101807232|101807419",4,NA,NA
"923","10:101833906|101834131",NA,NA,5
"924","10:101833977|101834131",2,NA,NA
"925","10:101847994|101848166",NA,NA,2
"926","10:102037686|102037837",NA,NA,3
"927","10:102234431|102234590",NA,6,NA
"928","10:102376934|102377128",NA,NA,2
"929","10:102744218|102744370",NA,NA,2
"930","10:103050630|103050794",NA,NA,2
"931","10:103438014|103438808",NA,NA,2
"932","10:103622469|103661114",NA,3,NA
"933","10:103780254|103780493",NA,NA,6
"934","10:103793973|103794154",NA,NA,3
"935","10:103801934|103802125",NA,NA,2
"936","10:104041825|104042019",NA,2,NA
"937","10:104231894|104232066",NA,NA,4
"938","10:104426422|104429500",2,NA,NA
"939","10:104573793|104573957",NA,5,NA
"940","10:104790468|104790636",NA,NA,2
"941","10:104885693|104885917",NA,NA,2
"942","10:105106324|105109333",2,NA,NA
"943","10:105217948|105218749",2,NA,NA
"944","10:106027711|106028003",NA,NA,4
"945","10:106122864|106123028",NA,7,NA
"946","10:106943001|106943204",NA,2,NA
"947","10:107570085|107570305",NA,4,NA
"948","10:107703141|107703445",NA,4,NA
"949","10:109087709|109087872",2,NA,NA
"950","10:10918778|10919133",NA,NA,2
"951","10:109317644|109317864",NA,2,NA
"952","10:109499952|109500136",NA,4,NA
"953","10:109676763|109676973",2,NA,NA
"954","10:109771072|109771245",NA,2,NA
"955","10:10980365|10980712",NA,7,NA
"956","10:109845276|109845430",3,NA,NA
"957","10:109944135|109944289",2,NA,NA
"958","10:110023311|110023503",NA,NA,4
"959","10:110124016|110130486",NA,4,NA
"960","10:110358205|110358369",NA,NA,3
"961","10:110438181|110438371",NA,NA,2
"962","10:110656607|110656808",NA,2,NA
"963","10:11066507|11066664",NA,2,NA
"964","10:111360688|111360872",NA,NA,3
"965","10:111565867|111566066",2,NA,NA
"966","10:111593316|111593559",NA,NA,2
"967","10:111654850|111655025",NA,NA,2
"968","10:111695720|111695893",NA,NA,2
"969","10:112717924|112718272",NA,14,NA
"970","10:112739082|112739268",NA,NA,2
"971","10:11284609|11284821",2,NA,NA
"972","10:113040024|113089540",NA,4,NA
"973","10:113298457|113298664",NA,5,NA
"974","10:113356238|113356434",NA,2,NA
"975","10:113579608|113579759",NA,2,NA
"976","10:114063316|114063567",NA,NA,2
"977","10:114180935|114181216",NA,5,NA
"978","10:115063520|115063698",NA,7,NA
"979","10:115329207|115329386",NA,2,NA
"980","10:115767252|115767415",NA,2,NA
"981","10:11578267|11578460",NA,NA,4
"982","10:116472916|116473078",2,NA,5
"983","10:116714728|116714916",NA,NA,4
"984","10:116840555|116840840",NA,3,NA
"985","10:117170198|117170395",NA,NA,4
"986","10:117212969|117213218",2,2,NA
"987","10:117294728|117294883",NA,NA,2
"988","10:11755631|11755804",3,NA,NA
"989","10:117896636|117896985",2,NA,NA
"990","10:117944260|117944445",NA,2,NA
"991","10:118093174|118093352",NA,NA,3
"992","10:118308725|118308939",NA,2,NA
"993","10:118361725|118361937",NA,NA,2
"994","10:118908163|118908449",NA,3,NA
"995","10:119038237|119038439",NA,12,6
"996","10:119068550|119068715",3,NA,NA
"997","10:119197803|119198013",NA,5,NA
"998","10:119460526|119460688",2,NA,NA
"999","10:119990038|119990198",3,NA,NA
"1000","10:121627426|121627593",NA,2,NA
"1001","10:122211518|122211805",NA,2,NA
"1002","10:122211543|122211819",2,NA,NA
"1003","10:122348434|122348826",NA,5,NA
"1004","10:122664659|122664809",NA,2,NA
"1005","10:123016517|123016683",NA,NA,2
"1006","10:123252262|123252472",2,NA,NA
"1007","10:123485931|123486440",NA,2,NA
"1008","10:123669354|123669552",3,NA,NA
"1009","10:123772605|123772793",NA,2,NA
"1010","10:123772835|123773150",NA,2,NA
"1011","10:124090824|124091006",2,NA,NA
"1012","10:124384159|124384515",NA,3,NA
"1013","10:124616282|124616455",3,NA,NA
"1014","10:125032796|125032958",3,NA,NA
"1015","10:125077485|125077658",NA,3,NA
"1016","10:125986520|125986739",NA,NA,2
"1017","10:126291370|126291664",NA,2,NA
"1018","10:127008731|127012374",NA,11,NA
"1019","10:127037718|127043164",NA,7,NA
"1020","10:127056473|127056660",3,NA,NA
"1021","10:127191067|127191252",NA,NA,2
"1022","10:127841797|127841980",NA,NA,2
"1023","10:128047624|128047788",NA,2,NA
"1024","10:128108262|128108425",NA,NA,3
"1025","10:128700264|128700482",2,NA,NA
"1026","10:129223424|129223599",3,NA,NA
"1027","10:129224115|129224267",2,NA,NA
"1028","10:129277557|129277709",NA,5,NA
"1029","10:129397942|129398119",NA,NA,3
"1030","10:129474833|129475009",NA,2,NA
"1031","10:129506507|129506855",NA,3,NA
"1032","10:129527722|129527918",2,NA,NA
"1033","10:129629130|129629304",NA,NA,3
"1034","10:12988125|12988317",2,NA,NA
"1035","10:130001437|130001640",2,NA,NA
"1036","10:130565098|130565251",2,NA,NA
"1037","10:130657157|130657322",NA,NA,2
"1038","10:130749794|130749955",NA,2,NA
"1039","10:130804891|130805047",NA,2,NA
"1040","10:131087820|131087975",NA,2,NA
"1041","10:131255541|131255712",NA,3,NA
"1042","10:131516905|131517063",NA,2,NA
"1043","10:131615402|131615608",NA,NA,3
"1044","10:131615428|131615649",2,NA,NA
"1045","10:131722308|131722461",NA,2,NA
"1046","10:131810355|131810624",NA,2,NA
"1047","10:131822313|131822463",NA,NA,2
"1048","10:131889745|131889915",2,NA,NA
"1049","10:131957301|131957453",NA,NA,2
"1050","10:132076766|132076950",NA,3,NA
"1051","10:132097307|132097634",NA,5,NA
"1052","10:132113886|132114065",2,NA,NA
"1053","10:132198850|132199047",NA,NA,2
"1054","10:132302554|132302708",NA,2,NA
"1055","10:132347541|132347711",3,NA,NA
"1056","10:132364636|132364790",NA,NA,3
"1057","10:132386098|132386249",NA,4,NA
"1058","10:132402123|132402301",NA,NA,2
"1059","10:132612100|132612254",NA,2,NA
"1060","10:132615576|132615779",2,NA,NA
"1061","10:132698822|132699550",2,NA,NA
"1062","10:132790426|132790595",2,NA,NA
"1063","10:132918782|132918986",2,NA,NA
"1064","10:133054380|133054619",3,NA,NA
"1065","10:133338263|133338452",2,NA,NA
"1066","10:133480946|133481146",NA,3,NA
"1067","10:133566427|133566654",2,NA,NA
"1068","10:133590935|133591115",3,NA,NA
"1069","10:133615186|133615439",NA,2,NA
"1070","10:133618750|133618910",3,NA,NA
"1071","10:13670405|13675044",NA,NA,2
"1072","10:1367341|1367507",NA,2,NA
"1073","10:1378598|1378760",2,3,NA
"1074","10:1404456|1404804",NA,NA,6
"1075","10:14568323|14568706",NA,2,NA
"1076","10:15150131|15150416",NA,4,NA
"1077","10:15345825|15345983",NA,4,NA
"1078","10:1563202|1563371",NA,NA,3
"1079","10:1592469|1592784",NA,2,2
"1080","10:16619924|16620250",NA,NA,2
"1081","10:1675005|1675335",NA,NA,2
"1082","10:16775561|16775736",NA,4,NA
"1083","10:16779756|16780078",3,NA,NA
"1084","10:17549436|17549745",2,NA,NA
"1085","10:18401562|18401752",2,NA,NA
"1086","10:18544912|18545271",NA,NA,4
"1087","10:18741252|18741452",NA,NA,2
"1088","10:1944602|1944756",NA,2,NA
"1089","10:19814955|19815266",NA,3,NA
"1090","10:19862747|19862979",NA,2,NA
"1091","10:19889966|19890120",6,NA,NA
"1092","10:1991367|1991517",NA,2,NA
"1093","10:1991374|1991524",NA,2,NA
"1094","10:20071906|20072069",NA,NA,2
"1095","10:20505705|20505875",NA,NA,2
"1096","10:20549777|20549933",2,NA,NA
"1097","10:20550148|20550317",NA,NA,4
"1098","10:20550261|20550430",NA,NA,2
"1099","10:20550283|20550452",2,NA,NA
"1100","10:20674550|20674775",2,NA,NA
"1101","10:20698282|20698496",NA,NA,2
"1102","10:20957730|20961779",NA,3,NA
"1103","10:21193061|21193214",NA,2,NA
"1104","10:21798222|21798466",4,NA,NA
"1105","10:2183332|2183526",NA,2,NA
"1106","10:22480455|22480737",NA,NA,2
"1107","10:22975789|22975986",NA,NA,2
"1108","10:23208808|23208997",NA,2,NA
"1109","10:2367955|2368110",NA,4,NA
"1110","10:23915082|23915239",NA,4,NA
"1111","10:23961840|23962016",NA,2,NA
"1112","10:24092043|24092258",NA,5,NA
"1113","10:24096904|24097067",NA,2,NA
"1114","10:24129945|24130154",NA,NA,2
"1115","10:24442124|24442299",NA,NA,2
"1116","10:2487179|2487397",NA,2,NA
"1117","10:25883469|25883643",3,NA,NA
"1118","10:26503196|26511906",NA,2,NA
"1119","10:26543721|26543881",NA,3,NA
"1120","10:2684846|2685051",NA,4,NA
"1121","10:27105306|27105812",NA,4,NA
"1122","10:27122840|27126786",NA,7,NA
"1123","10:27134830|27136385",NA,3,NA
"1124","10:27158548|27161182",NA,6,NA
"1125","10:27549375|27549533",NA,NA,2
"1126","10:27804990|27805167",NA,5,NA
"1127","10:28791932|28792097",NA,NA,3
"1128","10:29240122|29240322",NA,NA,4
"1129","10:29616641|29617270",NA,NA,2
"1130","10:29657968|29686651",NA,4,NA
"1131","10:29785670|29785827",NA,NA,2
"1132","10:30110260|30110451",NA,3,NA
"1133","10:30353652|30353832",NA,2,NA
"1134","10:30426409|30426559",NA,4,NA
"1135","10:30572903|30573086",NA,NA,2
"1136","10:30732439|30732642",2,NA,NA
"1137","10:3081507|3081692",NA,NA,2
"1138","10:30897545|30897880",NA,NA,2
"1139","10:30925464|30925635",NA,NA,2
"1140","10:3111225|3111377",NA,NA,2
"1141","10:31211062|31213954",NA,NA,2
"1142","10:3158913|3160330",NA,4,NA
"1143","10:3159378|3159568",NA,2,NA
"1144","10:33355449|33355640",NA,NA,2
"1145","10:33717096|33717273",NA,NA,3
"1146","10:33899258|33899457",3,NA,NA
"1147","10:34269656|34284245",NA,NA,6
"1148","10:35060873|35071339",NA,4,2
"1149","10:36120453|36120622",3,NA,NA
"1150","10:36170320|36170563",NA,NA,2
"1151","10:37570633|37570825",NA,NA,2
"1152","10:37623501|37623661",NA,NA,3
"1153","10:37699776|37699987",2,NA,NA
"1154","10:37803832|37838111",NA,3,NA
"1155","10:39139388|39139558",NA,2,NA
"1156","10:3921396|3925299",NA,2,NA
"1157","10:4032152|4032457",2,NA,NA
"1158","10:4279954|4280106",2,NA,NA
"1159","10:42997693|42997863",2,NA,NA
"1160","10:4333952|4334133",NA,3,NA
"1161","10:4339517|4339719",NA,2,NA
"1162","10:43658422|43658584",NA,3,NA
"1163","10:43964570|43964721",NA,3,NA
"1164","10:44386333|44386508",NA,NA,4
"1165","10:44703485|44703653",NA,2,NA
"1166","10:44769809|44769993",NA,6,NA
"1167","10:44908293|44908469",2,NA,NA
"1168","10:44910024|44910251",NA,6,NA
"1169","10:45050813|45050974",NA,2,NA
"1170","10:47038031|47038282",NA,NA,2
"1171","10:47143454|47143605",NA,9,NA
"1172","10:47170716|47170876",NA,NA,2
"1173","10:47187038|47187282",2,NA,NA
"1174","10:47364532|47364744",2,NA,NA
"1175","10:47448651|47448804",2,NA,NA
"1176","10:48247650|48247825",NA,2,NA
"1177","10:4830674|4842504",NA,NA,6
"1178","10:48464277|48464428",3,NA,NA
"1179","10:48538246|48538410",NA,NA,2
"1180","10:48714596|48714857",NA,NA,3
"1181","10:48724937|48725095",2,NA,NA
"1182","10:48730110|48730309",2,NA,NA
"1183","10:49055146|49055314",2,NA,NA
"1184","10:49379690|49379860",NA,2,NA
"1185","10:49397732|49397931",3,NA,NA
"1186","10:49496024|49496191",NA,NA,6
"1187","10:49696609|49696781",NA,NA,2
"1188","10:50950514|50950706",NA,2,NA
"1189","10:51447247|51447816",NA,8,NA
"1190","10:52135909|52136091",2,NA,NA
"1191","10:52515449|52515641",NA,3,NA
"1192","10:5284519|5284710",NA,NA,2
"1193","10:54713280|54713510",3,NA,NA
"1194","10:553832|554009",3,NA,NA
"1195","10:5549016|5549317",NA,NA,2
"1196","10:56196648|56196825",NA,NA,2
"1197","10:56926464|56926642",NA,NA,3
"1198","10:5699524|5714207",NA,4,NA
"1199","10:57507298|57507460",NA,2,NA
"1200","10:5794884|5800705",NA,8,NA
"1201","10:5815385|5815549",NA,2,NA
"1202","10:58355757|58355909",NA,NA,4
"1203","10:58723558|58723728",2,NA,NA
"1204","10:59284754|59284917",NA,NA,2
"1205","10:59303044|59303197",NA,3,NA
"1206","10:59526288|59526486",NA,NA,2
"1207","10:59591122|59591288",NA,NA,2
"1208","10:59735001|59735917",NA,5,NA
"1209","10:59832524|59852702",NA,3,NA
"1210","10:60131641|60131815",3,NA,NA
"1211","10:60385096|60385249",2,NA,NA
